fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
22,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.131302,23.563995,246.1,80,2023-03-25 12:17:40
63,0,BLBZ   ,HAI XIN YOU 602     ,413400630,5,0.0,118.087922,24.53774,157.6,80,2023-03-25 12:19:13
64,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,0,6.8,117.285067,23.461748,67.7,80,2023-03-25 12:21:39
235,,,JIN HAI SHUN 5      ,413696780,15,6.3,118.026523,24.440597,101.7,80,2023-03-25 12:22:54
236,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.033987,24.42524,360.0,80,2023-03-25 12:25:04
238,9058684,9LU2698,AN SHUEN            ,667001895,2,1.3,120.193,22.215833,156.9,80,2023-03-25 12:26:47
250,,,HAI DA 868,412703850,15,0.1,118.038133,24.427903,31.4,80,2023-03-25 12:25:42
266,,,QUAN YI YOU 02      ,413697460,15,0.0,118.714938,24.816477,178.4,80,2023-03-25 12:25:36
273,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.30004,22.582993,7.3,80,2023-03-25 12:26:56
274,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.301255,22.584713,0.0,80,2023-03-25 12:27:11
284,,0000000,,413592460,15,0.0,119.54765,26.121018,209.8,80,2023-03-25 12:24:18
288,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.584205,23.738893,77.3,80,2023-03-25 12:25:30
328,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.1,118.032333,24.43121,360.0,80,2023-03-25 12:26:33
329,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.037693,24.43047,360.0,80,2023-03-25 12:25:27
332,9445473,D5SA5  ,ATHERINA            ,636018918,0,13.4,122.415683,22.215628,16.2,80,2023-03-25 12:27:11
370,9630444,V7ZA6  ,BLUE ARROW          ,538004779,5,0.0,120.50579,24.265557,212.6,80,2023-03-25 12:24:14
425,,BVGH8  ,,413696450,15,0.1,118.433018,24.636983,42.6,80,2023-03-25 12:21:51
428,9172234,T2HM5  ,MELATI 3            ,572210220,0,12.0,122.365827,24.379005,18.0,80,2023-03-25 12:27:10
551,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,2.6,119.981683,23.742133,29.0,80,2023-03-25 12:27:14
613,9783722,C6DC4  ,SEATRIUMPH          ,311000636,0,13.7,122.563063,23.021837,198.7,80,2023-03-25 12:26:37
644,0,BPEC,JING WEI YOU 1,412423130,0,11.1,120.34973,26.30177,202.6,80,2023-03-25 12:27:15
1212,0,BPCO8,ZHENYANG18,412438370,1,0.0,119.043933,25.022567,182.3,80,2023-03-25 12:26:59
1213,0,BKSO3  ,KANG FA 11          ,412438420,5,0.0,117.880733,24.432687,360.0,80,2023-03-25 12:26:22
1218,,0000000,,412592650,15,0.0,117.453783,23.657545,150.2,80,2023-03-25 12:23:42
1290,0,BPBW9  ,MIN YOU 101         ,412459770,0,10.5,119.842333,25.907182,166.1,80,2023-03-25 12:27:16
1361,0,BOCI6,SHUN YANG 77,413438050,0,7.8,120.863315,27.595797,213.3,80,2023-03-25 12:19:36
1388,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.038,24.466812,0.0,80,2023-03-25 12:25:47
1389,,       ,,413695110,15,0.0,118.073173,24.501672,72.2,80,2023-03-25 12:23:45
1390,,,,413695530,15,0.0,118.037413,24.464545,96.7,80,2023-03-25 12:25:19
1395,,,JINHAISHUN3         ,413695940,15,0.0,118.040242,24.466907,74.7,80,2023-03-25 12:18:11
1396,,,HAIMINGHUA168       ,413695950,15,0.0,118.036973,24.469463,36.8,80,2023-03-25 12:25:55
1400,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-25 12:20:08
1401,,,ZHOUHAI 62,413697060,15,0.1,118.03768,24.464478,217.3,80,2023-03-25 12:25:30
1402,,BVBL6,,413697070,15,0.0,117.580627,23.772835,0.0,80,2023-03-25 12:16:26
1405,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036663,24.463693,244.0,80,2023-03-25 12:16:08
1417,,,HENG YU 9           ,413698760,15,0.0,118.390683,24.53374,74.8,80,2023-03-25 12:26:27
