fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
8,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,11.3,120.469583,24.390835,198.7,80,2023-03-25 05:37:20
96,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715048,24.816323,145.6,80,2023-03-25 05:35:33
101,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300065,22.58294,7.3,80,2023-03-25 05:35:54
107,,0000000,,413592460,15,0.0,119.547612,26.12092,127.7,80,2023-03-25 05:33:38
111,0,BODT5  ,SHENG RONG 26       ,413223960,1,0.0,117.547072,23.712957,167.6,80,2023-03-25 05:30:43
114,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.036053,24.424813,360.0,80,2023-03-25 05:36:55
115,9058684,9LU2698,AN SHUEN            ,667001895,2,0.6000000000000001,120.164827,22.284295,197.1,80,2023-03-25 05:37:06
121,,BVGH8  ,,413696450,15,0.0,118.433323,24.635552,126.7,80,2023-03-25 05:33:51
122,9172234,T2HM5  ,MELATI 3            ,572210220,0,12.7,121.77203,23.006142,22.7,80,2023-03-25 05:37:15
151,0,,DA QING 769,412402730,1,0.30000000000000004,116.848612,23.264843,119.7,80,2023-03-25 05:32:43
184,,,HAI DA 868,412703850,1,0.0,118.039783,24.42765,179.0,80,2023-03-25 05:35:55
185,,       ,,412703890,15,1.4,118.041522,24.455202,162.9,80,2023-03-25 05:35:22
244,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.121605,24.394468,262.6,80,2023-03-25 05:34:43
263,9868120,BOFH7  ,BEI HAI KUN PENG    ,412474000,0,13.4,118.08316,23.879058,224.7,80,2023-03-25 05:35:26
312,0,BOGX5,JIN WANG YOU 17,413235570,0,11.6,116.959547,23.096553,240.7,80,2023-03-25 05:32:27
325,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.03404,24.430908,360.0,80,2023-03-25 05:37:07
326,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.039067,24.43025,360.0,80,2023-03-25 05:32:17
472,9783722,C6DC4  ,SEATRIUMPH          ,311000636,0,12.1,122.677513,24.489703,175.9,80,2023-03-25 05:37:20
514,9445473,D5SA5  ,ATHERINA            ,636018918,0,12.7,121.562138,21.168342,50.1,80,2023-03-25 05:37:21
544,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,10.6,119.6015,22.686117,30.0,80,2023-03-25 05:37:15
642,0,BKQM4  ,HENG HUI 7          ,412406130,0,10.3,120.847173,26.926217,40.2,80,2023-03-25 05:37:07
926,0,BPCR9  ,RONG TOU YOU 8      ,412303310,15,0.0,119.449802,25.240562,311.7,80,2023-03-25 05:35:33
1086,0,BPCO8,ZHENYANG18,412438370,1,0.0,119.0444,25.020683,174.5,80,2023-03-25 05:35:24
1087,0,BKSO3  ,KANG FA 11          ,412438420,5,0.0,117.880787,24.432712,360.0,80,2023-03-25 05:29:23
1306,0,0      ,MING RI GUANG 10 HAO,413232120,0,7.4,117.879467,23.74692,51.3,80,2023-03-25 05:32:31
1335,0,BPBW9  ,MIN YOU 101         ,412459770,5,0.0,119.485387,26.018552,0.0,80,2023-03-25 05:31:05
