fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
2,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,1,0.1,117.551743,23.712067,113.6,80,2023-03-25 23:17:43
64,,,HAI DA 868,412703850,15,0.0,118.038,24.427533,144.6,80,2023-03-25 23:27:21
65,,       ,,412703890,15,1.4,118.041553,24.455248,224.2,80,2023-03-25 23:26:04
80,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715025,24.816377,278.8,80,2023-03-25 23:20:06
140,0,SSD,JI XIANG 17,414403170,0,10.9,119.783043,25.276772,205.7,80,2023-03-25 23:24:07
159,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,13.7,120.849103,21.534407,32.9,80,2023-03-25 23:27:24
182,,BVGH8  ,,413696450,15,0.0,118.433187,24.636523,233.8,80,2023-03-25 23:24:50
215,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040333,24.467115,160.3,80,2023-03-25 23:20:37
216,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.03428,24.424948,360.0,80,2023-03-25 23:24:54
217,9058684,9LU2698,AN SHUEN            ,667001895,2,0.5,120.21368,22.13608,136.1,80,2023-03-25 23:27:26
264,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.032933,24.430885,360.0,80,2023-03-25 23:25:43
265,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.038027,24.42988,360.0,80,2023-03-25 23:27:15
305,9630444,V7ZA6  ,BLUE ARROW          ,538004779,5,0.0,120.505778,24.265498,212.6,80,2023-03-25 23:27:25
308,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,0,11.9,117.438323,23.551468,71.4,80,2023-03-25 23:26:19
374,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.131273,23.563998,272.4,80,2023-03-25 23:23:40
417,0,BINB   ,HU YOU 8            ,412373510,0,11.3,120.120067,26.500635,225.9,80,2023-03-25 23:27:26
423,,       ,,413358250,0,5.8,119.67752,25.439462,344.5,80,2023-03-25 23:21:36
497,9783722,C6DC4  ,SEATRIUMPH          ,311000636,0,13.8,121.235012,20.915288,229.9,80,2023-03-25 23:26:27
625,0,BPEC,JING WEI YOU 1,412423130,0,10.1,119.225892,24.902953,230.7,80,2023-03-25 23:27:25
737,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,0.7000000000000001,119.9942,23.869433,319.0,80,2023-03-25 23:27:31
780,0,BPCO8,ZHENYANG18,412438370,1,0.0,119.044783,25.02285,167.6,80,2023-03-25 23:23:59
784,,0000000,,412592650,15,0.0,117.453817,23.657503,150.4,80,2023-03-25 23:16:07
885,0,BKUC4,YUAN XIANG 157,412401340,0,10.7,120.5072,26.844317,196.4,80,2023-03-25 23:27:05
1077,0,BXQQ   ,FU LI518            ,412469620,5,0.0,118.073485,24.50229,0.0,80,2023-03-25 23:25:14
1167,0,BHYF6  ,HENG SHUN YOU 68    ,413360780,0,12.3,117.828913,23.73577,56.3,80,2023-03-25 23:15:50
1175,,BIBI9  ,,413377790,15,0.1,119.792635,26.264362,51.0,80,2023-03-25 23:27:13
1176,,BIBJ2  ,,413377810,15,0.1,119.79163,26.266697,120.7,80,2023-03-25 23:24:43
1214,0,0      ,MING RI GUANG 10 HAO,413232120,0,7.9,119.99536,25.444478,25.4,80,2023-03-25 23:27:31
1216,9856476,BOGI3  ,KUN SHUN            ,413233410,0,14.1,120.209937,25.48063,207.0,80,2023-03-25 23:25:55
1283,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037,24.466298,0.0,80,2023-03-25 23:26:32
1287,,,,413695530,0,0.0,118.037052,24.464023,360.0,80,2023-03-25 23:25:23
1293,,,HAIMINGHUA168       ,413695950,15,0.0,118.036452,24.469263,36.8,80,2023-03-25 23:27:15
1295,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-25 23:20:17
1296,,BVBL6,,413697070,15,0.0,117.580667,23.772782,0.0,80,2023-03-25 23:23:41
1310,0,BOYZ4  ,CHANG LI 28         ,413345850,0,12.5,120.853508,26.96579,213.6,80,2023-03-25 23:27:05
1320,0,BOYU6,YIJIA1HAO,413357930,0,10.0,119.612458,25.1367,228.3,80,2023-03-25 23:25:58
1340,0,BQ3019,CHUNG YU NO1,416000120,15,0.0,119.612278,23.740512,30.3,80,2023-03-25 23:26:12
1398,9398943,BQCH   ,YUAN YANG HU        ,413880000,0,10.6,122.638945,24.83347,198.0,80,2023-03-25 23:27:23
1422,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.03662,24.46333,244.0,80,2023-03-25 23:18:21
1425,,BVHC8,,413697550,15,0.0,118.037295,24.466443,200.9,80,2023-03-25 23:26:59
1428,9702974,BVIT5  ,XING TONG 10        ,413697810,0,10.6,118.730262,24.419252,244.3,80,2023-03-25 23:27:24
1432,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.03702,24.462573,164.7,80,2023-03-25 23:25:25
1433,,,HENG YU 9           ,413698760,15,0.0,118.0356,24.429957,83.2,80,2023-03-25 23:22:11
1478,0,BPCX9  ,XIN XIANG TAI       ,412378820,5,0.0,118.043623,24.452297,356.6,80,2023-03-25 23:16:55
1487,0,BOCI6,SHUN YANG 77,413438050,0,8.6,120.044765,26.435618,214.6,80,2023-03-25 23:27:29
1511,0,,SHAN QING 5 ,413470870,0,0.0,117.108555,23.559528,110.9,80,2023-03-25 23:18:44
1512,,,ZHENG LI XIN HAI 101,413472670,15,0.0,118.8924,24.875392,209.6,80,2023-03-25 23:27:10
1515,0,BMEO   ,DONG FANG 67,413494360,0,1.0,118.120073,24.399318,318.5,80,2023-03-25 23:27:33
1519,9611656,BPGF   ,GUI CHI             ,414732000,0,14.2,118.032375,23.392847,61.3,80,2023-03-25 23:27:33
1567,0,BVFR8,HAIDA988,412705360,1,0.0,118.04216,24.425747,316.6,80,2023-03-25 23:26:23
1574,,,,413700790,15,0.0,118.037052,24.46408,287.0,80,2023-03-25 23:19:58
1632,9435583,BPFM   ,LING YANG ZUO       ,413178000,0,10.8,118.974047,24.271972,224.0,80,2023-03-25 23:27:30
1645,9249336,HOWO   ,LYCASTE PEACE       ,357261000,0,13.1,120.791102,21.508457,220.4,80,2023-03-25 23:27:30
1662,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.57276,26.134925,355.9,80,2023-03-25 23:26:51
1696,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,1,0.30000000000000004,119.79436,26.264247,128.0,80,2023-03-25 23:26:17
1705,0,,HUA JUN YOU 369     ,413511130,5,0.0,119.488162,26.020355,216.6,80,2023-03-25 23:25:46
1720,,,MIN XIA MEN YOU 0060,412459660,0,0.0,118.036987,24.462722,43.9,80,2023-03-25 23:26:59
1725,0,,HUA SHENG366        ,414403440,1,0.0,119.109278,24.970068,174.9,80,2023-03-25 23:21:19
1726,0,____   ,BAI TONG 9          ,414405380,1,0.1,119.089213,24.973275,221.1,80,2023-03-25 23:26:36
1801,9887360,D7HF   ,HANYU FRONTIER      ,441497000,0,12.0,120.599658,24.675923,206.3,80,2023-03-25 23:27:14
1823,0,BHOW   ,JI  XIANG  6        ,413444190,1,0.1,118.11576,24.401013,360.0,80,2023-03-25 23:27:09
1897,,9LU2642,,667001839,0,2.2,119.26719,22.924773,339.9,80,2023-03-25 23:26:44
1905,8910639,BNCB   ,TONG YEA NO.3       ,416124900,0,0.0,120.285915,22.597512,360.0,80,2023-03-25 23:27:25
1940,0,BMNY   ,FA XING YOU 168,413508450,0,0.1,119.799052,26.220578,98.2,80,2023-03-25 23:27:31
1997,,BVCA8,,413694720,15,0.0,118.040813,24.429102,356.3,80,2023-03-25 23:18:26
2130,9714276,9MVR8  ,SERI CAMELLIA       ,533130463,0,13.7,121.824322,21.480792,206.8,80,2023-03-25 23:23:56
