fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
10,,BVGH8  ,,413696450,15,0.0,118.433258,24.63552,38.2,80,2023-03-25 04:06:51
12,9172234,T2HM5  ,MELATI 3            ,572210220,0,13.3,121.643867,22.704933,21.1,80,2023-03-25 04:07:15
40,9868120,BOFH7  ,BEI HAI KUN PENG    ,412474000,0,14.0,118.36406,24.093148,225.9,80,2023-03-25 04:07:21
49,0,BOAC7  ,DA AN 38            ,413212970,0,12.0,117.120718,23.180782,240.6,80,2023-03-25 04:05:27
62,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.121363,24.3943,262.6,80,2023-03-25 04:04:43
127,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,11.3,120.613018,24.647248,204.5,80,2023-03-25 04:07:14
135,0,,DA QING 769,412402730,1,0.0,116.848415,23.264987,41.1,80,2023-03-25 04:02:46
201,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.0,117.131295,23.563998,82.6,80,2023-03-25 03:56:40
222,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300093,22.582928,7.3,80,2023-03-25 04:02:55
273,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040003,24.46655,352.8,80,2023-03-25 04:02:38
274,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.036213,24.424912,360.0,80,2023-03-25 04:06:54
275,9058684,9LU2698,AN SHUEN            ,667001895,2,0.5,120.165013,22.293747,195.3,80,2023-03-25 04:07:17
390,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.2,118.03408,24.430823,360.0,80,2023-03-25 04:07:08
391,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.039067,24.43012,360.0,80,2023-03-25 04:05:21
399,,0000000,,413592460,15,0.0,119.547657,26.12089,221.0,80,2023-03-25 04:03:41
451,9445473,D5SA5  ,ATHERINA            ,636018918,0,13.3,121.264933,20.976798,62.1,80,2023-03-25 04:07:12
521,0,BKQM4  ,HENG HUI 7          ,412406130,0,10.2,120.684,26.731315,35.9,80,2023-03-25 04:07:18
838,0,BPEC,JING WEI YOU 1,412423130,0,9.8,121.285342,27.51305,217.5,80,2023-03-25 04:05:06
880,0,BPCR9  ,RONG TOU YOU 8      ,412303310,0,0.2,119.45012,25.240307,270.6,80,2023-03-25 04:01:21
934,9346861,SVCD4,KRITI VERANO,241367000,0,12.9,122.364023,23.808658,17.6,80,2023-03-25 04:07:15
1203,9783722,C6DC4  ,SEATRIUMPH          ,311000636,0,12.3,122.763557,24.789245,197.9,80,2023-03-25 04:07:20
1226,0,BXQQ   ,FU LI518            ,412469620,0,4.3,117.655178,23.810895,29.2,80,2023-03-25 03:57:54
1234,9686780,BRVY   ,ZHONG WEI 6         ,412476930,5,0.0,117.498077,23.757482,157.3,80,2023-03-25 04:07:12
1352,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037293,24.465987,0.0,80,2023-03-25 04:06:49
1356,0,,ZHOU HAI 66,413695530,15,0.0,118.03768,24.463635,25.9,80,2023-03-25 04:04:27
1363,,,JINHAISHUN3         ,413695940,15,0.0,118.039868,24.46662,74.7,80,2023-03-25 04:05:45
1364,,,HAIMINGHUA168       ,413695950,15,0.0,118.03639,24.469027,36.8,80,2023-03-25 04:06:13
1366,0,BPCO8,ZHENYANG18,412438370,1,0.1,119.044467,25.02065,198.1,80,2023-03-25 04:05:21
1367,0,BKSO3  ,KANG FA 11          ,412438420,5,0.0,117.8808,24.43272,360.0,80,2023-03-25 03:59:22
1401,0,BKVJ5  ,YU SHUN 27          ,413443130,0,10.9,119.081988,24.818907,224.1,80,2023-03-25 04:06:04
1404,0,BKTI5,KAI FENG 17,413445240,1,0.5,119.103447,24.961155,109.5,80,2023-03-25 04:05:15
1405,9646479,BKNM6,HUITONG78,413445560,1,0.2,118.999025,24.630917,266.8,80,2023-03-25 03:59:43
1406,0,BKPH6,YI DA 7,413447410,0,11.4,118.805508,24.590195,224.8,80,2023-03-25 04:07:21
1419,0,,SHAN QING 5 ,413470870,0,0.0,117.108403,23.559642,92.6,80,2023-03-25 04:03:35
1420,,,ZHENG LI XIN HAI 101,413472670,15,0.0,118.892222,24.876598,13.3,80,2023-03-25 03:59:57
1532,,BIBI9  ,,413377790,15,0.2,119.793333,26.26439,51.0,80,2023-03-25 04:05:03
1536,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,8.3,119.950493,26.348833,193.1,80,2023-03-25 04:07:21
1542,0,       ,YONGFENGDA98,413427230,0,7.3,120.218078,26.57391,28.2,80,2023-03-25 04:07:19
1583,0,BFJD   ,CHIXUN 169          ,413303450,0,11.9,117.405458,23.398927,230.4,80,2023-03-25 04:00:07
1649,0,TEST   ,JIN HANG YOU 68     ,413570990,0,8.5,119.716867,25.178833,43.4,80,2023-03-25 04:07:17
1666,9435583,BPFM   ,LING YANG ZUO       ,413178000,0,13.4,121.529053,27.40965,213.9,80,2023-03-25 04:07:11
1669,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-25 04:06:17
1671,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036773,24.463107,244.0,80,2023-03-25 04:00:48
1677,9702974,BVIT5  ,XING TONG 10        ,413697810,1,0.0,119.054457,25.043247,159.0,80,2023-03-25 04:05:00
1682,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.037318,24.4624,199.5,80,2023-03-25 04:06:58
1683,,,HENG YU 9           ,413698760,15,0.0,118.36568,24.515492,65.4,80,2023-03-25 04:06:17
1779,9531351,BR4317 ,TONG YEA NO.9       ,416006175,0,0.0,120.292055,22.592933,183.8,80,2023-03-25 04:07:12
1806,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,1,0.2,119.794667,26.264177,134.3,80,2023-03-25 04:06:48
1823,9876414,D5XU7  ,BAGHDAD             ,636020128,4,13.2,122.759343,25.14605,22.1,80,2023-03-25 04:07:19
1827,0,,HUA JUN YOU 369     ,413511130,5,0.0,119.488192,26.02031,216.6,80,2023-03-25 04:04:46
1845,,,MIN XIA MEN YOU 0060,412459660,15,0.0,118.037188,24.462408,87.9,80,2023-03-25 04:05:25
1859,0,_      ,HUA GUANG 95        ,413466770,1,0.30000000000000004,116.85868,23.261862,360.0,80,2023-03-25 04:06:54
1870,9149251,3EHQ4  ,SHINING             ,374133000,0,14.3,118.286473,23.66903,226.7,80,2023-03-25 03:59:50
1914,0,0      ,MING RI GUANG 10 HAO,413232120,0,7.0,117.72,23.647922,51.2,80,2023-03-25 04:00:50
1934,0,BVFR8,HAIDA988,412705360,1,0.1,118.044347,24.42535,71.0,80,2023-03-25 04:05:12
1936,9919735,VRUZ5  ,THERESA TIGA        ,477859300,0,13.4,122.183468,22.307523,191.1,80,2023-03-25 04:07:13
1975,9739501,D5JF9  ,ANDAMAN             ,636017088,0,13.5,122.180585,22.736987,10.3,80,2023-03-25 04:07:14
2006,9487263,A8XN9  ,YAMILAH-III         ,636014944,0,12.8,122.298608,22.113973,20.5,80,2023-03-25 04:05:24
2015,8910639,BNCB   ,TONG YEA NO.3       ,416124900,0,0.0,120.285878,22.597457,360.0,80,2023-03-25 04:07:16
2039,9550060,BPBF7  ,HUA FU YOU 2        ,413498270,1,0.0,119.39961,25.362105,22.8,80,2023-03-25 04:01:14
2042,9249336,HOWO   ,LYCASTE PEACE       ,357261000,0,13.6,122.634752,25.33685,188.5,80,2023-03-25 04:07:18
2050,0,BKWF3,DA QING 739,413404390,1,0.1,118.53345,24.527587,268.2,80,2023-03-25 04:05:29
2065,9259185,3EYZ8  ,HEBE                ,370449000,0,12.3,120.436383,19.787733,223.0,80,2023-03-25 04:06:34
2093,0,,HUA SHENG366        ,414403440,1,0.0,119.11002,24.969225,318.2,80,2023-03-25 04:06:10
2094,0,____   ,BAI TONG 9          ,414405380,1,0.2,119.090027,24.97186,121.8,80,2023-03-25 04:05:33
2107,9354894,VREF6  ,ATLANTIC LILY       ,477110700,0,11.9,120.809853,26.221908,36.7,80,2023-03-25 04:07:20
2123,9859246,H3MS   ,GOLDEN BETELGEUSE   ,370679000,0,13.6,122.220787,23.873207999999998,34.3,80,2023-03-25 04:07:21
2162,9759757,V7UB5  ,FRONT CROWN         ,538007001,0,11.0,122.26056,22.077738,201.7,80,2023-03-25 04:07:19
2205,9363869,3ETR3  ,BAY YASU            ,370646000,0,2.1,120.169583,23.777628,337.0,80,2023-03-25 04:07:09
2267,9166857,D8VG   ,ARAHAN              ,440501000,5,0.0,120.51041,24.279153,105.8,80,2023-03-25 04:05:38
2329,9604079,V7A4705,MAXIM               ,538009417,0,12.6,122.372408,22.33715,24.9,80,2023-03-25 04:06:44
2355,0,BOAR4  ,BANG YANG 7         ,414404060,0,12.3,118.535803,24.227793,230.9,80,2023-03-25 04:07:21
2368,0,BMNY   ,FA XING YOU 168,413508450,0,0.1,119.799827,26.22096,200.8,80,2023-03-25 04:06:46
2411,0,,YONGFENGDA18,413417630,5,0.2,118.02985,24.542458,224.5,80,2023-03-25 03:57:28
2432,0,BHOW   ,JI  XIANG  6        ,413444190,1,0.1,118.117213,24.399672,360.0,80,2023-03-25 04:02:50
