fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
2,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.11951,24.395065,262.6,80,2023-03-25 02:04:43
62,,BVGH8  ,,413696450,15,0.1,118.433005,24.635617,303.3,80,2023-03-25 02:06:52
64,9172234,T2HM5  ,MELATI 3            ,572210220,0,13.1,121.432318,22.315877,27.8,80,2023-03-25 02:07:14
133,0,BOGX5,JIN WANG YOU 17,413235570,0,10.6,117.557387,23.515687,226.8,80,2023-03-25 01:56:30
150,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.03236,24.43123,247.3,80,2023-03-25 02:07:08
151,0,BVG08  ,HAI GONG 169        ,412704030,1,0.2,118.037653,24.43047,360.0,80,2023-03-25 02:06:03
173,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039898,24.466657,82.3,80,2023-03-25 02:04:21
174,9058684,9LU2698,AN SHUEN            ,667001895,2,0.7000000000000001,120.182067,22.302052,260.1,80,2023-03-25 02:07:16
186,0,,HAI DA 868,412703850,15,0.0,118.037817,24.427683,271.1,80,2023-03-25 02:05:38
187,,       ,,412703890,15,1.4,118.041523,24.455188,25.7,80,2023-03-25 02:06:55
246,0,0      ,DONG  FANG  59      ,413358250,0,7.0,119.013867,25.076905,340.3,80,2023-03-25 02:03:15
272,9445473,D5SA5  ,ATHERINA            ,636018918,0,13.2,120.89204,20.713882,48.1,80,2023-03-25 02:06:43
323,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.131303,23.56398,232.0,80,2023-03-25 01:59:40
342,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300082,22.582937,7.3,80,2023-03-25 02:05:56
347,,0000000,,413592460,15,0.0,119.54768,26.120902,287.8,80,2023-03-25 02:06:50
351,0,BODT5  ,SHENG RONG 26       ,413223960,1,0.1,117.54715,23.712835,342.2,80,2023-03-25 02:06:39
433,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,11.6,120.841402,24.978362,217.3,80,2023-03-25 02:06:21
440,9868120,BOFH7  ,BEI HAI KUN PENG    ,412474000,0,14.0,118.729118,24.417408000000002,226.9,80,2023-03-25 02:07:13
529,9596272,3FQH2  ,MERIDIAN EXPRESS    ,356537000,0,11.0,119.79568,21.613796999999998,265.7,80,2023-03-25 02:00:53
586,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,11.5,119.23435,22.108,32.0,80,2023-03-25 02:07:15
803,9346861,SVCD4,KRITI VERANO,241367000,0,12.5,122.17637,23.420562,21.8,80,2023-03-25 02:07:15
804,9892810,SVDI7  ,AMANTEA             ,241720000,0,15.3,120.015627,19.899305,229.8,80,2023-03-25 01:57:55
878,1400704,BPCR9  ,RONG TOU YOU 8      ,412303310,0,0.2,119.450373,25.240285,276.5,80,2023-03-25 02:00:15
937,0,BKQM4  ,HENG HUI 7          ,412406130,0,7.8,120.4786,26.48825,35.0,80,2023-03-25 02:07:09
1018,9783722,C6DC4  ,SEATRIUMPH          ,311000636,0,12.2,122.876983,25.207713,189.2,80,2023-03-25 02:06:40
1039,0,BXQQ   ,FU LI518            ,412469620,0,5.5,117.57029,23.688382,58.5,80,2023-03-25 01:55:50
1081,0,BPCO8,ZHENYANG18,412438370,1,0.1,119.043983,25.020967,105.6,80,2023-03-25 02:05:22
1082,0,BKSO3  ,KANG FA 11          ,412438420,5,0.0,117.880747,24.432743,360.0,80,2023-03-25 01:59:25
1267,0,BPBW9  ,MIN YOU 101         ,412459770,5,0.0,119.4854,26.018552,0.0,80,2023-03-25 02:04:03
1288,0,BFJD   ,CHIXUN 169          ,413303450,0,11.1,117.728003,23.664833,233.9,80,2023-03-25 01:56:08
1455,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.0372,24.466115,0.0,80,2023-03-25 02:00:47
1458,0,,ZHOU HAI 66,413695530,0,0.0,118.037427,24.463643,360.0,80,2023-03-25 02:05:20
1465,,,JINHAISHUN3         ,413695940,15,0.0,118.039925,24.466852,74.7,80,2023-03-25 01:59:43
1466,,,HAIMINGHUA168       ,413695950,15,0.0,118.036385,24.469125,36.8,80,2023-03-25 02:06:38
1468,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-25 02:06:12
1471,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036683,24.463182,244.0,80,2023-03-25 02:06:40
1473,,BVHC8,,413697550,15,0.0,118.037255,24.466427,325.5,80,2023-03-25 02:02:50
1477,9702974,BVIT5  ,XING TONG 10        ,413697810,1,0.1,119.05336,25.043227,262.2,80,2023-03-25 02:01:55
1481,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.037162,24.462435,122.0,80,2023-03-25 02:04:27
1482,,,HENG YU 9           ,413698760,15,0.0,118.365595,24.515557,65.4,80,2023-03-25 02:06:15
1497,0,0      ,MING RI GUANG 10 HAO,413232120,0,9.8,117.47736,23.483652,40.7,80,2023-03-25 01:58:51
1570,,BIBJ2  ,,413377810,15,0.30000000000000004,119.792233,26.266223,120.7,80,2023-03-25 02:00:05
1575,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,8.5,119.7236,26.436878,131.3,80,2023-03-25 02:06:51
1581,0,       ,YONGFENGDA98,413427230,0,5.5,120.04026,26.40998,44.6,80,2023-03-25 02:07:09
1585,0,BVFR8,HAIDA988,412705360,1,6.8,118.04636,24.444958,183.0,80,2023-03-25 02:02:13
