fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
24,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.131293,23.563968,187.6,80,2023-03-25 17:35:40
54,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.584282,23.738942,77.3,80,2023-03-25 17:43:35
62,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,1,0.2,117.549952,23.711577,135.8,80,2023-03-25 17:41:44
96,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.034067,24.431015,360.0,80,2023-03-25 17:40:57
97,0,BVG08  ,HAI GONG 169        ,412704030,1,1.0,118.039267,24.430278,360.0,80,2023-03-25 17:44:18
126,9630444,V7ZA6  ,BLUE ARROW          ,538004779,5,0.0,120.505792,24.265583,212.6,80,2023-03-25 17:45:24
164,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,13.9,120.148937,20.446205,40.3,80,2023-03-25 17:39:05
221,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039877,24.466897,276.7,80,2023-03-25 17:37:28
222,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.036347,24.42516,360.0,80,2023-03-25 17:45:52
224,9058684,9LU2698,AN SHUEN            ,667001895,2,0.7000000000000001,120.175507,22.154822,230.2,80,2023-03-25 17:47:06
243,,BVGH8  ,,413696450,15,0.0,118.433497,24.635702,359.4,80,2023-03-25 17:45:50
245,9172234,T2HM5  ,MELATI 3            ,572210220,0,12.0,122.681148,25.4543,20.2,80,2023-03-25 17:47:11
365,0,0      ,DONG  FANG  59      ,413358250,0,7.0,119.237667,25.09338,48.4,80,2023-03-25 17:47:06
387,0,SSD,JI XIANG 17,414403170,0,10.5,120.258272,26.15114,205.1,80,2023-03-25 17:47:18
394,9445473,D5SA5  ,ATHERINA            ,636018918,0,12.4,122.752667,23.335522,27.4,80,2023-03-25 17:47:11
428,,,HAI DA 868,412703850,15,0.1,118.040017,24.4277,55.1,80,2023-03-25 17:46:21
429,,       ,,412703890,15,1.4,118.041547,24.455272,159.1,80,2023-03-25 17:44:12
524,0,BPEC,JING WEI YOU 1,412423130,0,9.6,119.994807,25.4691,202.6,80,2023-03-25 17:46:05
556,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,2.9,119.9878,23.736217,215.0,80,2023-03-25 17:47:15
634,0,BKUC4,YUAN XIANG 157,412401340,0,9.6,121.124067,27.657083,236.0,80,2023-03-25 17:40:13
960,0,BPCO8,ZHENYANG18,412438370,1,0.0,119.044733,25.020783,185.8,80,2023-03-25 17:42:00
961,0,BKSO3  ,KANG FA 11          ,412438420,5,0.0,117.880813,24.432765,360.0,80,2023-03-25 17:35:23
1035,0,BPBW9  ,MIN YOU 101         ,412459770,0,9.8,119.600747,25.134098,250.7,80,2023-03-25 17:47:16
1108,0,0      ,MING RI GUANG 10 HAO,413232120,0,9.8,119.338187,24.814747,54.5,80,2023-03-25 17:47:11
1109,9856476,BOGI3  ,KUN SHUN            ,413233410,0,12.3,120.933603,26.53333,193.9,80,2023-03-25 17:47:09
1123,9335109,C6VP7  ,GULF ELAN           ,309833000,0,12.9,119.226883,24.331017,51.0,80,2023-03-25 17:42:36
1127,9783722,C6DC4  ,SEATRIUMPH          ,311000636,0,12.8,122.155248,21.892378,198.2,80,2023-03-25 17:46:32
1160,,0000000,,412592650,15,0.0,117.453877,23.657575,54.2,80,2023-03-25 17:41:31
1340,0,BOCI6,SHUN YANG 77,413438050,0,7.0,120.410103,27.06243,220.2,80,2023-03-25 17:45:55
1343,0,BKVJ5  ,YU SHUN 27          ,413443130,0,11.0,117.271207,23.46029,236.7,80,2023-03-25 17:38:47
1346,0,BKTI5,KAI FENG 17,413445240,1,0.2,119.103348,24.961435,0.0,80,2023-03-25 17:41:50
1347,9646479,BKNM6,HUITONG78,413445560,1,0.2,118.998297,24.631855,89.4,80,2023-03-25 17:44:44
1348,0,BKPH6,YI DA 7,413447410,5,0.0,117.58424,23.737307,124.3,80,2023-03-25 17:41:23
1360,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037173,24.466913,0.0,80,2023-03-25 17:45:05
1362,,,,413695530,15,0.0,118.03704,24.464145,297.4,80,2023-03-25 17:43:20
1368,,,JINHAISHUN3         ,413695940,15,0.0,118.040008,24.466783,74.7,80,2023-03-25 17:42:00
1369,,,HAIMINGHUA168       ,413695950,15,0.0,118.036512,24.46969,36.8,80,2023-03-25 17:42:59
1372,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-25 17:47:13
1373,,BVBL6,,413697070,15,0.0,117.580693,23.77287,0.0,80,2023-03-25 17:40:29
1376,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036752,24.463347,244.0,80,2023-03-25 17:36:10
1379,,BVHC8,,413697550,15,0.0,118.037415,24.46678,1.8,80,2023-03-25 17:45:57
1387,0,BVJE5,XINGTONG106,413698440,0,0.0,118.924783,25.05252,360.0,80,2023-03-25 17:38:42
1389,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.037012,24.462755,164.6,80,2023-03-25 17:44:35
1390,,,HENG YU 9           ,413698760,15,0.0,118.036378,24.43,83.2,80,2023-03-25 17:40:01
1421,0,BXQQ   ,FU LI518            ,412469620,1,0.1,118.106753,24.386595,0.0,80,2023-03-25 17:46:17
1458,,BIBI9  ,,413377790,15,0.1,119.792453,26.264622,51.0,80,2023-03-25 17:44:53
1459,,BIBJ2  ,,413377810,15,0.1,119.791697,26.266563,120.7,80,2023-03-25 17:45:32
1465,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.57276,26.13499,355.9,80,2023-03-25 17:47:01
1476,0,BVFR8,HAIDA988,412705360,1,0.0,118.044253,24.425537,94.2,80,2023-03-25 17:47:12
1507,0,BOYU6,YIJIA1HAO,413357930,0,9.2,120.114633,25.885307,203.9,80,2023-03-25 17:47:10
1533,0,BQ3019,CHUNG YU NO1,416000120,15,0.1,119.61227,23.740568,195.9,80,2023-03-25 17:47:14
1638,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,1,0.1,119.794067,26.264715,3.8,80,2023-03-25 17:45:50
1640,0,_      ,HUA GUANG 95        ,413466770,1,0.2,116.859267,23.261768,360.0,80,2023-03-25 17:40:03
1643,,,,413700790,15,0.1,118.037083,24.464155,118.5,80,2023-03-25 17:44:51
1664,0,TEST   ,JIN HANG YOU 68     ,413570990,0,11.1,120.976067,27.082218,36.0,80,2023-03-25 17:47:04
1673,9435583,BPFM   ,LING YANG ZUO       ,413178000,0,10.3,119.779452,24.896268,226.8,80,2023-03-25 17:47:19
1689,9249336,HOWO   ,LYCASTE PEACE       ,357261000,0,13.3,121.670942,22.458352,217.6,80,2023-03-25 17:47:10
1700,9337171,VRMH6  ,COSPEARL LAKE       ,477242700,0,14.0,122.601735,25.561492,189.0,80,2023-03-25 17:47:19
1704,0,BKWF3,DA QING 739,413404390,1,0.0,118.533593,24.528315,48.9,80,2023-03-25 17:44:22
1707,,BNCB,,416124900,0,0.0,120.285908,22.597507,360.0,80,2023-03-25 17:47:18
1788,0,,SHAN QING 5 ,413470870,0,0.2,117.108495,23.559902,216.4,80,2023-03-25 17:41:42
1789,,,ZHENG LI XIN HAI 101,413472670,15,0.0,118.8924,24.875392,209.6,80,2023-03-25 17:42:13
1793,0,BMEO   ,DONG FANG 67,413494360,0,8.9,117.642775,23.718392,23.0,80,2023-03-25 17:40:59
1815,0,,HUA JUN YOU 369     ,413511130,5,0.0,119.488188,26.020483,216.6,80,2023-03-25 17:37:47
1863,0,,HUA SHENG366        ,414403440,1,0.0,119.110735,24.969713,96.8,80,2023-03-25 17:42:19
1865,0,____   ,BAI TONG 9          ,414405380,1,0.0,119.091067,24.972538,89.1,80,2023-03-25 17:44:34
1922,0,BPCX9  ,XIN XIANG TAI       ,412378820,5,0.0,118.043633,24.45242,356.6,80,2023-03-25 17:46:55
