fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
27,0,,DA QING 769,412402730,1,0.1,116.848623,23.264813,180.7,80,2023-03-25 05:17:43
61,,BVGH8  ,,413696450,15,0.0,118.433473,24.635588,122.2,80,2023-03-25 05:12:51
63,9172234,T2HM5  ,MELATI 3            ,572210220,0,12.7,121.742372,22.943363,19.3,80,2023-03-25 05:17:44
114,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039795,24.466627,78.3,80,2023-03-25 05:10:36
115,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.036147,24.424782,360.0,80,2023-03-25 05:15:55
116,9058684,9LU2698,AN SHUEN            ,667001895,2,0.6000000000000001,120.165667,22.287508,186.6,80,2023-03-25 05:17:47
124,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.121578,24.394458,262.6,80,2023-03-25 05:16:43
142,9868120,BOFH7  ,BEI HAI KUN PENG    ,412474000,0,13.6,118.140818,23.927292,238.4,80,2023-03-25 05:15:55
220,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715022,24.816302,145.6,80,2023-03-25 05:11:32
225,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.30005,22.582955,7.3,80,2023-03-25 05:14:52
226,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.5,120.250265,22.60619,116.3,80,2023-03-25 05:15:47
232,,0000000,,413592460,15,0.0,119.54765,26.12091,135.5,80,2023-03-25 05:15:41
236,0,BODT5  ,SHENG RONG 26       ,413223960,1,0.2,117.547058,23.712985,8.1,80,2023-03-25 05:06:42
250,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,11.6,120.498362,24.449078,208.8,80,2023-03-25 05:17:42
340,9445473,D5SA5  ,ATHERINA            ,636018918,0,13.2,121.498975,21.121913,55.8,80,2023-03-25 05:16:41
365,,,HAI DA 868,412703850,1,0.0,118.039817,24.427583,198.3,80,2023-03-25 05:17:35
366,,       ,,412703890,15,1.4,118.041523,24.455203,334.1,80,2023-03-25 05:17:22
431,0,BOGX5,JIN WANG YOU 17,413235570,0,11.7,117.020695,23.131675,237.3,80,2023-03-25 05:12:05
447,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.034013,24.430868,360.0,80,2023-03-25 05:13:10
448,0,BVG08  ,HAI GONG 169        ,412704030,1,0.30000000000000004,118.039,24.430225,154.9,80,2023-03-25 05:17:21
629,9346861,SVCD4,KRITI VERANO,241367000,0,12.5,122.446547,24.046828,25.8,80,2023-03-25 05:17:46
858,0,BKQM4  ,HENG HUI 7          ,412406130,0,9.8,120.811133,26.882387,36.2,80,2023-03-25 05:17:28
1064,9783722,C6DC4  ,SEATRIUMPH          ,311000636,0,11.9,122.671165,24.555532,177.1,80,2023-03-25 05:17:50
1080,0,BPCR9  ,RONG TOU YOU 8      ,412303310,15,0.30000000000000004,119.449837,25.240532,139.9,80,2023-03-25 05:17:33
1082,0,BXQQ   ,FU LI518            ,412469620,0,5.4,117.747563,23.869497,72.8,80,2023-03-25 05:15:12
1090,9686780,BRVY   ,ZHONG WEI 6         ,412476930,5,0.0,117.498092,23.757508,157.3,80,2023-03-25 05:07:10
1163,0,BPBW9  ,MIN YOU 101         ,412459770,5,0.0,119.4854,26.018552,0.0,80,2023-03-25 05:07:01
1314,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,10.7,119.568017,22.634567,30.0,80,2023-03-25 05:17:35
1352,0,BPCO8,ZHENYANG18,412438370,1,0.1,119.044367,25.020717,178.2,80,2023-03-25 05:17:22
1424,0,BKVJ5  ,YU SHUN 27          ,413443130,0,10.7,118.91346,24.672692,224.6,80,2023-03-25 05:16:30
1426,0,,GANGGONG6           ,413444620,0,1.4,120.611613,27.361788,328.7,80,2023-03-25 05:17:21
