fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
1,,BVGH8  ,,413696450,15,0.1,118.433443,24.635578,73.3,80,2023-03-25 07:15:51
4,9172234,T2HM5  ,MELATI 3            ,572210220,0,14.1,121.954957,23.333393,26.2,80,2023-03-25 07:17:19
35,0,,DA QING 769,412402730,1,0.0,116.848388,23.265087,96.2,80,2023-03-25 07:14:44
63,,,HAI DA 868,412703850,15,0.2,118.039867,24.427633,195.7,80,2023-03-25 07:12:11
64,,       ,,412703890,15,1.4,118.041527,24.455225,182.8,80,2023-03-25 07:08:22
92,,0000000,,413592460,15,0.0,119.547632,26.12094,268.4,80,2023-03-25 07:15:32
95,0,BODT5  ,SHENG RONG 26       ,413223960,0,4.3,117.574873,23.726765,21.4,80,2023-03-25 07:13:04
98,0,BVAK8  ,HAI DA 788          ,413696810,1,0.1,118.036147,24.424687,360.0,80,2023-03-25 07:15:56
99,9058684,9LU2698,AN SHUEN            ,667001895,2,0.4,120.15928,22.270528,215.1,80,2023-03-25 07:17:07
142,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.0,117.13129,23.563987,149.6,80,2023-03-25 07:08:39
159,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.1,118.034147,24.431032,360.0,80,2023-03-25 07:16:10
160,0,BVG08  ,HAI GONG 169        ,412704030,1,0.2,118.038947,24.42992,360.0,80,2023-03-25 07:17:20
184,,BVFG 8 ,,413699880,15,0.0,118.037048,24.466373,236.4,80,2023-03-25 07:07:10
187,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,1.6,120.508612,24.263898,199.0,80,2023-03-25 07:17:21
215,9897664,BOGJ4  ,XIN SHEN TONG 189   ,413233740,5,0.0,118.916005,25.059745,114.3,80,2023-03-25 07:17:16
255,9868120,BOFH7  ,BEI HAI KUN PENG    ,412474000,0,12.8,117.838112,23.619772,226.9,80,2023-03-25 07:09:04
303,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.12162,24.394492,262.6,80,2023-03-25 07:16:43
304,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,0,3.5,116.80728,23.187003,44.6,80,2023-03-25 07:16:17
330,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715003,24.816395,202.2,80,2023-03-25 07:12:34
336,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300107,22.582943,7.3,80,2023-03-25 07:14:53
364,0,0      ,DONG  FANG  59      ,413358250,15,0.0,118.979835,25.168575,330.6,80,2023-03-25 07:06:26
