fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
2,0,BLBZ   ,HAI XIN YOU 602     ,413400630,5,0.0,118.087933,24.537728,157.6,80,2023-03-25 22:43:14
3,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,1,0.4,117.551698,23.711912,281.2,80,2023-03-25 22:35:42
35,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,13.9,120.753537,21.404078,37.3,80,2023-03-25 22:47:19
61,,BVGH8  ,,413696450,15,0.0,118.433193,24.63646,74.0,80,2023-03-25 22:45:50
156,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039822,24.467012,273.5,80,2023-03-25 22:44:38
157,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.034267,24.424972,360.0,80,2023-03-25 22:45:53
158,9058684,9LU2698,AN SHUEN            ,667001895,2,0.8,120.204427,22.142168,110.8,80,2023-03-25 22:47:27
185,,       ,,413358250,0,4.8,119.678213,25.37555,20.8,80,2023-03-25 22:42:56
197,0,SSD,JI XIANG 17,414403170,0,11.6,119.843023,25.388695,210.5,80,2023-03-25 22:44:01
285,,0000000,,413592460,15,0.0,119.547658,26.120953,78.2,80,2023-03-25 22:42:13
288,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.584237,23.738898,77.3,80,2023-03-25 22:37:29
306,,,HAI DA 868,412703850,15,0.0,118.037967,24.4276,210.0,80,2023-03-25 22:47:01
307,,       ,,412703890,15,1.4,118.041553,24.455268,35.0,80,2023-03-25 22:47:04
362,9335109,C6VP7  ,GULF ELAN           ,309833000,0,12.1,120.16295,25.129833,43.0,80,2023-03-25 22:43:37
390,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.1,118.032973,24.430832,360.0,80,2023-03-25 22:46:42
391,0,BVG08  ,HAI GONG 169        ,412704030,1,0.4,118.037973,24.429997,360.0,80,2023-03-25 22:45:17
421,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,1.8,119.9948,23.84605,1.0,80,2023-03-25 22:47:24
426,9630444,V7ZA6  ,BLUE ARROW          ,538004779,5,0.0,120.505767,24.265543,212.6,80,2023-03-25 22:45:20
429,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,0,10.6,117.291373,23.48446,59.2,80,2023-03-25 22:38:30
587,0,BPEC,JING WEI YOU 1,412423130,0,10.3,119.32644,24.971465,230.5,80,2023-03-25 22:47:24
810,0,BKUC4,YUAN XIANG 157,412401340,0,10.8,120.5496,26.9609,198.1,80,2023-03-25 22:47:14
989,9783722,C6DC4  ,SEATRIUMPH          ,311000636,0,14.4,121.361715,21.018145,227.7,80,2023-03-25 22:46:52
1002,0,BINB   ,HU YOU 8            ,412373510,0,10.6,120.218107,26.585083,209.5,80,2023-03-25 22:47:16
1008,0,BXQQ   ,FU LI518            ,412469620,5,0.0,118.073477,24.502288,0.0,80,2023-03-25 22:46:24
1038,0,0      ,MING RI GUANG 10 HAO,413232120,0,8.1,119.94304,25.3509,26.2,80,2023-03-25 22:40:02
1040,9856476,BOGI3  ,KUN SHUN            ,413233410,0,14.1,120.304388,25.606683,211.7,80,2023-03-25 22:47:25
1114,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037053,24.466777,0.0,80,2023-03-25 22:46:42
1117,,,,413695530,15,0.0,118.037067,24.464265,297.4,80,2023-03-25 22:40:18
1122,,,JINHAISHUN3         ,413695940,15,0.0,118.039873,24.466923,74.7,80,2023-03-25 22:41:43
1123,,,HAIMINGHUA168       ,413695950,15,0.0,118.036425,24.469407,36.8,80,2023-03-25 22:46:45
