fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
5,9419618,3FPT9  ,C.PROSPERITY        ,352404000,0,13.2,122.390525,22.183947,24.4,80,2023-03-22 22:36:56
26,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.131293,23.563952,224.3,80,2023-03-22 22:30:29
28,8408636,9LU2144,KUN PENG            ,667001341,2,1.9,121.583412,26.443027,8.5,80,2023-03-22 22:34:57
36,9457531,D5AY9  ,FPMC C ORIENT       ,636015472,0,15.1,119.885637,22.650102,172.7,80,2023-03-22 22:36:56
37,9595228,D5BA6  ,DALIAN              ,636015484,0,12.1,120.818542,20.627093,53.4,80,2023-03-22 22:36:52
62,9458834,V7FR7  ,UACC RIYADH         ,538005650,0,16.2,117.75887,22.972297,28.2,80,2023-03-22 22:36:08
64,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.1,118.1197,24.395375,242.3,80,2023-03-22 22:31:43
97,0,BREE   ,KAI SHUN YOU 1      ,413207680,0,12.1,120.1834,25.879102,22.2,80,2023-03-22 22:36:58
107,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.0,118.03584,24.43149,360.0,80,2023-03-22 22:37:00
108,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.03796,24.430405,360.0,80,2023-03-22 22:36:28
136,9523811,3EVT2  ,ORIENTAL DAWN       ,371401000,0,11.9,119.43214,24.25714,234.4,80,2023-03-22 22:35:55
148,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300832,22.58449,42.7,80,2023-03-22 22:34:38
183,,BVGH8  ,,413696450,15,0.1,118.516642,24.534867,232.7,80,2023-03-22 22:36:03
229,0,BOAC7  ,DA AN 38            ,413212970,0,12.2,118.619612,24.471988,42.1,80,2023-03-22 22:37:01
238,,0000000,,413592460,15,0.0,119.547653,26.120987,209.4,80,2023-03-22 22:31:09
272,9415038,3EVI5  ,JOY CHEMIST         ,353904000,0,10.2,121.246617,26.39355,211.0,80,2023-03-22 22:36:50
291,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040448,24.467043,157.8,80,2023-03-22 22:30:49
292,9058684,9LU2698,AN SHUEN            ,667001895,2,0.6000000000000001,120.25168,22.208777,171.1,80,2023-03-22 22:36:57
303,,,,412703850,1,0.0,118.038683,24.427817,195.9,80,2023-03-22 22:32:10
392,0,,DA QING 769,412402730,1,0.1,116.850208,23.266647,101.5,80,2023-03-22 22:26:45
425,9539523,D5GB7  ,MORNING IBIS        ,636016413,0,13.9,119.31166,19.26142,42.9,80,2023-03-22 22:36:45
817,9349942,C6WM7  ,SUN ARROWS          ,309296000,5,0.1,120.293883,22.589993,123.0,80,2023-03-22 22:36:51
1010,0,BPCR9  ,RONG TOU YOU 8      ,412303310,0,0.0,119.450573,25.241257,162.7,80,2023-03-22 22:35:51
1058,9352145,9HA5785,SONGA KARI ,256291000,0,10.1,122.170383,23.896267,203.0,80,2023-03-22 22:36:59
1561,9416628,BPFA   ,XIN PU YANG         ,413176000,0,15.4,117.462855,18.482883,197.6,80,2023-03-22 22:34:46
1562,9416654,BPAH   ,XIN SHEN YANG       ,413183000,0,15.5,121.451562,22.334467,22.9,80,2023-03-22 22:36:55
1564,0,SSD,LONG DA SHENG 588,413202880,0,6.1,117.847443,23.75754,224.8,80,2023-03-22 22:36:44
1571,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037987,24.466977,0.0,80,2023-03-22 22:30:42
1574,,,,413695530,15,0.0,118.037467,24.464455,249.6,80,2023-03-22 22:33:05
1579,,,JINHAISHUN3         ,413695940,15,0.0,118.040068,24.43006,357.5,80,2023-03-22 22:36:05
1580,,,HAIMINGHUA168       ,413695950,15,0.0,118.03705,24.46973,153.8,80,2023-03-22 22:32:36
