fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
5,9539523,D5GB7  ,MORNING IBIS        ,636016413,0,14.7,119.110372,19.053793,41.4,80,2023-03-22 21:26:50
36,0,BREE   ,KAI SHUN YOU 1      ,413207680,0,11.7,120.083053,25.666012,20.5,80,2023-03-22 21:26:47
47,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.0,118.035987,24.431605,360.0,80,2023-03-22 21:26:52
48,0,BVG08  ,HAI GONG 169        ,412704030,1,0.5,118.038133,24.43058,172.0,80,2023-03-22 21:24:24
63,9419618,3FPT9  ,C.PROSPERITY        ,352404000,0,12.3,122.283703,21.951195,16.9,80,2023-03-22 21:26:14
84,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.0,117.131287,23.563992,92.6,80,2023-03-22 21:24:28
86,8408636,9LU2144,KUN PENG            ,667001341,2,1.9,121.579532,26.404112,351.1,80,2023-03-22 21:22:56
93,9523811,3EVT2  ,ORIENTAL DAWN       ,371401000,0,11.6,119.648283,24.375122,239.0,80,2023-03-22 21:24:46
104,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300787,22.584516999999998,42.7,80,2023-03-22 21:25:41
128,,BVFG 8 ,,413699880,15,0.0,118.037608,24.467115,110.3,80,2023-03-22 21:19:41
151,0,BOAC7  ,DA AN 38            ,413212970,0,12.8,118.428863,24.296925,40.0,80,2023-03-22 21:26:52
214,0,,DA QING 769,412402730,1,0.0,116.85019,23.266678,97.9,80,2023-03-22 21:23:41
242,9458834,V7FR7  ,UACC RIYADH         ,538005650,0,16.0,117.564463,22.714455,36.7,80,2023-03-22 21:26:30
244,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.1,118.119782,24.395402,242.3,80,2023-03-22 21:25:43
272,9457531,D5AY9  ,FPMC C ORIENT       ,636015472,0,13.7,119.896075,22.933022,180.3,80,2023-03-22 21:26:54
273,9595228,D5BA6  ,DALIAN              ,636015484,0,10.9,120.633952,20.483338,46.9,80,2023-03-22 21:26:53
303,,,,412703850,1,0.0,118.038917,24.42815,189.4,80,2023-03-22 21:26:10
304,,       ,,412703890,15,1.4,118.041528,24.45525,353.2,80,2023-03-22 21:26:50
361,,BVGH8  ,,413696450,15,0.0,118.516865,24.535012,112.3,80,2023-03-22 21:24:03
464,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040097,24.46729,249.4,80,2023-03-22 21:20:33
465,0,BVAK8  ,HAI DA 788          ,413696810,5,3.5,118.04308,24.453142,193.4,80,2023-03-22 21:15:57
466,9058684,9LU2698,AN SHUEN            ,667001895,0,0.7000000000000001,120.243493,22.221798,131.5,80,2023-03-22 21:26:57
937,9352145,9HA5785,SONGA KARI ,256291000,0,10.0,122.264283,24.0752,196.0,80,2023-03-22 21:26:59
1126,9349942,C6WM7  ,SUN ARROWS          ,309296000,5,0.0,120.293887,22.590045,340.2,80,2023-03-22 21:24:51
