fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
33,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.332732,22.540185,155.9,80,2023-03-14 14:13:34
34,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.301278,22.584702,304.7,80,2023-03-14 14:13:46
57,0,BSNW   ,HAI XIONG YOU 2     ,412476870,5,0.0,119.01542,25.043103,0.0,80,2023-03-14 14:06:32
77,8408636,9LU2144,KUN PENG            ,667001341,0,0.6000000000000001,121.56329,25.941892,33.3,80,2023-03-14 14:13:43
79,0,BOAR 5 ,NING YUAN XING GUANG,413216050,0,9.8,120.14756,26.238657,354.5,80,2023-03-14 14:11:04
105,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.383533,24.538643,360.0,80,2023-03-14 14:12:16
106,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.037547,24.429502,360.0,80,2023-03-14 14:07:31
124,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.1,119.830073,25.958392,1.1,80,2023-03-14 14:11:54
187,,BVFG 8 ,,413699880,15,0.0,118.037302,24.466982,106.4,80,2023-03-14 14:10:01
245,9947029,9HA5700,BWEK BORNHOLM       ,256110000,1,0.1,119.685028,25.237685,194.4,80,2023-03-14 14:13:22
254,,,,412703850,15,0.0,118.036187,24.425037,155.8,80,2023-03-14 14:13:44
289,0,BKBW   ,DONG HAI 216        ,413459020,0,10.8,118.283232,24.042623,228.9,80,2023-03-14 14:13:48
290,0,BKXR6  ,HUACHEN366          ,413459050,5,0.0,118.042808,24.452673,310.0,80,2023-03-14 14:11:49
305,0,BEJE   ,CHENG LANG 66       ,413570560,0,10.3,119.9472,25.586975,199.2,80,2023-03-14 14:13:52
367,0,0      ,DONG  FANG  59      ,413358250,0,6.5,119.568773,25.30925,88.6,80,2023-03-14 14:13:07
374,0,BBIU5,HUIJINYI 039,413327960,1,0.0,118.490237,24.552408,315.1,80,2023-03-14 14:11:11
407,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039865,24.467223,151.4,80,2023-03-14 14:10:50
408,0,BVAK8  ,HAI DA 788          ,413696810,5,0.0,118.081933,24.524683,51.9,80,2023-03-14 14:06:32
410,9058684,9LU2698,AN SHUEN            ,667001895,0,10.9,119.660667,22.837325,289.1,80,2023-03-14 14:13:52
424,,BVGH8  ,,413696450,15,0.0,118.433177,24.63656,261.8,80,2023-03-14 14:08:26
450,0,,DA QING 769,412402730,5,0.0,118.43021,24.641122,23.1,80,2023-03-14 14:12:17
706,9377420,SVCC6  ,HIRADO              ,241362000,0,12.2,121.855717,21.279417,227.0,80,2023-03-14 14:07:42
707,9770517,SVCK4  ,MARAN ARIADNE       ,241438000,0,13.2,122.23304,24.241982,18.6,80,2023-03-14 14:13:50
735,9213208,E5U3586,PROGRESS 10         ,518100675,5,0.1,120.16586,22.97384,273.2,80,2023-03-14 14:13:27
768,9747273,HPBS   ,YOKOHAMA PIONEER    ,374842000,0,11.8,121.758555,26.463982,22.0,80,2023-03-14 14:01:48
771,9359868,HZAJ   ,GULF FANATIR        ,403079000,0,12.3,120.539783,24.836567,211.0,80,2023-03-14 14:07:43
900,9859698,3FOX8  ,MORNING FLORA       ,352605000,0,12.7,117.041643,22.880335,65.9,80,2023-03-14 14:09:44
909,0,BHTU   ,KUAN  YUAN          ,412351130,0,9.8,116.862493,23.210132,50.0,80,2023-03-14 14:04:56
1071,9734678,C6BV7  ,CONCORDE            ,311000378,0,15.4,121.471748,25.935143,234.4,80,2023-03-14 14:13:18
1073,9756274,C6DW6  ,MANOLATES           ,311000803,5,0.1,119.018695,25.049032,194.5,80,2023-03-14 14:06:05
1127,9547520,H3UD   ,AKANE               ,353172000,0,12.2,121.508383,21.414983,88.0,80,2023-03-14 14:13:46
1132,9773935,3FOK3  ,STAR ENERGY         ,354536000,1,0.0,120.066223,23.766297,191.7,80,2023-03-14 14:12:08
1136,9503237,HOJV   ,SAMAIL              ,357867000,0,14.0,122.75434,25.837518,16.1,80,2023-03-14 14:13:57
1372,0,BPEC,JING WEI YOU 1,412423130,0,7.1,119.6925,25.233248,16.5,80,2023-03-14 14:11:56
1519,0,BKQK3  ,YI ZHOU 7           ,412437640,1,0.0,119.046947,25.013567,30.1,80,2023-03-14 14:10:34
1564,0,,HUA SHUN 398        ,413206830,0,11.0,116.815935,22.98778,58.7,80,2023-03-14 14:10:34
1566,0,BOAS4  ,MIN YOU 109         ,413211070,0,7.6,118.019302,24.4396,285.2,80,2023-03-14 14:13:44
1570,0,BOAA8  ,YUAN XIANG 9        ,413212540,0,10.6,120.436493,26.519727,192.8,80,2023-03-14 14:13:57
1574,,,MINXIAMENYOU0026,413215850,0,0.0,118.038207,24.46318,160.6,80,2023-03-14 14:09:03
1670,0,BOCI6,SHUN YANG 77,413438050,0,9.7,120.132438,26.62646,214.8,80,2023-03-14 14:12:25
1677,0,BKXL5,JINLUN12,413444680,0,10.7,120.519068,26.561692999999998,221.1,80,2023-03-14 14:13:50
1678,0,BKTI5,KAI FENG 17,413445240,5,0.0,119.015925,25.044232,0.0,80,2023-03-14 14:13:44
1680,0,BKXU5  ,GUO HONG 10,413446080,0,8.9,120.284068,26.232635,32.4,80,2023-03-14 14:13:55
1682,0,BKPH6,YI DA 7,413447410,5,0.0,118.430552,24.642355,6.6,80,2023-03-14 14:11:04
1685,0,BKLL   ,XIN AO TAI 161      ,413451240,1,0.2,118.222588,24.3216,194.8,80,2023-03-14 14:12:47
1692,0,BQFT   ,YUN DA YOU 9,413459360,5,0.0,117.988588,24.451045,21.5,80,2023-03-14 14:13:29
1693,0,BSWZ   ,HE LIAN YOU 17      ,413459480,0,11.6,118.329773,24.180015,48.2,80,2023-03-14 14:13:49
