fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
2,9947029,9HA5700,BWEK BORNHOLM       ,256110000,1,0.1,119.687577,25.238958,359.4,80,2023-03-14 21:46:23
3,,,HAI DA 868,412703850,15,0.0,118.037333,24.4247,115.7,80,2023-03-14 21:53:18
40,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300788,22.584507,34.3,80,2023-03-14 21:55:33
41,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.301312,22.584757,130.0,80,2023-03-14 21:57:57
79,9134294,V3IJ2  ,ECHO STAR           ,312868000,0,11.3,119.200605,21.728977,28.2,80,2023-03-14 21:57:46
80,8408636,9LU2144,KUN PENG            ,667001341,2,0.8,121.618162,25.923263,309.4,80,2023-03-14 21:53:20
81,0,BOAR 5 ,NING YUAN XING GUANG,413216050,0,10.3,120.861267,27.39511,34.8,80,2023-03-14 21:57:47
105,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.0,118.0368,24.42999,360.0,80,2023-03-14 21:57:53
106,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.038773,24.42944,220.8,80,2023-03-14 21:49:52
118,,0000000,,413592460,15,0.0,119.547665,26.121022,184.6,80,2023-03-14 21:47:31
122,0,0      ,DONG  FANG  59      ,413358250,0,7.3,119.879107,26.114978,10.6,80,2023-03-14 21:57:48
137,0,SSD,JI XIANG 17,414403170,5,0.0,117.454307,23.6576,4.1,80,2023-03-14 21:46:05
181,,BVGH8  ,,413696450,15,0.0,118.433557,24.635468,92.2,80,2023-03-14 21:50:25
199,0,,DA QING 769,412402730,5,0.0,118.430213,24.641143,274.8,80,2023-03-14 21:57:13
239,9213208,E5U3586,PROGRESS 10         ,518100675,5,0.1,120.165845,22.97384,193.6,80,2023-03-14 21:55:28
247,0,BOGX5,JIN WANG YOU 17,413235570,0,9.7,118.739348,24.586868,206.7,80,2023-03-14 21:57:58
267,0,BKBW   ,DONG HAI 216        ,413459020,0,11.1,117.049055,23.160652,242.2,80,2023-03-14 21:50:27
268,0,BKXR6  ,HUACHEN366          ,413459050,0,1.4,118.04319,24.450813,167.8,80,2023-03-14 21:53:29
365,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,119.83089,25.960198,286.6,80,2023-03-14 21:56:54
425,0,BEJE   ,CHENG LANG 66       ,413570560,0,9.2,119.03204,24.701383,227.5,80,2023-03-14 21:55:32
591,9359868,HZAJ   ,GULF FANATIR        ,403079000,0,11.4,119.811567,23.41385,182.0,80,2023-03-14 21:57:54
611,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039842,24.467172,293.6,80,2023-03-14 21:45:33
612,0,BVAK8  ,HAI DA 788          ,413696810,1,0.1,118.043693,24.42843,355.7,80,2023-03-14 21:57:22
613,9058684,9LU2698,AN SHUEN            ,667001895,0,0.5,119.143467,22.967208,358.9,80,2023-03-14 21:57:53
653,9770517,SVCK4  ,MARAN ARIADNE       ,241438000,0,13.8,122.86368,25.975413,17.0,80,2023-03-14 21:57:54
660,0,BHTU   ,KUAN  YUAN          ,412351130,0,9.8,117.929907,23.880535,52.3,80,2023-03-14 21:49:36
700,9859698,3FOX8  ,MORNING FLORA       ,352605000,0,13.9,118.566943,23.794825,47.5,80,2023-03-14 21:57:55
945,9734678,C6BV7  ,CONCORDE            ,311000378,0,6.6,119.709207,25.216667,281.6,80,2023-03-14 21:49:43
946,9756274,C6DW6  ,MANOLATES           ,311000803,5,0.0,119.018693,25.049013,279.4,80,2023-03-14 21:54:09
1061,9773935,3FOK3  ,STAR ENERGY         ,354536000,1,0.2,120.066548,23.766438,351.2,80,2023-03-14 21:54:09
1087,0,,YU ZHOU 31          ,412431780,1,8.1,119.866853,26.063457,42.5,80,2023-03-14 21:57:55
1273,9785861,BVMX5  ,XING TONG 16        ,412459820,0,0.0,118.982865,25.16896,4.8,80,2023-03-14 21:52:20
1349,0,BOCI6,SHUN YANG 77,413438050,0,7.3,119.909703,25.530558,199.9,80,2023-03-14 21:57:59
1417,,BIBI9  ,,413377790,15,0.1,119.26157,25.176662,181.5,80,2023-03-14 21:48:02
1452,,,,413695530,0,0.0,118.037145,24.464247,360.0,80,2023-03-14 21:54:51
1458,,,JINHAISHUN3         ,413695940,15,0.0,118.039847,24.467252,170.6,80,2023-03-14 21:48:36
1459,,,HAIMINGHUA168       ,413695950,15,0.0,118.036427,24.46985,153.8,80,2023-03-14 21:56:08
1460,9629251,BVIG7  ,MIN FENG YOU 1      ,413696250,0,12.9,118.257867,24.110028,43.1,80,2023-03-14 21:57:28
1461,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192648,24.560845,127.0,80,2023-03-14 21:55:59
1462,,,ZHOUHAI 62,413697060,15,0.0,118.037212,24.464493,210.9,80,2023-03-14 21:57:01
1464,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.03652,24.463682,307.6,80,2023-03-14 21:49:59
1467,,BVHC8,,413697550,15,0.0,118.03735,24.466798,97.3,80,2023-03-14 21:55:17
1470,9702974,BVIT5  ,XING TONG 10        ,413697810,5,0.0,118.087967,24.537923,0.0,80,2023-03-14 21:55:29
1475,0,BVJE5,XINGTONG106,413698440,0,0.0,118.924773,25.05248,360.0,80,2023-03-14 21:53:07
1477,,,HAIGONG167,413698470,8,0.0,118.037002,24.462837,304.6,80,2023-03-14 21:50:52
1478,,,HENG YU 9           ,413698760,15,0.0,118.36443,24.515852,37.6,80,2023-03-14 21:57:50
1479,0,,HUA SHUN 398        ,413206830,0,11.4,118.03741,23.87532,52.0,80,2023-03-14 21:57:43
1482,0,BOAA8  ,YUAN XIANG 9        ,413212540,0,10.0,119.85228,25.383813,205.7,80,2023-03-14 21:55:43
1486,,,MINXIAMENYOU0026,413215850,15,0.0,118.038207,24.463093,99.4,80,2023-03-14 21:53:35
1583,0,BHYD,SHENGFEI501,413358580,0,10.2,120.245088,26.059105,21.7,80,2023-03-14 21:57:57
1621,0,BQKH   ,HONG ZHI 88         ,412705520,1,0.1,119.839453,26.201055,259.9,80,2023-03-14 21:57:27
1629,0,BKQS5,GUO YANG 79,412763650,1,0.0,118.116317,24.40875,36.1,80,2023-03-14 21:57:49
1630,0,BKSQ5,DA  DONG FANG 22,412763880,0,11.0,119.272518,24.752922,49.9,80,2023-03-14 21:57:18
1676,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519145,24.286735,63.9,80,2023-03-14 21:55:28
1711,9777371,LADF8  ,BOW PALLADIUM       ,257246000,0,12.7,118.814355,23.92489,229.9,80,2023-03-14 21:57:57
1723,0,BEHV,ZHEN XING YOU 89 ,412570920,0,9.4,120.450105,26.893097,219.2,80,2023-03-14 21:52:52
1732,0,BOKY8  ,DONG CHENG YOU 161  ,413496820,0,11.3,118.846848,24.581797,47.5,80,2023-03-14 21:57:57
1775,,,,413700790,15,0.0,117.904392,24.362673,188.4,80,2023-03-14 21:46:55
1779,0,BKXL5,JINLUN12,413444680,0,9.6,119.959868,25.411957,222.3,80,2023-03-14 21:47:01
1780,0,BKTH5  ,KAI FENG15,413445230,0,10.7,119.46222,25.061117,83.5,80,2023-03-14 21:56:58
1781,0,BKTI5,KAI FENG 17,413445240,0,10.4,119.771418,25.226188,30.0,80,2023-03-14 21:46:47
1782,0,BKXU5  ,GUO HONG 10,413446080,0,9.6,120.841615,27.363158,32.8,80,2023-03-14 21:57:48
1784,0,BKPH6,YI DA 7,413447410,5,0.0,118.430632,24.642273,25.3,80,2023-03-14 21:50:04
1787,0,BKLL   ,XIN AO TAI 161      ,413451240,1,0.1,118.22544,24.320335,15.8,80,2023-03-14 21:57:36
1793,0,,SHAN QING 5 ,413470870,0,0.0,117.108493,23.559342,134.2,80,2023-03-14 21:54:52
1803,9186273,3EQU6  ,JM SCORPIO          ,357057000,0,0.0,120.506615,24.26779,218.7,80,2023-03-14 21:57:52
1820,9322968,A8IW6  ,NS POWER            ,636012897,0,13.9,119.309053,24.424225,49.1,80,2023-03-14 21:57:33
1839,,,MIN XIA MEN YOU 0060,412459660,0,0.0,118.037107,24.462908,104.0,80,2023-03-14 21:53:34
1841,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.73028,26.740028,8.7,80,2023-03-14 21:55:27
1847,0,BIBV5  ,NINGSHENHAIYOU 8    ,413378820,0,12.0,119.545452,25.07154,63.2,80,2023-03-14 21:54:12
1848,0,BIBW6,HENGZHOU002,413378870,0,9.4,120.299263,26.24955,43.8,80,2023-03-14 21:57:58
1932,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,0,9.3,119.075053,25.0799,193.5,80,2023-03-14 21:55:39
1952,9411329,HZEI   ,NCC SAFA            ,403517001,0,13.5,121.33277,26.44388,221.6,80,2023-03-14 21:57:45
1969,0,0000   ,RUI YUN 9           ,414402880,0,11.6,119.812533,25.310918,188.5,80,2023-03-14 21:56:20
2085,,,LU HAI XING 67,413699550,15,0.0,118.038232,24.463173,111.8,80,2023-03-14 21:55:06
2161,9536038,BUSZ   ,CHANG AN ZHOU       ,413361010,0,12.2,119.868582,25.025327,45.3,80,2023-03-14 21:57:17
2218,0,BIBQ5  ,JIAN QIAO 211       ,413378260,1,0.1,118.12286,24.39668,273.2,80,2023-03-14 21:57:39
2348,9821005,D5PC6  ,SUNNY RAINBOW       ,636018303,0,11.9,121.366663,25.336783,50.6,80,2023-03-14 21:57:57
2398,0,BOAR4  ,BANG YANG 7         ,414404060,0,12.9,119.542867,25.090842,53.7,80,2023-03-14 21:57:14
2400,0,BKOV2  ,SHUN  KAI  87       ,412427050,0,0.1,119.014973,25.037892,356.1,80,2023-03-14 21:54:29
2509,9509449,V7RD5  ,ELANDRA OAK         ,538006775,0,12.8,119.453373,23.00814,125.5,80,2023-03-14 21:57:52
2601,9363869,3ETR3  ,BAY YASU            ,370646000,0,12.2,121.788,23.057503,11.9,80,2023-03-14 21:57:50
2614,,,LUHAIXING66,413699970,15,0.1,118.038267,24.4632,337.0,80,2023-03-14 21:47:08
2688,9337157,C6WV2  ,KOKKARI             ,311001100,0,13.4,122.794045,22.978507,196.0,80,2023-03-14 21:51:16
2699,,,JIN HAI SHUN 9,413694720,1,0.1,118.0409,24.428867,116.4,80,2023-03-14 21:55:42
2709,0,,XIN MING DA 68      ,413275410,0,12.9,118.854812,24.592343,54.8,80,2023-03-14 21:57:56
2738,9166936,BOEP   ,BAI HUA YUAN        ,413275930,5,0.0,120.168362,22.968932,256.5,80,2023-03-14 21:56:25
2861,9820063,SSD,CHUNG YU16,416005473,15,0.0,120.301685,22.584952,189.7,80,2023-03-14 21:57:59
2862,9820075,BR4010 ,CHUNG YU NO.18      ,416005474,15,0.1,121.743293,25.140238,360.0,80,2023-03-14 21:57:51
2863,9820087,BR4011 ,CHUNG YU NO.19      ,416005475,0,0.1,121.743347,25.140317,206.0,80,2023-03-14 21:57:56
3021,9566356,BHFC   ,TONG YUN            ,416450000,1,0.0,120.236912,22.576425,121.7,80,2023-03-14 21:56:42
3039,9367750,9V5110 ,DEE4 ELM            ,563002600,0,12.3,122.346433,22.65785,30.0,80,2023-03-14 21:47:36
3289,8688717,9LU2373,MAGIC STAR,667001570,1,0.1,120.250465,22.575868,360.0,80,2023-03-14 21:56:47
3291,9175731,9LU2775,CYNTHIA             ,667001972,5,0.0,119.705737,26.803342999999998,0.0,80,2023-03-14 21:46:19
3356,0,BOYS3,XU YANG 9           ,412436270,0,9.6,120.069213,25.794323,190.6,80,2023-03-14 21:56:49
3541,9852781,D5VM3  ,HOU-EI              ,636019649,0,13.9,122.680307,23.376557,23.3,80,2023-03-14 21:57:40
3592,9718832,V7NT9  ,KHASAB SILVER       ,538006507,0,13.2,120.563122,25.649837,52.0,80,2023-03-14 21:55:38
3593,9723124,V7RS2  ,HERCULES I          ,538006822,0,0.0,119.029925,25.044243,0.1,80,2023-03-14 21:52:41
3594,9772060,V7FU5  ,PACIFIC MARTINA     ,538007364,5,0.0,117.584473,23.755605,136.1,80,2023-03-14 21:51:59
3646,0,BOAY8,HUAGUANG157,413408710,1,0.1,118.519133,24.533267,0.0,80,2023-03-14 21:50:24
3654,0,BOKS7  ,HAI GONG 198        ,413480560,1,0.0,118.033267,24.429908,360.0,80,2023-03-14 21:48:33
3680,,,MIN XIA MEN YOU 0099,413698930,15,0.0,118.037417,24.46191,171.9,80,2023-03-14 21:48:13
3684,0,BHQI   ,YANG SHUN 66        ,413350260,1,0.0,117.084667,23.5004,278.7,80,2023-03-14 21:54:49
3737,9120437,9LU2233,GENERAL NO.1,667001430,5,0.4,121.66893,25.839233,42.3,80,2023-03-14 21:53:23
3754,0,BVHK8  ,MIN XIA MEN YOU 0081,413697960,15,0.0,118.188895,24.566457,42.0,80,2023-03-14 21:55:29
3773,,       ,,413694390,15,0.0,118.037018,24.465282,159.6,80,2023-03-14 21:52:39
3813,9820714,9V8504 ,AMYLA               ,563174600,0,11.4,119.862408,22.592098,176.7,80,2023-03-14 21:57:28
3864,0,BOFT2  ,SHENG YOU 238       ,413231040,0,13.9,119.451015,24.892555,49.4,80,2023-03-14 21:57:56
3891,,,XINHAN9,413401260,0,7.5,120.271333,26.33245,205.0,80,2023-03-14 21:57:29
3920,9919149,BR4506 ,TAI HONG            ,416007195,5,0.0,120.519132,24.286683,18.4,80,2023-03-14 21:54:56
4033,0,BOOD3  ,HAI DA 569          ,413269050,0,0.0,118.043733,24.425807,87.5,80,2023-03-14 21:57:50
4034,9060613,BKAO   ,NEW ENERGY          ,416195000,5,0.0,120.294583,22.589438,36.0,80,2023-03-14 21:57:37
4036,0,BOTK3  ,HAOLAIJIXIANG       ,413296490,0,12.1,118.57256,24.254867,61.4,80,2023-03-14 21:57:55
4049,9318618,BNIO   ,FORMOSAGAS CRYSTAL  ,416477000,0,12.3,120.479682,24.595053,36.7,80,2023-03-14 21:57:54
4065,9913755,BHGZ   ,FPMC S EMERALD      ,416067000,0,12.2,122.301688,25.173563,277.9,80,2023-03-14 21:57:56
4112,0,BOPE3  ,MING  FENG  9       ,413277930,0,11.6,121.02948,27.125903,39.5,80,2023-03-14 21:54:02
4115,9874624,BHDZ   ,TAIAN NO.2          ,416053000,5,0.0,120.519943,24.286692,334.3,80,2023-03-14 21:55:11
4126,9434709,3EAT7  ,ANGEL NO.1          ,356774000,0,11.7,120.260283,21.718283,343.0,80,2023-03-14 21:57:51
4209,9455973,9HA4033,AMPHITRITE          ,256906000,4,12.7,122.920953,23.539585,22.0,80,2023-03-14 21:55:52
4239,9278624,HPTN   ,GOLDEN PETREL       ,355470000,0,13.5,119.646583,24.651328,57.5,80,2023-03-14 21:57:29
4294,9154036,9LU2485,SUNNY POWER,667001682,15,0.0,120.28215,22.603583,156.0,80,2023-03-14 21:57:54
4332,,,TONG HAI YOU 9      ,413699030,15,0.0,118.04022,24.425577,228.6,80,2023-03-14 21:57:48
4335,9380104,9HA5124,MITERA              ,215470000,5,0.0,119.718883,26.44615,114.0,80,2023-03-14 21:54:36
4383,9276456,BR3192,BAO SHAN NO.3,416362000,5,0.0,120.50855,24.274833,344.0,80,2023-03-14 21:55:45
4391,9777395,LADH8  ,BOW TITANIUM        ,257289000,0,11.6,120.679193,24.8477,37.6,80,2023-03-14 21:57:44
4392,9466532,V7A4914,SH SARAH            ,538009578,1,0.2,120.135142,23.751653,340.1,80,2023-03-14 21:46:18
4403,0,BBFW   ,CHANG FENG YOU 11   ,413330120,0,12.0,118.185242,24.346893,97.6,80,2023-03-14 21:57:43
4408,9723071,FMSW   ,DIA                 ,228427800,0,11.8,122.696693,23.555478,185.6,80,2023-03-14 21:57:52
4460,9566344,BHFB   ,HUA YUN             ,416449000,0,12.0,121.647943,25.758998,214.1,80,2023-03-14 21:57:51
4498,9737022,BIBL   ,SHENG YUN           ,416019000,5,0.0,120.509463,24.276752,243.7,80,2023-03-14 21:53:11
4514,9895329,3FJT4  ,SILVER LEO          ,370637000,0,11.0,121.281693,25.461673,54.9,80,2023-03-14 21:57:56
4591,0,BOUA9  ,MIN YOU 301         ,413306770,0,5.6,118.997093,25.140985,340.0,80,2023-03-14 21:50:11
4631,9454474,VRJJ4  ,DINGHENG2           ,477535600,0,9.7,120.95075,27.06442,204.3,80,2023-03-14 21:52:06
4638,9422158,3EYW4  ,C.MIGHTY            ,357245000,0,13.1,122.951885,23.503457,204.8,80,2023-03-14 21:56:21
4662,,       ,,413509140,15,7.6,119.789153,26.082637,287.6,80,2023-03-14 21:57:28
