fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
17,8408636,9LU2144,KUN PENG            ,667001341,2,1.1,121.602308,25.934198,306.4,80,2023-03-14 22:47:20
38,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300783,22.584528,34.3,80,2023-03-14 22:46:26
39,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.301227,22.584708,130.0,80,2023-03-14 22:47:57
60,0,BSNW   ,HAI XIONG YOU 2     ,412476870,0,8.5,118.634015,24.432692,221.4,80,2023-03-14 22:47:37
62,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.2,119.83096,25.96005,267.4,80,2023-03-14 22:47:54
141,0,,DA QING 769,412402730,5,0.0,118.430195,24.641103,324.2,80,2023-03-14 22:42:13
190,0,BOGX5,JIN WANG YOU 17,413235570,0,9.7,118.65148,24.478793,206.7,80,2023-03-14 22:47:58
219,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.0,118.0368,24.429997,360.0,80,2023-03-14 22:44:54
220,0,BVG08  ,HAI GONG 169        ,412704030,1,0.4,118.03876,24.429505,295.6,80,2023-03-14 22:35:18
241,,BVGH8  ,,413696450,15,0.0,118.433573,24.635492,346.8,80,2023-03-14 22:41:25
303,0,BEJE   ,CHENG LANG 66       ,413570560,0,9.0,118.933227,24.627723,225.8,80,2023-03-14 22:41:52
323,0,SSD,JI XIANG 17,414403170,5,0.0,117.45427,23.657683,4.1,80,2023-03-14 22:40:05
367,9213208,E5U3586,PROGRESS 10         ,518100675,5,0.1,120.165832,22.97389,199.7,80,2023-03-14 22:46:28
424,9947029,9HA5700,BWEK BORNHOLM       ,256110000,1,0.4,119.68602,25.239402,236.0,80,2023-03-14 22:46:33
430,9389253,SVAL7  , ASTRO CHLOE        ,240839000,0,13.1,119.374483,20.195667,45.0,80,2023-03-14 22:45:07
448,0,BKXR6  ,HUACHEN366          ,413459050,0,10.7,118.1514,24.354523,124.8,80,2023-03-14 22:47:33
485,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039948,24.467253,293.6,80,2023-03-14 22:39:36
486,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.043653,24.42843,100.4,80,2023-03-14 22:42:20
487,9058684,9LU2698,AN SHUEN            ,667001895,0,0.30000000000000004,119.143773,22.968515,326.5,80,2023-03-14 22:47:43
543,0,0      ,DONG  FANG  59      ,413358250,0,7.3,119.90824,26.21493,21.6,80,2023-03-14 22:47:47
548,0,BBIU5,HUIJINYI 039,413327960,1,0.1,118.490867,24.55131,274.3,80,2023-03-14 22:44:15
571,,0000000,,413592460,15,0.0,119.547655,26.121008,184.6,80,2023-03-14 22:44:28
766,9359868,HZAJ   ,GULF FANATIR        ,403079000,0,10.5,119.802867,23.256067,173.0,80,2023-03-14 22:47:45
1071,9547520,H3UD   ,AKANE               ,353172000,0,12.7,122.557617,22.712433,21.0,80,2023-03-14 22:45:49
1075,9773935,3FOK3  ,STAR ENERGY         ,354536000,1,0.0,120.065235,23.768058,245.2,80,2023-03-14 22:45:08
1119,0,BKQK3  ,YI ZHOU 7           ,412437640,1,0.5,119.047107,25.013637,0.0,80,2023-03-14 22:42:45
1120,0,BKSO3  ,KANG FA 11          ,412438420,5,0.0,117.880827,24.434668,360.0,80,2023-03-14 22:44:16
1155,0,BQKH   ,HONG ZHI 88         ,412705520,1,0.1,119.83824,26.199782,217.7,80,2023-03-14 22:46:01
1162,0,BKQS5,GUO YANG 79,412763650,1,0.0,118.116333,24.408833,36.1,80,2023-03-14 22:39:57
1163,0,BKSQ5,DA  DONG FANG 22,412763880,0,11.4,119.407325,24.8512,41.6,80,2023-03-14 22:47:19
1170,9859698,3FOX8  ,MORNING FLORA       ,352605000,0,14.2,118.731673,23.919508,51.8,80,2023-03-14 22:47:55
1192,0,BPEC,JING WEI YOU 1,412423130,1,0.2,119.396798,25.36252,317.6,80,2023-03-14 22:47:30
1212,0,BEHV,ZHEN XING YOU 89 ,412570920,0,9.8,120.355838,26.780307,211.2,80,2023-03-14 22:44:37
1223,0,BOCI6,SHUN YANG 77,413438050,0,8.6,119.869857,25.43221,199.8,80,2023-03-14 22:45:39
1302,0,BHTU   ,KUAN  YUAN          ,412351130,0,10.2,118.051067,23.96235,53.8,80,2023-03-14 22:39:08
1332,0,BOKY8  ,DONG CHENG YOU 161  ,413496820,0,11.8,118.979127,24.681915,51.4,80,2023-03-14 22:47:56
1396,,,,413695530,15,0.0,118.037333,24.464457,44.1,80,2023-03-14 22:44:42
1401,,,JINHAISHUN3         ,413695940,15,0.0,118.040005,24.467307,170.6,80,2023-03-14 22:39:37
1402,,,HAIMINGHUA168       ,413695950,15,0.0,118.0365,24.469885,153.8,80,2023-03-14 22:47:10
1403,9629251,BVIG7  ,MIN FENG YOU 1      ,413696250,0,13.2,118.399147,24.240043,50.9,80,2023-03-14 22:47:49
1404,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192648,24.560845,127.0,80,2023-03-14 22:44:00
1405,,,ZHOUHAI 62,413697060,15,0.1,118.037538,24.464538,285.8,80,2023-03-14 22:47:44
1409,,BVHC8,,413697550,15,0.0,118.037418,24.466797,97.3,80,2023-03-14 22:46:33
1417,0,BHYD,SHENGFEI501,413358580,0,10.1,120.310538,26.179902,12.8,80,2023-03-14 22:46:02
1468,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,0,10.3,119.120733,25.003492,80.1,80,2023-03-14 22:47:09
1477,0,,HUA SHUN 398        ,413206830,0,11.9,118.179887,23.973832,53.7,80,2023-03-14 22:47:53
1481,0,BOAA8  ,YUAN XIANG 9        ,413212540,0,9.8,119.790133,25.263298,207.2,80,2023-03-14 22:43:46
1486,,,MINXIAMENYOU0026,413215850,0,0.2,118.038252,24.463125,91.5,80,2023-03-14 22:46:52
1564,9785861,BVMX5  ,XING TONG 16        ,412459820,0,11.3,119.044297,25.044313,159.4,80,2023-03-14 22:47:59
1581,,BIBI9  ,,413377790,15,0.0,119.261542,25.176608,181.5,80,2023-03-14 22:39:05
1583,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.73024,26.739987,8.7,80,2023-03-14 22:45:08
