fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
22,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.0,117.131293,23.563993,260.6,80,2023-03-23 22:37:58
24,8408636,9LU2144,KUN PENG            ,667001341,0,5.4,121.50754,26.20112,266.4,80,2023-03-23 22:41:04
47,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300807,22.58452,29.3,80,2023-03-23 22:45:23
58,,0000000,,413592460,15,0.0,119.54766,26.120967,193.9,80,2023-03-23 22:44:37
128,0,,HAI DA 868,412703850,1,0.0,118.038283,24.427733,107.2,80,2023-03-23 22:40:12
129,,       ,,412703890,15,1.4,118.041525,24.455267,186.1,80,2023-03-23 22:46:17
161,0,BOAC7  ,DA AN 38            ,413212970,5,0.0,118.982855,25.169015,11.8,80,2023-03-23 22:47:06
189,0,BOGX5,JIN WANG YOU 17,413235570,5,0.1,119.016718,25.045495,204.9,80,2023-03-23 22:43:04
217,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.032507,24.431405,360.0,80,2023-03-23 22:37:08
218,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.038093,24.43031,360.0,80,2023-03-23 22:43:16
247,,BVFG 8 ,,413699880,15,0.0,118.037372,24.466942,236.4,80,2023-03-23 22:45:11
251,9630444,V7ZA6  ,BLUE ARROW          ,538004779,5,0.0,121.861735,24.594175,222.9,80,2023-03-23 22:45:44
259,9595228,D5BA6  ,DALIAN              ,636015484,0,10.6,122.689563,24.295323,2.4,80,2023-03-23 22:47:17
358,9897664,BOGJ4  ,XIN SHEN TONG 189   ,413233740,0,2.7,119.048268,25.020055,97.3,80,2023-03-23 22:46:46
365,0,0      ,DONG  FANG  59      ,413358250,0,8.7,119.892413,26.035445,178.4,80,2023-03-23 22:47:14
426,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.119927,24.395405,259.0,80,2023-03-23 22:46:43
613,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040448,24.466685,172.2,80,2023-03-23 22:35:13
614,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.034707,24.430462,360.0,80,2023-03-23 22:41:36
615,9058684,9LU2698,AN SHUEN            ,667001895,2,0.7000000000000001,120.290693,22.176502,172.0,80,2023-03-23 22:47:17
664,9352145,9HA5785,SONGA KARI ,256291000,0,13.5,119.333433,20.913367,244.0,80,2023-03-23 22:47:14
1005,9349942,C6WM7  ,SUN ARROWS          ,309296000,0,9.2,121.236743,20.196107,115.2,80,2023-03-23 22:46:38
1032,9627734,BICH9  ,JIU LONG 7          ,412380880,0,10.4,120.034245,25.72945,25.1,80,2023-03-23 22:46:34
1044,9547520,H3UD   ,AKANE               ,353172000,0,12.9,121.03695,25.728017,217.0,80,2023-03-23 22:47:19
1121,9403645,3EXZ   ,TAITAR NO.2         ,372307000,0,16.5,118.808662,21.172177,214.6,80,2023-03-23 22:47:19
1160,0,BPCO8,ZHENYANG18,412438370,1,0.0,119.044517,25.022917,177.3,80,2023-03-23 22:44:22
1711,0,BOAA8  ,YUAN XIANG 9        ,413212540,0,9.3,119.96892,25.593132,28.5,80,2023-03-23 22:47:21
1787,,BIBI9  ,,413377790,15,0.1,119.792625,26.264602,51.0,80,2023-03-23 22:44:38
1794,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.706827,26.452662,59.6,80,2023-03-23 22:43:40
1795,0,BOBV7,SHUN KAI 83,413407960,1,0.2,117.547117,23.715567,57.5,80,2023-03-23 22:41:37
1837,,,,413695530,15,0.0,118.037107,24.464295,106.2,80,2023-03-23 22:46:45
1842,,,JINHAISHUN3         ,413695940,15,0.0,118.040247,24.466798,293.1,80,2023-03-23 22:35:24
1843,,,HAIMINGHUA168       ,413695950,15,0.0,118.03636,24.469518,153.8,80,2023-03-23 22:46:03
1844,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192558,24.560918,0.0,80,2023-03-23 22:46:37
1847,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036565,24.463617,244.0,80,2023-03-23 22:45:41
1856,0,BVJE5,XINGTONG106,413698440,0,0.0,118.924775,25.052513,360.0,80,2023-03-23 22:39:48
1896,9590553,BLMJ   ,XIN AO TAI 1        ,413438570,0,12.1,121.267848,27.421642,30.7,80,2023-03-23 22:47:05
1902,0,BKTI5,KAI FENG 17,413445240,0,0.0,118.431147,24.644568,0.0,80,2023-03-23 22:46:04
1903,9646479,BKNM6,HUITONG78,413445560,1,0.0,119.000938,24.634693,184.8,80,2023-03-23 22:41:43
1905,0,BKPH6,YI DA 7,413447410,5,0.0,119.502357,26.026165,0.0,80,2023-03-23 22:38:14
1944,9401659,BUQW   ,CHANG HANG FEI YUE  ,413357430,0,11.3,120.881967,26.459718,213.1,80,2023-03-23 22:47:17
1972,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519133,24.286688,179.9,80,2023-03-23 22:45:12
2049,0,BPBW9  ,MIN YOU 101         ,412459770,5,0.0,119.4854,26.018552,0.0,80,2023-03-23 22:40:02
2066,9513488,BKUM4  ,LI HUA 28           ,413523000,0,11.9,120.02959,25.470137,201.3,80,2023-03-23 22:46:52
2082,9611668,BPGG   ,XIU CHI             ,414734000,0,15.2,117.642332,23.23226,62.2,80,2023-03-23 22:46:53
2122,8021115,BR3124,KING HUNG NO.2,416000126,0,0.0,120.324588,22.573805,0.0,80,2023-03-23 22:47:06
2136,0,BPCX9  ,XIN XIANG TAI       ,412378820,0,9.9,119.021842,24.662877,237.7,80,2023-03-23 22:47:20
2143,9531351,BR4317 ,TONG YEA NO.9       ,416006175,0,0.0,120.292085,22.593065,138.0,80,2023-03-23 22:47:20
2157,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.03709,24.462855,192.9,80,2023-03-23 22:45:41
2209,9815252,D5TK5  ,CHEM LITHIUM        ,636019201,0,14.0,119.899913,22.214993,357.7,80,2023-03-23 22:47:14
2217,0,,SHAN QING 5 ,413470870,0,0.0,117.108733,23.560148,43.1,80,2023-03-23 22:40:58
2218,,,ZHENG LI XIN HAI 101,413472670,15,0.0,119.108417,24.685298,228.9,80,2023-03-23 22:46:30
2272,0,BKWF3,DA QING 739,413404390,1,0.0,118.53165,24.528828,83.4,80,2023-03-23 22:47:22
2338,0,       ,YONGFENGDA98,413427230,0,8.2,118.425907,24.279557,47.7,80,2023-03-23 22:47:13
2345,0,BVFR8,HAIDA988,412705360,1,0.1,118.039727,24.422713,221.4,80,2023-03-23 22:47:12
2348,9127667,HP7673 ,EXUBERANT STAR      ,371997000,0,12.3,121.979528,23.623228,12.6,80,2023-03-23 22:47:21
2373,0,,HUA JUN YOU 369     ,413511130,5,0.0,119.488183,26.020423,216.6,80,2023-03-23 22:43:35
2394,,,MIN XIA MEN YOU 0060,412459660,15,0.0,118.037133,24.462928,279.1,80,2023-03-23 22:46:56
2403,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,0,8.1,119.73804,26.424842,134.6,80,2023-03-23 22:46:25
2407,0,_      ,HUA GUANG 95        ,413466770,0,7.4,117.8356,23.805115,230.4,80,2023-03-23 22:43:36
2480,9354894,VREF6  ,ATLANTIC LILY       ,477110700,0,10.8,118.98433,20.846863,35.1,80,2023-03-23 22:45:43
2516,0,,YONGFENGDA18,413417630,1,0.0,118.041767,24.425917,0.0,80,2023-03-23 22:45:20
2578,9166962,3EVT9  ,JM ARIES            ,374974000,5,0.0,120.507362,24.271985,206.9,80,2023-03-23 22:44:44
2584,8910639,BNCB   ,TONG YEA NO.3       ,416124900,0,0.0,120.285945,22.597448,360.0,80,2023-03-23 22:47:21
2601,0,BUID   ,HUASHUN 298         ,413593680,0,9.7,119.894,25.379398,22.5,80,2023-03-23 22:45:55
2667,9259185,3EYZ8  ,HEBE                ,370449000,0,11.7,122.728117,24.747767,195.0,80,2023-03-23 22:46:28
2748,9334210,3ENL6  ,IDEMITSU MARU       ,353841000,4,10.7,121.409748,22.257975,30.4,80,2023-03-23 22:47:14
2757,0,BHOW   ,JI  XIANG  6        ,413444190,1,0.1,118.114983,24.400555,176.1,80,2023-03-23 22:44:26
2871,,,WO SHUN,667001839,15,0.1,119.184683,22.87685,94.6,80,2023-03-23 22:46:20
2920,9397353,V7QH3,ONAIZA,538003363,0,13.8,121.15629,20.85644,54.4,80,2023-03-23 22:47:19
2926,0,BMNY   ,FA XING YOU 168,413508450,0,0.0,119.770358,25.971452,83.4,80,2023-03-23 22:44:18
2943,0,BCER   ,RI  YOU  6          ,413326190,0,10.8,118.17312,23.970867,49.0,80,2023-03-23 22:47:15
2962,9363869,3ETR3  ,BAY YASU            ,370646000,5,0.0,120.170508,23.776665,332.1,80,2023-03-23 22:44:09
3023,0,BVCA8,JIN HAI SHUN 9,413694720,15,0.2,118.0405,24.430167,28.0,80,2023-03-23 22:44:26
3053,,,LUHAIXING66,413699970,15,0.0,118.03835,24.4632,128.9,80,2023-03-23 22:39:18
3462,9820063,SSD,CHUNG YU16,416005473,15,0.0,120.301717,22.584977,8.0,80,2023-03-23 22:47:22
3463,9820075,BR4010 ,CHUNG YU NO.18      ,416005474,15,0.0,121.743333,25.140305,360.0,80,2023-03-23 22:47:20
3464,9820087,BR4011 ,CHUNG YU NO.19      ,416005475,0,0.0,121.74576,25.139832,235.6,80,2023-03-23 22:47:18
3501,9865532,DXIP   ,EVA USUKI           ,548651000,0,15.0,122.124375,23.915662,17.6,80,2023-03-23 22:47:12
3502,9166857,D8VG   ,ARAHAN              ,440501000,0,9.6,121.539137,25.948223,227.6,80,2023-03-23 22:45:50
3506,0,BALD   ,HAIDEYOU9           ,412208550,0,10.8,119.963252,25.275855,231.6,80,2023-03-23 22:46:26
3577,9171175,UENV ,CILICIA,273436640,0,0.4,120.460008,24.462917,29.2,80,2023-03-23 22:47:22
3633,9435296,BPCI   ,BEI HAI WEI WANG    ,413280000,0,12.5,120.402193,25.825575,207.7,80,2023-03-23 22:47:16
3644,9882891,V7A4495,SASANQUA            ,538009241,0,11.9,120.675223,25.106157,37.4,80,2023-03-23 22:46:20
3698,0,BLTD7,YU SHUN 78,412427630,5,0.1,119.113467,24.679883,0.0,80,2023-03-23 22:46:38
3710,9672820,VRPI2  ,CESI GLADSTONE      ,477348600,0,14.5,120.035802,20.222495,119.7,80,2023-03-23 22:47:18
3714,9278519,VRTJ3  ,WIN SINO            ,477591900,0,11.8,120.793617,25.966468,26.9,80,2023-03-23 22:47:12
3720,9063811,TRAE5  ,ATHENA              ,626173000,1,4.6,120.524773,26.211385,301.2,80,2023-03-23 22:45:44
3724,9337195,A8QN6  ,FPMC C HONOR        ,636013971,2,2.5,119.698957,23.989743,333.3,80,2023-03-23 22:46:42
3728,9783693,D5JL2  ,AMAD                ,636017129,0,11.6,119.834437,19.920903,33.2,80,2023-03-23 22:47:12
3733,8801759,9LU2185,SJMARINER 1,667001382,0,0.30000000000000004,120.251532,22.584337,136.4,80,2023-03-23 22:47:16
3736,9186716,9LU2271,AQUARIUS,667001468,5,0.0,119.705727,26.803525,213.7,80,2023-03-23 22:46:52
3737,8688717,9LU2373,MAGIC STAR,667001570,1,0.0,120.250913,22.574248,360.0,80,2023-03-23 22:44:48
3739,9102813,9LU2732,EVER GLORY          ,667001929,0,8.0,119.903027,21.853342,27.7,80,2023-03-23 22:47:09
3740,8401406,9LY2219,GOLDEN PROSPEROUS,667003022,1,0.2,120.243738,22.590068,91.5,80,2023-03-23 22:44:56
3794,9566356,BHFC   ,TONG YUN            ,416450000,0,13.8,122.471182,24.843538,2.1,80,2023-03-23 22:47:23
3871,9446257,VREB4  ,CHEMITEC            ,477081300,0,13.1,120.088317,25.5718,214.6,80,2023-03-23 22:47:23
3872,9379715,VRNV8  ,NEW DRAGON          ,477127300,0,14.5,119.247167,19.56904,219.2,80,2023-03-23 22:36:58
3876,9788590,D5SO3  ,ETERNAL SUNSHINE    ,636019017,0,13.5,115.585273,22.036707,92.1,80,2023-03-23 22:35:21
4087,9831701,D5RC5  ,FPMC 32             ,636018724,0,16.1,120.057918,24.047745,35.2,80,2023-03-23 22:47:20
4101,9489065,V7T08,NCC MASAFI,538003848,0,13.6,119.115833,24.3514,90.0,80,2023-03-23 22:47:13
4105,9594896,V7NE9  ,FLAGSHIP TULIP      ,538006441,0,11.5,121.56498,26.112272,35.5,80,2023-03-23 22:43:19
4106,9718832,V7NT9  ,KHASAB SILVER       ,538006507,0,14.5,122.00714,21.469732,230.6,80,2023-03-23 22:46:37
4108,9772022,V7WP7  ,PACIFIC RAWAN       ,538007102,0,13.0,119.916732,22.23212,141.8,80,2023-03-23 22:47:03
4109,9772034,V7DH2  ,PACIFIC SARAH       ,538007361,0,12.5,121.20089,20.757393,43.4,80,2023-03-23 22:46:52
4140,0,BLMX,ZHOUHAIYOU79,413448190,0,10.2,118.45632,24.289077,49.9,80,2023-03-23 22:47:21
4310,0,BOKS7  ,HAI GONG 198        ,413480560,5,0.0,118.034813,24.428073,360.0,80,2023-03-23 22:40:23
4335,9708150,V7MC3  ,STI LOMBARD         ,538006344,5,0.0,117.578297,23.73852,183.9,80,2023-03-23 22:42:38
4388,9788875,3EFY2  ,CARIBBEAN GLORY     ,371915000,0,12.2,121.368505,22.290422,211.5,80,2023-03-23 22:47:22
4453,0,BOFT2  ,SHENG YOU 238       ,413231040,0,13.6,120.091887,25.692713,203.2,80,2023-03-23 22:47:23
4455,0,BOTC4  ,JI SHUN 168         ,413295630,0,10.3,120.407988,26.391447,29.6,80,2023-03-23 22:47:23
4607,9871074,9V6099 ,THERESA II          ,563083200,5,0.1,120.172602,22.971,205.2,80,2023-03-23 22:46:48
4619,,0,,413312350,15,0.0,119.137443,25.099705,254.4,80,2023-03-23 22:45:18
4658,0,BOAF9,TIAN YI 5           ,413363930,0,9.0,121.133053,27.652665,47.4,80,2023-03-23 22:39:16
4677,9157739,D7SO   ,SK SUPREME          ,441768000,0,18.0,120.113395,19.673642,40.0,80,2023-03-23 22:46:29
4764,0,BVHK8  ,MIN XIA MEN YOU 0081,413697960,15,0.0,118.189503,24.565587999999998,92.6,80,2023-03-23 22:46:13
4777,0,BOOD3  ,HAI DA 569          ,413269050,1,0.0,118.04204,24.428057,101.4,80,2023-03-23 22:43:48
4779,9060613,BKAO   ,NEW ENERGY          ,416195000,0,7.8,121.18492,22.557723,208.6,80,2023-03-23 22:47:07
4794,9318618,BNIO   ,FORMOSAGAS CRYSTAL  ,416477000,1,0.0,120.122312,23.780838,250.7,80,2023-03-23 22:45:02
4804,9483736,BOQS6  ,CHANG HANG LAN JING ,414523000,5,0.0,119.018658,25.049143,278.9,80,2023-03-23 22:44:59
4820,0,BOAY8,HUAGUANG157,413408710,5,0.0,117.584165,23.73766,171.7,80,2023-03-23 22:47:01
4826,9892834,9HA5399,SEAMAID             ,215971000,0,11.6,119.32441,19.73994,57.8,80,2023-03-23 22:47:09
4849,9874624,BHDZ   ,TAIAN NO.2          ,416053000,5,0.0,120.519973,24.286647,67.9,80,2023-03-23 22:46:33
4878,,,TONG HAI YOU 9      ,413699030,15,0.2,118.039887,24.426913,349.1,80,2023-03-23 22:46:44
4900,9318682,9V2480 ,YOU SHEN 8          ,564146000,1,0.1,120.50568,24.265585,205.9,80,2023-03-23 22:46:07
4944,0,1=?A1?,YISHUN261=?A1=?A1=?,413446960,0,7.4,119.56935,25.129548,62.8,80,2023-03-23 22:47:15
4967,9919149,BR4506 ,TAI HONG            ,416007195,5,0.0,120.519163,24.286635,253.5,80,2023-03-23 22:42:47
4974,9198082,3E3562 ,GIOIOSA             ,352980833,0,9.9,121.92408,23.349963,18.7,80,2023-03-23 22:47:22
5095,9389019,SWCI   ,MARAN CAPRICORN     ,240755000,1,0.0,118.9958,24.72425,232.0,80,2023-03-23 22:40:50
5100,9276456,BR3192,BAO SHAN NO.3,416362000,5,0.0,120.289333,22.608233,212.0,80,2023-03-23 22:45:33
5142,9683336,3EZD7  ,SILVER ESTHER       ,355511000,1,0.1,120.047848,23.766503,196.1,80,2023-03-23 22:44:57
5166,9926740,5LEK4  ,VL BRIGHT           ,636021535,5,0.0,121.173962,25.138745,307.8,80,2023-03-23 22:46:11
5233,9566344,BHFB   ,HUA YUN             ,416449000,5,0.1,120.336837,22.541097,203.1,80,2023-03-23 22:46:11
5261,9154036,9LU2485,SUNNY POWER,667001682,15,0.1,120.282117,22.603566999999998,207.0,80,2023-03-23 22:47:20
5293,0,BKAC8  ,HAI XIN YOU 603     ,413410550,0,7.1,120.38514,26.381827,35.5,80,2023-03-23 22:47:18
5359,9194646,BFMS   ,HONG KANG           ,413303210,0,8.0,117.08652,23.166093,235.8,80,2023-03-23 22:39:40
5383,9229647,9MEW7  ,PUTERI NILAM SATU   ,533747000,0,16.6,122.132882,21.511415,228.5,80,2023-03-23 22:47:23
5394,9607526,VRQK8  ,YU RU               ,477850800,0,10.0,119.884837,25.282737,24.5,80,2023-03-23 22:43:12
5403,,BVIC5  ,,413697310,15,0.0,118.920752,24.877285,0.0,80,2023-03-23 22:46:39
5460,0,BOXO8  ,WANHENG10           ,413337940,0,12.3,120.234465,26.60421,207.1,80,2023-03-23 22:47:07
5472,9637624,BKOR6  ,JIAN QIAO 212       ,413446770,0,12.3,120.048887,26.40964,216.6,80,2023-03-23 22:47:20
5498,9256975,D7CP   ,C.CHAMPION          ,441629000,0,15.9,119.957817,19.83675,223.0,80,2023-03-23 22:44:59
5507,9163271,3E4023,MONARCH NO.1,352001278,0,9.6,120.009027,21.983437,193.4,80,2023-03-23 22:47:18
5522,9584530,BOEZ   ,PING AN YUAN        ,412476420,0,10.8,118.90958,23.803465,84.0,80,2023-03-23 22:46:46
5544,9737022,BIBL   ,SHENG YUN           ,416019000,5,0.0,121.761972,25.151733,45.5,80,2023-03-23 22:45:51
5587,9130468,5LFT9,VAST OCEAN,636021807,1,0.1,119.948157,26.456553,239.8,80,2023-03-23 22:40:59
5598,9823560,V7A5254,MARLIN LA PLATA     ,538009852,5,0.0,120.171217,23.796135,293.8,80,2023-03-23 22:46:53
5623,0,BOUA9  ,MIN YOU 301         ,413306770,0,8.0,119.649528,25.177378,64.0,80,2023-03-23 22:47:17
5652,9410234,3E2533 ,AFRODITA I          ,352001522,0,11.1,120.012545,20.050763,232.2,80,2023-03-23 22:46:57
5743,0,BKPR6  ,LIAN HAI 101        ,413448520,0,12.1,120.626377,26.695717,211.6,80,2023-03-23 22:47:20
5745,8890786,BNIF,TAI HUNG,416384000,0,0.1,120.507735,24.271397,2.8,80,2023-03-23 22:47:15
5823,9293832,9MGL7  ,SERI ALAM           ,533925000,0,17.4,122.917673,23.50086,199.0,80,2023-03-23 22:47:18
5845,0,       ,MINXIAMENYOU0083    ,413697520,15,0.0,118.036995,24.465355,213.7,80,2023-03-23 22:44:41
5896,,       ,,413509140,15,0.0,119.454472,25.971102,335.9,80,2023-03-23 22:41:16
5957,9809069,BOWV8  ,ZHONG TE YUN 9      ,413334720,0,12.5,118.613475,24.02045,49.6,80,2023-03-23 22:47:18
5964,0,BVIS5  ,XING TONG 9         ,413697790,0,9.7,118.851372,24.682638,219.6,80,2023-03-23 22:46:02
5970,0,BONT3  ,GANG SHUN           ,413266610,0,8.7,117.660533,23.600468,231.4,80,2023-03-23 22:46:18
5974,9688178,BRYW   ,OU HUA 12           ,413475640,1,0.0,117.084965,23.506118,13.3,80,2023-03-23 22:36:31
