fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
21,,BVGH8  ,,413696450,15,0.0,118.433462,24.635728,200.7,80,2023-03-23 15:07:00
85,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.131272,23.564007,113.2,80,2023-03-23 15:16:58
91,8408636,9LU2144,KUN PENG            ,667001341,0,2.9,122.035405,26.11203,155.8,80,2023-03-23 15:17:14
112,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.332813,22.540248,153.8,80,2023-03-23 15:15:41
131,0,BVAQ8,HAI ZHI XING 168,412703930,1,0.1,117.549722,23.721998,111.6,80,2023-03-23 15:07:11
142,9457531,D5AY9  ,FPMC C ORIENT       ,636015472,0,14.6,117.738072,19.168637,214.0,80,2023-03-23 15:16:49
143,9595228,D5BA6  ,DALIAN              ,636015484,0,10.1,122.625547,23.032142,15.4,80,2023-03-23 15:17:18
185,0,0      ,DONG  FANG  59      ,413358250,0,7.6,120.475013,26.91611,213.9,80,2023-03-23 15:17:03
188,0,BBIU5,HUIJINYI 039,413327960,1,0.1,116.846288,23.247137,238.3,80,2023-03-23 15:05:56
205,9630444,V7ZA6  ,BLUE ARROW          ,538004779,5,0.0,121.86183,24.59418,222.9,80,2023-03-23 15:15:42
243,9458834,V7FR7  ,UACC RIYADH         ,538005650,0,15.0,120.881375,26.087152,35.7,80,2023-03-23 15:17:01
245,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.1,118.121302,24.393662,235.2,80,2023-03-23 15:16:43
246,0,BKAQ   ,DONG HAI 302        ,413400640,0,12.3,120.186967,26.542412,57.2,80,2023-03-23 15:17:19
304,9404833,C6WZ6  ,SUMMIT SPIRIT       ,309022000,0,11.3,121.45501,21.11089,237.8,80,2023-03-23 15:15:19
310,0,BOGX5,JIN WANG YOU 17,413235570,0,1.1,119.095733,24.987213,133.4,80,2023-03-23 15:17:16
339,0,,DA QING 769,412402730,1,0.1,116.848937,23.26676,248.0,80,2023-03-23 15:08:41
393,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.1,118.03364,24.430987,360.0,80,2023-03-23 15:17:17
394,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.03944,24.429985,360.0,80,2023-03-23 15:14:56
398,9415038,3EVI5  ,JOY CHEMIST         ,353904000,0,13.2,118.917,24.198817,229.0,80,2023-03-23 15:17:12
431,,0000000,,413592460,15,0.0,119.547715,26.120962,172.6,80,2023-03-23 15:09:01
441,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039892,24.46681,265.9,80,2023-03-23 15:15:05
442,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.036933,24.430177,360.0,80,2023-03-23 15:17:11
443,9058684,9LU2698,AN SHUEN            ,667001895,2,0.5,120.274813,22.188877,225.1,80,2023-03-23 15:17:17
455,9377418,A8VF4  ,ALEXANDER THE GREAT ,636014598,0,15.1,121.646413,21.10388,218.6,80,2023-03-23 15:16:53
859,0,BQNU,YUN DA YOU 6,413488260,0,10.0,116.745707,23.331752,311.0,80,2023-03-23 15:09:43
1072,9403645,3EXZ   ,TAITAR NO.2         ,372307000,0,15.8,119.778363,22.836305,191.0,80,2023-03-23 15:17:14
1299,9352145,9HA5785,SONGA KARI ,256291000,0,10.0,120.8172,21.590883,242.0,80,2023-03-23 15:17:17
1552,0,BPCO8,ZHENYANG18,412438370,1,0.1,119.045117,25.021167,148.4,80,2023-03-23 15:14:23
1771,0,BPBW9  ,MIN YOU 101         ,412459770,0,5.8,119.505453,26.04445,185.0,80,2023-03-23 15:16:26
1785,0,BOAA8  ,YUAN XIANG 9        ,413212540,0,10.3,118.97044,24.665675,45.5,80,2023-03-23 15:17:14
1803,9349942,C6WM7  ,SUN ARROWS          ,309296000,0,11.6,120.477362,21.300055,152.7,80,2023-03-23 15:17:10
1897,9590553,BLMJ   ,XIN AO TAI 1        ,413438570,0,13.0,120.31843,26.171508,19.6,80,2023-03-23 15:17:15
1903,0,BKTI5,KAI FENG 17,413445240,0,0.0,118.431188,24.644572,0.0,80,2023-03-23 15:16:48
1904,9646479,BKNM6,HUITONG78,413445560,1,0.0,119.001488,24.633968,21.2,80,2023-03-23 15:14:41
1908,0,BKPH6,YI DA 7,413447410,0,5.4,119.528653,26.088618,205.1,80,2023-03-23 15:16:33
1909,0,BLTI9  ,YONG YUE 25         ,413449990,0,7.5,121.330833,27.496467,37.5,80,2023-03-23 15:16:52
1973,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.0374,24.466182,0.0,80,2023-03-23 15:15:00
1978,,       ,,413695110,15,0.0,118.227187,24.531532,261.7,80,2023-03-23 15:17:05
1980,,,,413695530,0,0.0,118.037775,24.46373,360.0,80,2023-03-23 15:15:48
2004,0,,HUA YOU 198         ,413332430,0,10.3,120.609438,26.643582,36.0,80,2023-03-23 15:17:04
2098,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519232,24.286687,179.9,80,2023-03-23 15:15:09
2104,,,HAIMINGHUA168       ,413695950,15,0.0,118.0363,24.469453,153.8,80,2023-03-23 15:15:58
2106,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192558,24.560918,0.0,80,2023-03-23 15:17:12
2109,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.03683,24.463275,244.0,80,2023-03-23 15:15:12
2120,0,BVJE5,XINGTONG106,413698440,0,0.0,118.924758,25.0525,360.0,80,2023-03-23 15:14:11
2122,,,HENG YU 9           ,413698760,15,8.5,118.163373,24.421425,238.8,80,2023-03-23 15:16:53
2143,0,BJPL,DONG SHAN 27,413706310,5,0.0,118.22578,24.532517,196.4,80,2023-03-23 15:16:56
2248,8021115,BR3124,KING HUNG NO.2,416000126,0,0.0,120.324633,22.573797,0.0,80,2023-03-23 15:17:11
2263,0,BPCX9  ,XIN XIANG TAI       ,412378820,0,9.6,119.975618,25.437115,209.6,80,2023-03-23 15:16:20
2268,9531351,BR4317 ,TONG YEA NO.9       ,416006175,0,0.0,120.292133,22.592993,138.0,80,2023-03-23 15:17:12
2280,9411032,V7AE4  ,SEAWAYS RAFFLES     ,538002295,0,13.7,120.533027,20.563537,70.8,80,2023-03-23 15:17:09
2286,,BIBI9  ,,413377790,15,0.1,119.794132,26.264977,51.0,80,2023-03-23 15:17:13
2287,,BIBJ2  ,,413377810,15,9.1,119.844813,26.269377,55.6,80,2023-03-23 15:17:12
2293,0,,CHANGRUN58          ,413404840,0,8.2,120.986667,27.729065,41.5,80,2023-03-23 15:12:55
2294,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.4,119.852693,26.45245,93.1,80,2023-03-23 15:17:14
2296,0,BLJJ   ,HUA CHEN 66         ,413409950,5,0.0,119.264213,25.426298,141.1,80,2023-03-23 15:15:51
2301,0,       ,YONGFENGDA98,413427230,0,6.1,117.633717,23.66063,53.6,80,2023-03-23 15:15:00
2318,0,_      ,HUA GUANG 95        ,413466770,0,9.7,118.682787,24.497538,230.2,80,2023-03-23 15:17:18
2355,9513488,BKUM4  ,LI HUA 28           ,413523000,0,10.3,120.641488,26.696132,215.6,80,2023-03-23 15:17:05
2408,0,,SHAN QING 5 ,413470870,0,0.0,117.109238,23.560373,360.0,80,2023-03-23 15:12:22
2409,,,ZHENG LI XIN HAI 101,413472670,15,0.0,119.118097,24.6862,175.5,80,2023-03-23 15:16:42
2416,0,BVFR8,HAIDA988,412705360,1,0.2,118.041842,24.422528,227.1,80,2023-03-23 15:05:12
2420,9127667,HP7673 ,EXUBERANT STAR      ,371997000,0,15.2,121.324102,22.104468,31.8,80,2023-03-23 15:17:16
2444,0,,HUA JUN YOU 369     ,413511130,5,0.0,119.488235,26.020405,216.6,80,2023-03-23 15:07:33
