fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
22,8408636,9LU2144,KUN PENG            ,667001341,0,5.2,121.599925,26.20958,276.7,80,2023-03-23 21:46:54
55,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.03256,24.431462,360.0,80,2023-03-23 21:45:55
56,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.038093,24.430428,360.0,80,2023-03-23 21:46:24
60,9415038,3EVI5  ,JOY CHEMIST         ,353904000,0,11.0,117.838583,23.314767,228.0,80,2023-03-23 21:44:32
69,,,HAI DA 868,412703850,15,10.8,118.125183,24.408015,282.9,80,2023-03-23 21:44:52
83,9595228,D5BA6  ,DALIAN              ,636015484,0,10.5,122.69397,24.118845,358.7,80,2023-03-23 21:47:25
124,0,0      ,DONG  FANG  59      ,413358250,0,9.0,119.89548,26.183143,184.4,80,2023-03-23 21:47:25
128,0,BBIU5,HUIJINYI 039,413327960,1,0.1,116.84716,23.247127,42.5,80,2023-03-23 21:44:56
177,9897664,BOGJ4  ,XIN SHEN TONG 189   ,413233740,0,8.3,119.035007,24.886967,74.7,80,2023-03-23 21:47:06
182,,       ,,412431810,8,10.0,118.81608,24.604285,52.7,80,2023-03-23 21:46:27
185,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.11984,24.395218,259.0,80,2023-03-23 21:46:43
248,,BVFG 8 ,,413699880,15,0.0,118.03714,24.466873,236.4,80,2023-03-23 21:36:18
252,9630444,V7ZA6  ,BLUE ARROW          ,538004779,5,0.0,121.861722,24.594172,222.9,80,2023-03-23 21:42:43
277,0,BOAC7  ,DA AN 38            ,413212970,5,0.0,118.982857,25.16903,11.8,80,2023-03-23 21:47:11
308,9539523,D5GB7  ,MORNING IBIS        ,636016413,0,13.9,122.971717,22.915485,8.0,80,2023-03-23 21:47:22
365,9404833,C6WZ6  ,SUMMIT SPIRIT       ,309022000,0,13.8,120.129275,20.91185,284.0,80,2023-03-23 21:45:56
369,0,BOGX5,JIN WANG YOU 17,413235570,5,0.0,119.01669,25.045477,87.2,80,2023-03-23 21:40:04
391,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300795,22.584492,29.3,80,2023-03-23 21:45:20
405,,0000000,,413592460,15,0.0,119.547672,26.120958,193.9,80,2023-03-23 21:41:38
445,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039788,24.466895,153.6,80,2023-03-23 21:40:46
446,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.034813,24.430473,360.0,80,2023-03-23 21:41:45
447,9058684,9LU2698,AN SHUEN            ,667001895,2,0.30000000000000004,120.285653,22.189998,141.7,80,2023-03-23 21:47:27
461,9377418,A8VF4  ,ALEXANDER THE GREAT ,636014598,0,15.2,120.707723,19.904565,223.7,80,2023-03-23 21:47:08
485,,BVGH8  ,,413696450,15,0.0,118.433178,24.636533,253.0,80,2023-03-23 21:45:57
840,9403645,3EXZ   ,TAITAR NO.2         ,372307000,0,15.8,118.976837,21.390797,215.3,80,2023-03-23 21:47:31
933,9352145,9HA5785,SONGA KARI ,256291000,0,12.8,119.5437,21.013933,238.0,80,2023-03-23 21:46:55
1042,9547520,H3UD   ,AKANE               ,353172000,0,13.1,121.196817,25.892083,221.0,80,2023-03-23 21:47:29
1573,0,BPCO8,ZHENYANG18,412438370,1,0.0,119.044817,25.022567,100.7,80,2023-03-23 21:47:22
1621,9349942,C6WM7  ,SUN ARROWS          ,309296000,0,12.3,121.068115,20.276377,119.1,80,2023-03-23 21:47:18
1647,9627734,BICH9  ,JIU LONG 7          ,412380880,0,11.4,119.9501,25.56378,24.8,80,2023-03-23 21:46:14
1722,0,BFJD   ,CHIXUN 169          ,413303450,0,11.1,121.192172,27.41478,216.7,80,2023-03-23 21:39:39
1782,,BIBJ2  ,,413377810,15,0.1,119.887675,26.462763,3.6,80,2023-03-23 21:47:20
1846,9513488,BKUM4  ,LI HUA 28           ,413523000,0,11.5,120.084257,25.660073,194.1,80,2023-03-23 21:47:24
1868,0,BOAA8  ,YUAN XIANG 9        ,413212540,0,9.5,119.889467,25.455208,26.7,80,2023-03-23 21:47:26
1921,0,BPBW9  ,MIN YOU 101         ,412459770,5,0.0,119.485387,26.018568,0.0,80,2023-03-23 21:37:04
1947,0,BKTI5,KAI FENG 17,413445240,0,0.0,118.431098,24.644542,0.0,80,2023-03-23 21:47:19
1948,9646479,BKNM6,HUITONG78,413445560,1,0.0,119.001257,24.634923,167.9,80,2023-03-23 21:38:44
1950,0,BKPH6,YI DA 7,413447410,5,0.0,119.502365,26.026178,13.3,80,2023-03-23 21:35:18
1954,1400704,BLEO   ,XIN HANG 301        ,413451370,0,10.2,120.914933,27.665882,60.2,80,2023-03-23 21:39:39
1968,0,,SHAN QING 5 ,413470870,0,0.0,117.108672,23.559825,141.4,80,2023-03-23 21:39:28
1969,,,ZHENG LI XIN HAI 101,413472670,15,0.0,119.108417,24.685298,228.9,80,2023-03-23 21:43:29
1973,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.074747,24.504745,0.0,80,2023-03-23 21:35:17
1976,,,,413695530,15,0.0,118.037067,24.464102,106.2,80,2023-03-23 21:46:31
1980,,,JINHAISHUN3         ,413695940,15,7.0,118.042352,24.432092,18.9,80,2023-03-23 21:42:55
1981,,,HAIMINGHUA168       ,413695950,15,0.0,118.03646,24.469683,153.8,80,2023-03-23 21:47:32
1983,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192558,24.560918,0.0,80,2023-03-23 21:47:23
1984,,BVBL6,,413697070,5,0.0,117.580667,23.772782,0.0,80,2023-03-23 21:45:38
1987,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036555,24.463532999999998,244.0,80,2023-03-23 21:45:38
1997,0,BVJE5,XINGTONG106,413698440,0,0.0,118.924775,25.052487,360.0,80,2023-03-23 21:43:33
1999,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.036985,24.462727,215.8,80,2023-03-23 21:42:59
2121,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519128,24.286708,179.9,80,2023-03-23 21:45:12
2182,0,_      ,HUA GUANG 95        ,413466770,0,7.5,117.943347,23.885083,231.1,80,2023-03-23 21:42:18
2225,8021115,BR3124,KING HUNG NO.2,416000126,0,0.0,120.324538,22.573788,0.0,80,2023-03-23 21:47:26
