fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
5,9539523,D5GB7  ,MORNING IBIS        ,636016413,0,13.7,122.930463,22.67438,9.2,80,2023-03-23 20:43:54
84,8408636,9LU2144,KUN PENG            ,667001341,0,4.5,121.696508,26.195527,289.6,80,2023-03-23 20:47:05
123,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.120137,24.395308,259.0,80,2023-03-23 20:46:51
124,0,BKAQ   ,DONG HAI 302        ,413400640,0,9.3,120.779968,27.292532,34.9,80,2023-03-23 20:44:29
185,0,,HAI DA 868,412703850,15,8.6,118.222613,24.49138,210.1,80,2023-03-23 20:47:14
196,9595228,D5BA6  ,DALIAN              ,636015484,0,10.0,122.69753,23.947268,359.2,80,2023-03-23 20:47:17
245,,BVFG 8 ,,413699880,15,0.0,118.037345,24.466963,236.4,80,2023-03-23 20:45:18
249,9630444,V7ZA6  ,BLUE ARROW          ,538004779,5,0.0,121.861793,24.594202,222.9,80,2023-03-23 20:45:41
261,0,,DA QING 769,412402730,1,0.0,116.84983,23.26662,73.4,80,2023-03-23 20:44:42
282,9897664,BOGJ4  ,XIN SHEN TONG 189   ,413233740,0,13.2,118.866857,24.710642,47.7,80,2023-03-23 20:40:28
304,0,0      ,DONG  FANG  59      ,413358250,0,8.9,119.979427,26.322157,213.1,80,2023-03-23 20:47:16
307,0,BBIU5,HUIJINYI 039,413327960,1,0.1,116.84703,23.247148,155.8,80,2023-03-23 20:38:55
343,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.032813,24.431665,360.0,80,2023-03-23 20:42:57
344,0,BVG08  ,HAI GONG 169        ,412704030,1,0.30000000000000004,118.0382,24.430592,360.0,80,2023-03-23 20:46:40
356,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.035013,24.430852,360.0,80,2023-03-23 20:44:49
357,9058684,9LU2698,AN SHUEN            ,667001895,2,0.5,120.27564,22.195615,94.3,80,2023-03-23 20:47:17
365,9404833,C6WZ6  ,SUMMIT SPIRIT       ,309022000,0,13.0,120.363608,20.90206,269.3,80,2023-03-23 20:47:09
369,0,BOGX5,JIN WANG YOU 17,413235570,5,0.0,119.016738,25.045505,243.3,80,2023-03-23 20:40:04
390,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300837,22.584493,29.3,80,2023-03-23 20:45:21
424,,BVGH8  ,,413696450,15,0.0,118.43324,24.636498,45.8,80,2023-03-23 20:45:58
485,,0000000,,413592460,15,0.0,119.547668,26.120988,193.9,80,2023-03-23 20:35:41
672,9377418,A8VF4  ,ALEXANDER THE GREAT ,636014598,0,14.5,120.8823,20.085017,219.5,80,2023-03-23 20:47:19
827,9547520,H3UD   ,AKANE               ,353172000,0,12.9,121.344617,26.060317,221.0,80,2023-03-23 20:47:18
1036,9349942,C6WM7  ,SUN ARROWS          ,309296000,0,11.5,120.88169,20.377318,120.0,80,2023-03-23 20:47:08
1062,9627734,BICH9  ,JIU LONG 7          ,412380880,0,11.3,119.85836,25.388037,28.6,80,2023-03-23 20:45:25
1391,9352145,9HA5785,SONGA KARI ,256291000,0,14.2,119.753583,21.1167,248.0,80,2023-03-23 20:47:15
1583,0,BPCO8,ZHENYANG18,412438370,1,0.2,119.04475,25.022517,89.1,80,2023-03-23 20:44:23
1696,0,BOAA8  ,YUAN XIANG 9        ,413212540,0,10.5,119.8142,25.297092,22.2,80,2023-03-23 20:44:36
1752,9403645,3EXZ   ,TAITAR NO.2         ,372307000,0,16.3,119.143765,21.60974,216.3,80,2023-03-23 20:47:02
1782,0,BFJD   ,CHIXUN 169          ,413303450,0,11.1,121.309018,27.549447999999998,217.3,80,2023-03-23 20:44:41
1818,,,MIN XIA MEN YOU 0042,413694420,15,0.0,118.076347,24.507742,129.3,80,2023-03-23 20:41:04
1822,,,,413695530,0,0.0,118.0371,24.464278,360.0,80,2023-03-23 20:45:49
1829,,,JINHAISHUN3         ,413695940,15,0.0,118.040852,24.430277,186.3,80,2023-03-23 20:35:33
1830,,,HAIMINGHUA168       ,413695950,15,0.0,118.036623,24.469822,153.8,80,2023-03-23 20:43:12
1831,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192558,24.560918,0.0,80,2023-03-23 20:43:36
1832,,BVBL6,,413697070,5,0.1,117.580613,23.772817,0.0,80,2023-03-23 20:44:17
1835,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036648,24.463728,244.0,80,2023-03-23 20:39:38
1841,9702974,BVIT5  ,XING TONG 10        ,413697810,5,0.0,118.087787,24.537143,349.4,80,2023-03-23 20:45:03
1846,0,BVJE5,XINGTONG106,413698440,0,0.0,118.924762,25.052503,360.0,80,2023-03-23 20:41:22
1886,0,BPBW9  ,MIN YOU 101         ,412459770,5,0.0,119.4854,26.018552,0.0,80,2023-03-23 20:46:03
1925,,BIBI9  ,,413377790,15,0.2,119.792723,26.264655,51.0,80,2023-03-23 20:44:33
1931,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.1,119.69776,26.45182,110.1,80,2023-03-23 20:47:20
1932,0,BOBV7,SHUN KAI 83,413407960,1,0.2,117.547217,23.715433,0.0,80,2023-03-23 20:35:46
1935,0,       ,YONGFENGDA98,413427230,0,9.1,118.194738,24.084915,50.3,80,2023-03-23 20:46:53
1998,9513488,BKUM4  ,LI HUA 28           ,413523000,0,10.9,120.137532,25.84271,194.8,80,2023-03-23 20:47:15
2063,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519195,24.286692,179.9,80,2023-03-23 20:45:11
2156,9590553,BLMJ   ,XIN AO TAI 1        ,413438570,0,11.8,120.998563,27.111555,31.5,80,2023-03-23 20:47:04
2163,0,BKTI5,KAI FENG 17,413445240,0,0.0,118.431153,24.644576999999998,0.0,80,2023-03-23 20:46:31
2164,9646479,BKNM6,HUITONG78,413445560,1,0.0,119.00157,24.634803,120.6,80,2023-03-23 20:41:46
2167,0,BKPH6,YI DA 7,413447410,5,0.0,119.5024,26.026168,0.0,80,2023-03-23 20:41:16
