fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
17,0,BISC   ,KAI SHUN YOU 57     ,412431920,0,8.0,119.671173,25.173413,240.9,80,2023-03-15 19:21:20
91,9395379,D5IQ6  ,KORO SEA            ,636016968,5,0.0,120.337095,22.54128,121.5,80,2023-03-15 19:17:45
123,9405227,VRDQ9  ,NEW ENTERPRISE      ,477049600,0,13.2,122.53541799999999,24.932522,157.7,80,2023-03-15 19:21:34
159,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.30079,22.584513,53.4,80,2023-03-15 19:10:52
160,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.301313,22.584745,211.8,80,2023-03-15 19:21:56
175,,0000000,,413592460,15,0.0,119.54763,26.120953,182.4,80,2023-03-15 19:19:16
211,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.0,118.036267,24.430543,360.0,80,2023-03-15 19:21:52
212,0,BVG08  ,HAI GONG 169        ,412704030,1,0.2,118.038627,24.429338,360.0,80,2023-03-15 19:20:13
234,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040235,24.466783,109.6,80,2023-03-15 19:19:51
235,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.04356,24.428138,360.0,80,2023-03-15 19:21:59
236,9058684,9LU2698,AN SHUEN            ,667001895,0,0.1,119.22284,22.90874,317.2,80,2023-03-15 19:21:58
242,9398058,A8SE9  ,NEW PROSPECT        ,636014203,0,12.8,122.285533,24.357117,199.0,80,2023-03-15 19:21:53
257,0,,DA QING 769,412402730,1,0.0,119.05566,25.041152,38.7,80,2023-03-15 19:21:16
309,0,BBIU5,HUIJINYI 039,413327960,1,0.1,118.491753,24.55144,266.8,80,2023-03-15 19:18:40
324,0,SSD,JI XIANG 17,414403170,0,9.8,117.730993,23.730133,49.5,80,2023-03-15 19:21:44
368,,,HAI DA 868,412703850,15,0.0,118.037267,24.424533,0.6000000000000001,80,2023-03-15 19:19:32
369,,       ,,412703890,15,1.4,118.041533,24.455242,282.0,80,2023-03-15 19:18:33
395,0,BKXR6  ,HUACHEN366          ,413459050,0,10.0,120.654182,26.705735,36.2,80,2023-03-15 19:21:46
