fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
3,0,BEJE   ,CHENG LANG 66       ,413570560,1,0.4,118.186507,24.361345,360.0,80,2023-03-15 20:27:10
31,0,SSD,JI XIANG 17,414403170,0,10.0,117.878063,23.842597,47.6,80,2023-03-15 20:25:13
48,9395379,D5IQ6  ,KORO SEA            ,636016968,5,0.0,120.33707,22.541252,121.5,80,2023-03-15 20:17:43
61,9398058,A8SE9  ,NEW PROSPECT        ,636014203,0,12.6,122.206717,24.130333,197.0,80,2023-03-15 20:27:52
127,0,BBIU5,HUIJINYI 039,413327960,1,0.0,118.491997,24.551392,136.2,80,2023-03-15 20:27:40
134,0,,HUI HANG 117,413436690,0,8.7,117.268383,23.440317,72.7,80,2023-03-15 20:17:17
182,9947029,9HA5700,BWEK BORNHOLM       ,256110000,1,0.1,119.687708,25.239103,233.7,80,2023-03-15 20:25:22
186,,,HAI DA 868,412703850,15,0.0,118.037213,24.424485,178.9,80,2023-03-15 20:22:47
188,0,BVAQ8,HAI ZHI XING 168,412703930,1,0.1,117.549147,23.721137,207.7,80,2023-03-15 20:27:55
209,,,QUAN YI YOU 02      ,413697460,15,0.0,118.71504,24.816407,185.8,80,2023-03-15 20:22:34
215,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300787,22.584493,53.4,80,2023-03-15 20:22:54
216,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.301202,22.584657,211.8,80,2023-03-15 20:27:58
245,9405227,VRDQ9  ,NEW ENTERPRISE      ,477049600,0,13.6,122.45208,24.710997,220.1,80,2023-03-15 20:27:49
262,9134294,V3IJ2  ,ECHO STAR           ,312868000,1,0.1,119.686647,25.220895,18.7,80,2023-03-15 20:27:55
263,8408636,9LU2144,KUN PENG            ,667001341,0,4.3,121.576045,25.919615,345.9,80,2023-03-15 20:27:51
287,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.0,118.036293,24.430673,360.0,80,2023-03-15 20:21:01
288,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.038627,24.42935,360.0,80,2023-03-15 20:15:38
375,0,BISC   ,KAI SHUN YOU 57     ,412431920,0,7.8,119.53168,25.098747,241.1,80,2023-03-15 20:27:51
