fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
2,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,119.829857,25.959192,240.2,80,2023-03-15 00:56:54
14,0,BISC   ,KAI SHUN YOU 57     ,412431920,0,8.8,120.856627,27.398202,213.7,80,2023-03-15 00:52:30
42,0,,DA QING 769,412402730,5,0.0,118.430217,24.641105,21.0,80,2023-03-15 00:57:14
65,9947029,9HA5700,BWEK BORNHOLM       ,256110000,1,0.1,119.686272,25.239417,319.8,80,2023-03-15 00:55:22
69,,,,412703850,15,0.1,118.036373,24.424863,115.7,80,2023-03-15 00:57:58
74,9389253,SVAL7  , ASTRO CHLOE        ,240839000,0,12.5,119.730067,20.533917,44.0,80,2023-03-15 00:57:47
93,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715038,24.81642,248.1,80,2023-03-15 00:57:26
99,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300807,22.584498,34.3,80,2023-03-15 00:55:28
100,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.301275,22.584693,130.0,80,2023-03-15 00:57:57
132,0,BOGX5,JIN WANG YOU 17,413235570,0,10.1,118.381548,24.228858,239.2,80,2023-03-15 00:57:49
169,9395379,D5IQ6  ,KORO SEA            ,636016968,0,12.3,120.064,22.481208,74.9,80,2023-03-15 00:57:41
207,9134294,V3IJ2  ,ECHO STAR           ,312868000,0,12.1,119.507107,22.237562,30.1,80,2023-03-15 00:57:48
208,8408636,9LU2144,KUN PENG            ,667001341,2,1.6,121.546868,25.960745,291.9,80,2023-03-15 00:56:20
226,0,BKXR6  ,HUACHEN366          ,413459050,0,10.7,118.566382,24.361147,58.7,80,2023-03-15 00:57:52
247,,       ,,413358250,0,6.3,120.046053,26.41698,28.2,80,2023-03-15 00:52:07
251,0,BBIU5,HUIJINYI 039,413327960,1,0.0,118.490625,24.552278,267.6,80,2023-03-15 00:56:13
310,0,BEJE   ,CHENG LANG 66       ,413570560,0,9.3,118.653187,24.4148,249.7,80,2023-03-15 00:57:51
347,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.0,118.03592,24.429982,360.0,80,2023-03-15 00:57:54
348,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.0378,24.42961,360.0,80,2023-03-15 00:57:32
392,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039985,24.467082,178.0,80,2023-03-15 00:51:31
393,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.04232,24.428842,360.0,80,2023-03-15 00:57:21
394,9058684,9LU2698,AN SHUEN            ,667001895,0,0.1,119.1444,22.9688,21.4,80,2023-03-15 00:57:53
489,0,BSNW   ,HAI XIONG YOU 2     ,412476870,0,8.7,118.377555,24.222768,230.6,80,2023-03-15 00:57:59
620,,0000000,,413592460,15,0.0,119.547633,26.120955,184.9,80,2023-03-15 00:50:20
690,9213208,E5U3586,PROGRESS 10         ,518100675,5,0.1,120.165867,22.973865,212.6,80,2023-03-15 00:55:27
956,9547520,H3UD   ,AKANE               ,353172000,0,12.9,122.752033,23.156267,20.0,80,2023-03-15 00:55:40
959,9773935,3FOK3  ,STAR ENERGY         ,354536000,1,0.1,120.065627,23.768078,144.0,80,2023-03-15 00:57:08
964,9195494,3EAP6  ,PAWAN PUTRA         ,357223000,5,0.0,119.257333,25.429217,102.0,80,2023-03-15 00:47:19
1118,9359868,HZAJ   ,GULF FANATIR        ,403079000,0,10.7,119.815833,22.866817,180.0,80,2023-03-15 00:57:56
1149,0,BPEC,JING WEI YOU 1,412423130,0,0.0,119.39674,25.363935,48.5,80,2023-03-15 00:53:53
1516,9859698,3FOX8  ,MORNING FLORA       ,352605000,0,14.7,119.154358,24.282432,51.3,80,2023-03-15 00:57:50
1550,9734678,C6BV7  ,CONCORDE            ,311000378,1,0.0,119.681582,25.229617,23.9,80,2023-03-15 00:56:31
1552,9756274,C6DW6  ,MANOLATES           ,311000803,5,0.0,119.018688,25.048978,202.6,80,2023-03-15 00:57:05
1569,0,BHTU   ,KUAN  YUAN          ,412351130,0,10.3,118.3822,24.214735,30.8,80,2023-03-15 00:57:57
1723,0,BKQK3  ,YI ZHOU 7           ,412437640,1,0.1,119.0474,25.013702,0.0,80,2023-03-15 00:55:42
1734,0,BEHV,ZHEN XING YOU 89 ,412570920,0,10.4,120.112317,26.50803,238.8,80,2023-03-15 00:55:03
1795,0,BQKH   ,HONG ZHI 88         ,412705520,1,0.1,119.838133,26.2004,34.5,80,2023-03-15 00:52:59
1820,0,,HUA SHUN 398        ,413206830,0,12.2,118.548147,24.24799,46.1,80,2023-03-15 00:57:54
1826,0,BOAA8  ,YUAN XIANG 9        ,413212540,0,9.8,119.47652,25.04952,252.8,80,2023-03-15 00:57:54
1833,,,MINXIAMENYOU0026,413215850,15,0.0,118.038208,24.462987,226.9,80,2023-03-15 00:55:03
1975,0,BOCI6,SHUN YANG 77,413438050,0,8.4,119.662985,25.184132,242.5,80,2023-03-15 00:57:47
1980,0,BKXL5,JINLUN12,413444680,0,9.9,119.57343,25.038715,230.7,80,2023-03-15 00:57:58
1981,0,BKTH5  ,KAI FENG15,413445230,0,8.1,119.854682,25.374715,28.2,80,2023-03-15 00:55:57
1982,0,BKTI5,KAI FENG 17,413445240,0,9.5,120.0277,25.70366,25.8,80,2023-03-15 00:57:25
2044,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037213,24.46668,0.0,80,2023-03-15 00:46:05
2080,0,BPBW9  ,MIN YOU 101         ,412459770,5,0.0,119.01512,25.042533,0.0,80,2023-03-15 00:51:55
2081,9785861,BVMX5  ,XING TONG 16        ,412459820,0,9.8,118.892892,24.7442,207.8,80,2023-03-15 00:57:50
2099,,BIBI9  ,,413377790,15,0.0,119.260972,25.177368,181.5,80,2023-03-15 00:51:09
2101,,BLGO3  ,,413405390,0,6.9,119.787693,26.65501,141.0,80,2023-03-15 00:49:01
2102,0,BOBV7,SHUN KAI 83,413407960,0,11.9,117.49485,23.593617,37.5,80,2023-03-15 00:57:52
2120,0,BHYD,SHENGFEI501,413358580,0,9.5,120.481227,26.499367,36.1,80,2023-03-15 00:57:58
2162,0,BVJD5,XINGTONG103,413698480,1,0.0,118.955837,25.156958,360.0,80,2023-03-15 00:53:30
2226,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519158,24.286698,63.9,80,2023-03-15 00:49:30
2248,0,BOKY8  ,DONG CHENG YOU 161  ,413496820,0,11.4,119.333145,24.950908,57.3,80,2023-03-15 00:57:56
2388,9777371,LADF8  ,BOW PALLADIUM       ,257246000,0,12.2,118.262407,23.558122,240.8,80,2023-03-15 00:57:48
2392,9531351,BR4317 ,TONG YEA NO.9       ,416006175,0,0.0,119.943602,26.163745,214.2,80,2023-03-15 00:52:06
2422,0,BKQS5,GUO YANG 79,412763650,1,0.0,118.114567,24.4096,262.1,80,2023-03-15 00:57:49
2432,0,0000   ,RUI YUN 9           ,414402880,1,0.1,119.69488,25.238383,294.5,80,2023-03-15 00:46:54
2443,0,BIBV5  ,NINGSHENHAIYOU 8    ,413378820,0,10.2,119.974672,25.456717,22.4,80,2023-03-15 00:57:10
2444,0,BIBW6,HENGZHOU002,413378870,0,7.9,120.56423,26.613607000000002,36.1,80,2023-03-15 00:57:37
