fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
4,9419618,3FPT9  ,C.PROSPERITY        ,352404000,0,11.6,118.045888,18.208833,41.9,80,2023-03-21 16:58:05
23,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.2,117.131283,23.563967,163.9,80,2023-03-21 16:53:13
32,9078309,9LU2879,MOON LUCK           ,667001355,0,0.30000000000000004,119.220157,22.977185,298.1,80,2023-03-21 16:57:54
76,9457531,D5AY9  ,FPMC C ORIENT       ,636015472,5,0.0,120.168293,23.793402,354.2,80,2023-03-21 16:56:13
130,,,HAI DA 868,412703850,15,0.0,118.037493,24.424713,160.4,80,2023-03-21 16:57:08
131,0,BVAQ8,HAI ZHI XING 168,412703930,1,0.1,117.5507,23.721187,143.7,80,2023-03-21 16:49:32
169,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.0,118.379107,24.537122,360.0,80,2023-03-21 16:57:51
170,0,BVG08  ,HAI GONG 169        ,412704030,1,0.4,118.03928,24.430583,360.0,80,2023-03-21 16:55:54
173,0,BPCX6  ,RUI GAO HONG YANG   ,413396330,0,11.2,118.780172,24.592897,230.8,80,2023-03-21 16:58:00
185,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.121113,24.393975,88.0,80,2023-03-21 16:55:43
186,0,BKAQ   ,DONG HAI 302        ,413400640,1,0.1,119.800308,25.97483,128.3,80,2023-03-21 16:56:54
213,,,QUAN YI YOU 02      ,413697460,15,0.0,118.714965,24.816468,45.6,80,2023-03-21 16:51:23
221,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.289075,22.596975,334.2,80,2023-03-21 16:53:58
222,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.30131,22.584703,167.3,80,2023-03-21 16:58:07
246,0,BEJE   ,CHENG LANG 66       ,413570560,0,12.6,119.144453,24.832068,51.3,80,2023-03-21 16:58:03
322,9709776,9HA3922,HAFNIA ANE          ,256465000,0,13.1,121.706208,21.25659,234.5,80,2023-03-21 16:57:43
366,,BVGH8  ,,413696450,15,0.0,118.433433,24.635502,197.2,80,2023-03-21 16:49:10
370,0,       ,DONG FANG 89,413436670,0,9.6,119.948827,25.646933,358.9,80,2023-03-21 16:48:45
402,0,,DA QING 769,412402730,0,9.5,118.306117,24.107,238.7,80,2023-03-21 16:57:25
548,,,JIN HAI SHUN 5      ,413696780,15,3.9,118.038007,24.425132,22.3,80,2023-03-21 16:52:46
549,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.043373,24.428435,360.0,80,2023-03-21 16:56:43
550,9058684,9LU2698,AN SHUEN            ,667001895,0,2.4,120.243853,22.588913,238.1,80,2023-03-21 16:58:07
728,,0000000,,413592460,15,0.0,119.547682,26.12099,236.3,80,2023-03-21 16:50:04
772,9349942,C6WM7  ,SUN ARROWS          ,309296000,0,9.1,121.277875,21.484075,269.1,80,2023-03-21 16:58:04
1754,9686780,BRVY   ,ZHONG WEI 6         ,412476930,0,9.8,117.3056,23.469965,58.3,80,2023-03-21 16:57:59
1771,0,,WAN HUA 6           ,413263790,5,0.0,118.921252,25.055533,234.2,80,2023-03-21 16:47:55
1836,,BIBI9  ,,413377790,15,0.0,119.792557,26.264535,51.0,80,2023-03-21 16:56:39
1842,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.730173,26.740063,58.8,80,2023-03-21 16:58:05
1843,0,BOBV7,SHUN KAI 83,413407960,1,0.1,117.54655,23.7155,0.0,80,2023-03-21 16:47:38
1844,0,BLJJ   ,HUA CHEN 66         ,413409950,1,0.1,119.692813,25.22553,83.6,80,2023-03-21 16:54:25
1880,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037813,24.467125,0.0,80,2023-03-21 16:57:52
1884,,,,413695530,15,0.0,118.03716,24.46432,242.9,80,2023-03-21 16:55:09
1891,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192558,24.560918,0.0,80,2023-03-21 16:57:58
1894,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.075823,24.507367,43.7,80,2023-03-21 16:52:32
1900,9702974,BVIT5  ,XING TONG 10        ,413697810,1,0.1,118.184878,24.356337,65.2,80,2023-03-21 16:57:24
1906,0,BVJE5,XINGTONG106,413698440,0,0.0,118.924775,25.052475,360.0,80,2023-03-21 16:52:36
1907,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.03723,24.463002,121.9,80,2023-03-21 16:48:04
1908,,,HENG YU 9           ,413698760,15,0.0,118.39368,24.533062,322.3,80,2023-03-21 16:55:36
1997,0,BKQR5  ,JIN WANG YOU 11     ,412763640,0,13.0,118.79888,24.573827,47.9,80,2023-03-21 16:57:59
2023,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519187,24.286713,39.4,80,2023-03-21 16:56:46
2036,9591789,BEHO,MING XIANG,412570860,0,9.3,119.27735,24.767413,232.5,80,2023-03-21 16:58:00
2062,8563773,BLAG2  ,HAI XIN YOU 606     ,413441490,0,8.6,121.278453,27.484345,29.0,80,2023-03-21 16:52:24
2063,0,BKVS5,HUA GUANG 8         ,413443270,0,10.5,119.741713,25.23531,59.1,80,2023-03-21 16:58:01
2065,0,BKTI5,KAI FENG 17,413445240,0,0.0,118.5261,24.533937,0.0,80,2023-03-21 16:58:00
2066,9646479,BKNM6,HUITONG78,413445560,1,0.0,119.001632,24.634193,51.5,80,2023-03-21 16:56:44
2068,0,BKPH6,YI DA 7,413447410,0,10.8,119.798505,25.29889,25.8,80,2023-03-21 16:58:07
2069,0,BLTI9  ,YONG YUE 25         ,413449990,0,8.3,119.353533,25.374017,291.8,80,2023-03-21 16:48:32
2073,1400704,BLEO   ,XIN HANG 301        ,413451370,1,0.0,120.96604,27.7264,287.7,80,2023-03-21 16:57:53
2082,0,,SHAN QING 5 ,413470870,0,0.0,117.10953,23.560037,62.7,80,2023-03-21 16:56:24
2083,,,ZHENG LI XIN HAI 101,413472670,15,0.0,119.116155,24.684697,0.0,80,2023-03-21 16:54:28
2125,9416628,BPFA   ,XIN PU YANG         ,413176000,0,12.0,122.005015,23.612612,202.0,80,2023-03-21 16:58:06
2126,0,SSD,LONG DA SHENG 588,413202880,0,7.9,120.485107,26.529532,213.4,80,2023-03-21 16:57:59
2137,0,BAMJ   ,YA HANG 009         ,414403770,0,11.4,120.650397,27.143778,36.8,80,2023-03-21 16:57:04
