fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
4,9419618,3FPT9  ,C.PROSPERITY        ,352404000,0,12.0,118.597835,18.841607,24.7,80,2023-03-21 21:07:03
23,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.0,117.131293,23.563967,130.2,80,2023-03-21 20:56:11
62,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.119882,24.395632,271.1,80,2023-03-21 21:04:43
63,0,BKAQ   ,DONG HAI 302        ,413400640,1,0.0,119.800133,25.97501,110.3,80,2023-03-21 21:05:50
81,9457531,D5AY9  ,FPMC C ORIENT       ,636015472,5,0.0,120.16827,23.793383,354.2,80,2023-03-21 21:05:11
157,0,BVCZ8  ,HAI GONG 166        ,412704020,0,9.4,118.251387,24.497597,321.4,80,2023-03-21 21:07:02
158,0,BVG08  ,HAI GONG 169        ,412704030,1,0.2,118.038173,24.430478,360.0,80,2023-03-21 21:04:35
161,0,BPCX6  ,RUI GAO HONG YANG   ,413396330,0,10.4,118.253352,24.030195,221.7,80,2023-03-21 21:07:00
191,,,HAI DA 868,412703850,1,0.0,118.0363,24.424817,230.1,80,2023-03-21 21:06:48
193,0,BVAQ8,HAI ZHI XING 168,412703930,1,0.1,117.550787,23.721053,131.4,80,2023-03-21 21:01:39
218,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300815,22.584528,66.3,80,2023-03-21 21:04:21
230,,0000000,,413592460,15,0.0,119.547685,26.121005,82.6,80,2023-03-21 20:55:41
240,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040217,24.467138,166.9,80,2023-03-21 21:02:26
241,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.041587,24.428452,360.0,80,2023-03-21 21:06:51
242,9058684,9LU2698,AN SHUEN            ,667001895,0,0.5,120.15844,22.278452,132.3,80,2023-03-21 21:06:39
250,,BVGH8  ,,413696450,15,0.0,118.433322,24.636663,276.4,80,2023-03-21 21:04:09
253,0,       ,DONG FANG 89,413436670,0,7.3,119.924417,26.237933,29.2,80,2023-03-21 21:05:37
280,0,,DA QING 769,412402730,0,7.9,117.767352,23.762347,232.9,80,2023-03-21 21:06:57
