fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
15,,,HAI DA 868,412703850,15,0.0,118.037467,24.42475,132.1,80,2023-03-21 17:56:52
16,0,BVAQ8,HAI ZHI XING 168,412703930,1,0.1,117.55058,23.721293,215.0,80,2023-03-21 17:49:34
56,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.0,118.379133,24.537037,360.0,80,2023-03-21 17:58:02
57,0,BVG08  ,HAI GONG 169        ,412704030,1,0.4,118.039227,24.430742,360.0,80,2023-03-21 17:54:39
59,0,BPCX6  ,RUI GAO HONG YANG   ,413396330,0,10.7,118.653575,24.451482,209.7,80,2023-03-21 17:57:59
63,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.121247,24.394063,88.0,80,2023-03-21 17:55:44
64,0,BKAQ   ,DONG HAI 302        ,413400640,1,0.0,119.800163,25.974922,335.5,80,2023-03-21 17:50:57
83,,BISC   ,,412431920,0,9.5,120.986867,27.529968,42.8,80,2023-03-21 17:53:57
90,0,,DA QING 769,412402730,0,8.8,118.164018,24.029383,235.3,80,2023-03-21 17:57:15
130,0,       ,DONG FANG 89,413436670,0,8.4,119.9179,25.816517,357.3,80,2023-03-21 17:57:16
151,9709776,9HA3922,HAFNIA ANE          ,256465000,0,12.8,121.536,21.119193,227.1,80,2023-03-21 17:56:33
194,9457531,D5AY9  ,FPMC C ORIENT       ,636015472,5,0.0,120.168315,23.793395,354.2,80,2023-03-21 17:56:11
245,9419618,3FPT9  ,C.PROSPERITY        ,352404000,0,12.2,118.183425,18.35573,40.8,80,2023-03-21 17:57:35
272,9078309,9LU2879,MOON LUCK           ,667001355,0,1.6,119.211588,22.990218,337.4,80,2023-03-21 17:58:04
367,0,BEJE   ,CHENG LANG 66       ,413570560,0,12.8,119.322907,24.96298,49.2,80,2023-03-21 17:58:00
394,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300842,22.584538,66.3,80,2023-03-21 17:55:21
435,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040278,24.467323,237.7,80,2023-03-21 17:57:19
436,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.043333,24.428655,360.0,80,2023-03-21 17:57:05
437,9058684,9LU2698,AN SHUEN            ,667001895,0,10.7,120.175147,22.46545,189.6,80,2023-03-21 17:57:58
1110,9349942,C6WM7  ,SUN ARROWS          ,309296000,0,8.4,121.120898,21.484388,269.8,80,2023-03-21 17:58:03
1225,,BPCR9  ,,412303310,15,0.0,119.450402,25.241465,269.5,80,2023-03-21 17:56:54
1709,9686780,BRVY   ,ZHONG WEI 6         ,412476930,0,10.3,117.431023,23.53703,59.3,80,2023-03-21 17:46:27
1769,0,BKVS5,HUA GUANG 8         ,413443270,0,10.4,119.846613,25.350177,23.0,80,2023-03-21 17:48:53
1771,0,BKTI5,KAI FENG 17,413445240,0,0.0,118.526263,24.534215,0.0,80,2023-03-21 17:58:06
1774,0,BKPH6,YI DA 7,413447410,0,10.6,119.888087,25.454773,21.1,80,2023-03-21 17:57:48
1775,0,BLTI9  ,YONG YUE 25         ,413449990,0,0.0,119.26465,25.4262,234.8,80,2023-03-21 17:57:36
1779,,BLEO   ,,413451370,1,0.0,120.966013,27.726327,152.3,80,2023-03-21 17:54:52
1818,9591789,BEHO,MING XIANG,412570860,0,8.3,119.154878,24.679442,228.1,80,2023-03-21 17:56:48
1846,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.03792,24.467132,0.0,80,2023-03-21 17:55:44
1849,,,,413695530,0,0.0,118.037372,24.46454,360.0,80,2023-03-21 17:53:17
1858,0,,CHANGRUN58          ,413404840,1,0.0,120.828307,27.669503,360.0,80,2023-03-21 17:57:30
1859,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.7302,26.740052,58.8,80,2023-03-21 17:57:06
1860,0,BOBV7,SHUN KAI 83,413407960,1,0.1,117.546717,23.71535,0.0,80,2023-03-21 17:47:37
1861,0,BLJJ   ,HUA CHEN 66         ,413409950,1,0.0,119.692987,25.225488,30.3,80,2023-03-21 17:48:24
1963,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519202,24.286708,313.0,80,2023-03-21 17:56:46
1993,0,BPBW9  ,MIN YOU 101         ,412459770,0,11.6,118.239013,24.10005,48.9,80,2023-03-21 17:58:06
2012,9416628,BPFA   ,XIN PU YANG         ,413176000,0,12.5,121.927033,23.418638,198.7,80,2023-03-21 17:58:07
2013,0,SSD,LONG DA SHENG 588,413202880,0,8.6,120.40433,26.418057,209.7,80,2023-03-21 17:56:39
2023,0,BAMJ   ,YA HANG 009         ,414403770,0,11.3,120.765763,27.281628,37.1,80,2023-03-21 17:50:44
2024,0,____   ,BAI TONG 9          ,414405380,0,10.6,116.94832,23.114693,240.4,80,2023-03-21 17:48:17
2043,0,BKQR5  ,JIN WANG YOU 11     ,412763640,0,13.5,118.979918,24.71964,49.3,80,2023-03-21 17:57:40
2049,9449338,BMKA,DONG GUI 8,413501020,1,0.0,119.115805,24.98724,0.0,80,2023-03-21 17:52:40
