fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
8,,,HAI DA 868,412703850,15,0.0,118.037433,24.424433,218.7,80,2023-03-21 14:46:57
9,,       ,,412703890,15,1.4,118.041568,24.455277,239.9,80,2023-03-21 14:46:48
10,0,BVAQ8,HAI ZHI XING 168,412703930,1,0.0,117.549857,23.721308,203.5,80,2023-03-21 14:43:49
29,9457531,D5AY9  ,FPMC C ORIENT       ,636015472,5,0.0,120.168338,23.793392,354.2,80,2023-03-21 14:44:13
66,0,BEJE   ,CHENG LANG 66       ,413570560,0,11.2,118.808147,24.536105,47.7,80,2023-03-21 14:46:55
89,,BVGH8  ,,413696450,15,0.1,118.433195,24.635357,249.1,80,2023-03-21 14:46:10
93,0,       ,DONG FANG 89,413436670,0,9.1,119.810348,25.311323,31.1,80,2023-03-21 14:37:13
147,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.0,117.131297,23.563963,131.9,80,2023-03-21 14:44:11
152,8408636,9LU2144,KUN PENG            ,667001341,2,2.2,121.586585,26.323398,84.0,80,2023-03-21 14:43:30
153,9078309,9LU2879,MOON LUCK           ,667001355,0,2.2,119.215165,23.015667,147.8,80,2023-03-21 14:47:03
172,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,1.3,120.288733,22.59641,331.0,80,2023-03-21 14:47:02
173,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.301328,22.584698,346.4,80,2023-03-21 14:46:56
247,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.121047,24.393857,88.0,80,2023-03-21 14:46:43
248,0,BKAQ   ,DONG HAI 302        ,413400640,1,0.0,119.800545,25.974618,138.2,80,2023-03-21 14:44:53
272,0,BISC   ,KAI SHUN YOU 57     ,412431920,0,10.9,120.61512,27.086072,33.2,80,2023-03-21 14:43:24
316,,BVFG 8 ,,413699880,15,0.0,118.037417,24.466458,110.3,80,2023-03-21 14:42:30
330,0,,DA QING 769,412402730,0,10.5,118.599323,24.347375,219.7,80,2023-03-21 14:47:05
401,0,BVCZ8  ,HAI GONG 166        ,412704020,0,6.1,118.379627,24.531763,33.7,80,2023-03-21 14:47:03
402,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.039293,24.429887,360.0,80,2023-03-21 14:46:17
404,0,BPCX6  ,RUI GAO HONG YANG   ,413396330,0,12.0,119.128847,24.87332,231.0,80,2023-03-21 14:46:58
427,9709776,9HA3922,HAFNIA ANE          ,256465000,0,13.0,122.161995,21.537617,230.4,80,2023-03-21 14:43:03
859,,0000000,,413592460,15,0.0,119.54769,26.121005,272.6,80,2023-03-21 14:40:59
894,9349942,C6WM7  ,SUN ARROWS          ,309296000,0,6.4,121.565053,21.478077,266.6,80,2023-03-21 14:47:02
1001,9284685,H8BD   ,CHEMROAD ECHO       ,356212000,0,14.9,117.650885,19.016407,237.6,80,2023-03-21 14:46:26
1231,9058684,9LU2698,AN SHUEN            ,667001895,0,0.1,120.244853,22.589482,319.7,80,2023-03-21 14:46:49
1673,0,BPCO8,ZHENYANG18,412438370,0,8.9,117.664517,23.611683,46.2,80,2023-03-21 14:38:16
1814,9686780,BRVY   ,ZHONG WEI 6         ,412476930,0,9.2,116.99261,23.305172,45.5,80,2023-03-21 14:46:06
1836,0,,WAN HUA 6           ,413263790,0,2.8,118.925762,25.05614,265.7,80,2023-03-21 14:46:36
1896,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037107,24.46655,0.0,80,2023-03-21 14:46:56
1903,,BVHL8  ,,413695950,15,0.0,118.036412,24.469412,153.8,80,2023-03-21 14:44:09
1905,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192558,24.560918,0.0,80,2023-03-21 14:45:57
1906,,BVBL6,,413697070,15,0.0,117.580667,23.772797,0.0,80,2023-03-21 14:41:21
1956,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519185,24.28673,17.4,80,2023-03-21 14:44:46
2074,,BIBI9  ,,413377790,15,0.1,119.821037,26.231773,198.2,80,2023-03-21 14:44:58
2080,0,,CHANGRUN58          ,413404840,1,0.0,120.82944,27.669023,360.0,80,2023-03-21 14:35:18
2081,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.730173,26.740063,58.8,80,2023-03-21 14:41:05
2082,0,BOBV7,SHUN KAI 83,413407960,1,0.2,117.545983,23.71565,0.0,80,2023-03-21 14:41:41
2083,0,BLJJ   ,HUA CHEN 66         ,413409950,1,0.0,119.693427,25.224257,58.0,80,2023-03-21 14:43:10
2094,9186273,3EQU6  ,JM SCORPIO          ,357057000,0,0.0,120.506692,24.267723,247.5,80,2023-03-21 14:46:46
2101,9591789,BEHO,MING XIANG,412570860,0,9.7,119.568982,24.977854999999998,226.7,80,2023-03-21 14:47:05
2169,0,BKQR5  ,JIN WANG YOU 11     ,412763640,0,10.8,118.482253,24.253577,27.4,80,2023-03-21 14:46:58
2173,8563773,BLAG2  ,HAI XIN YOU 606     ,413441490,0,8.9,121.065208,27.194077,37.0,80,2023-03-21 14:35:46
2174,0,BKVS5,HUA GUANG 8         ,413443270,0,9.5,119.409978,25.01189,52.9,80,2023-03-21 14:47:01
2177,0,BKTI5,KAI FENG 17,413445240,0,10.2,118.60679,24.486398,254.5,80,2023-03-21 14:45:41
2178,9646479,BKNM6,HUITONG78,413445560,1,0.1,119.00048,24.631962,297.6,80,2023-03-21 14:44:41
2181,0,BKPH6,YI DA 7,413447410,0,9.9,119.489598,25.061772,76.2,80,2023-03-21 14:46:56
2199,0,,SHAN QING 5 ,413470870,0,0.0,117.109472,23.560048,216.7,80,2023-03-21 14:41:48
2200,,,ZHENG LI XIN HAI 101,413472670,15,0.0,119.116155,24.684697,0.0,80,2023-03-21 14:39:25
2216,9702974,BVIT5  ,XING TONG 10        ,413697810,1,0.1,118.183788,24.355745,104.7,80,2023-03-21 14:45:24
2221,0,BVJE5,XINGTONG106,413698440,0,0.0,118.924777,25.0525,360.0,80,2023-03-21 14:38:22
2222,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.03742,24.462557,242.6,80,2023-03-21 14:41:53
2223,,,HENG YU 9           ,413698760,15,0.0,118.391967,24.531445,300.5,80,2023-03-21 14:46:31
2227,0,,LU HAI XING 67,413699550,15,0.0,118.038653,24.46263,185.4,80,2023-03-21 14:46:07
2298,9416628,BPFA   ,XIN PU YANG         ,413176000,0,12.2,122.169167,24.027407,189.4,80,2023-03-21 14:46:58
2299,0,SSD,LONG DA SHENG 588,413202880,0,7.8,120.683802,26.755565,215.2,80,2023-03-21 14:46:57
2308,0,BAMJ   ,YA HANG 009         ,414403770,0,12.0,120.371843,26.792892,41.8,80,2023-03-21 14:46:11
2309,0,____   ,BAI TONG 9          ,414405380,0,11.5,117.46328,23.453475,227.6,80,2023-03-21 14:42:28
2359,0,BVJD5,XINGTONG103,413698480,1,7.3,118.990618,25.109247,312.0,80,2023-03-21 14:39:33
2367,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,5,0.0,119.5728,26.13503,48.8,80,2023-03-21 14:46:51
2373,0,_      ,HUA GUANG 95        ,413466770,1,0.1,119.046827,25.011545,360.0,80,2023-03-21 14:46:14
2376,,,,413700790,15,0.1,118.037743,24.463693,122.7,80,2023-03-21 14:36:21
2597,0,BKWF3,DA QING 739,413404390,0,6.1,119.035067,25.046863,300.6,80,2023-03-21 14:42:41
2608,8910639,BNCB   ,TONG YEA NO.3       ,416124900,0,0.0,120.286007,22.5975,360.0,80,2023-03-21 14:46:52
2723,,,MIN XIA MEN YOU 0060,412459660,0,0.0,118.037227,24.462532,354.4,80,2023-03-21 14:43:14
2749,9837808,H9EZ   ,MORNING EMMA        ,352939000,0,12.5,117.958032,23.666097,48.2,80,2023-03-21 14:38:53
