fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
3,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.120185,24.395772,262.6,80,2023-03-24 22:37:43
62,,BVGH8  ,,413696450,15,0.1,118.433042,24.636632,41.1,80,2023-03-24 22:36:53
65,9172234,T2HM5  ,MELATI 3            ,572210220,0,12.3,121.163795,21.619625,15.9,80,2023-03-24 22:37:45
90,0,,DA QING 769,412402730,1,0.1,116.848415,23.266572,292.0,80,2023-03-24 22:32:43
130,0,BOGX5,JIN WANG YOU 17,413235570,0,9.3,117.980937,23.893238,219.5,80,2023-03-24 22:37:28
147,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.032427,24.431467,360.0,80,2023-03-24 22:37:12
148,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.037813,24.430567,360.0,80,2023-03-24 22:33:03
167,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039962,24.466657,108.8,80,2023-03-24 22:32:43
168,9058684,9LU2698,AN SHUEN            ,667001895,2,0.4,120.178733,22.297343,74.3,80,2023-03-24 22:37:46
203,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.1313,23.563967,191.5,80,2023-03-24 22:26:48
222,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.30009,22.58294,7.3,80,2023-03-24 22:35:53
230,,0000000,,413592460,15,0.0,119.547672,26.120912,230.3,80,2023-03-24 22:28:00
309,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,15.1,121.530558,25.355232,264.2,80,2023-03-24 22:37:43
316,9868120,BOFH7  ,BEI HAI KUN PENG    ,412474000,0,12.5,119.382563,24.884052,233.4,80,2023-03-24 22:37:42
325,0,BOAC7  ,DA AN 38            ,413212970,0,9.5,117.896662,23.82254,227.5,80,2023-03-24 22:34:35
382,9445473,D5SA5  ,ATHERINA            ,636018918,0,12.6,120.227545,20.268567,55.8,80,2023-03-24 22:31:42
427,0,,HAI DA 868,412703850,1,0.1,118.038633,24.427733,235.9,80,2023-03-24 22:37:34
428,,       ,,412703890,15,1.4,118.041512,24.455205,44.5,80,2023-03-24 22:35:29
513,9346861,SVCD4,KRITI VERANO,241367000,0,12.6,121.769257,22.75775,27.4,80,2023-03-24 22:37:46
559,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,12.4,118.564433,21.732633,67.0,80,2023-03-24 22:27:04
876,0,BPCR9  ,RONG TOU YOU 8      ,412303310,0,0.4,119.450147,25.240387,110.7,80,2023-03-24 22:34:40
932,9547520,H3UD   ,AKANE               ,353172000,0,11.9,118.719933,22.2738,265.0,80,2023-03-24 22:33:47
938,9596272,3FQH2  ,MERIDIAN EXPRESS    ,356537000,0,12.5,120.518292,21.654263,267.2,80,2023-03-24 22:37:41
1081,0,BXQQ   ,FU LI518            ,412469620,0,7.6,117.244967,23.435288,52.8,80,2023-03-24 22:36:57
1088,9686780,BRVY   ,ZHONG WEI 6         ,412476930,5,0.0,117.49808,23.7575,157.3,80,2023-03-24 22:37:12
1110,,BIBI9  ,,413377790,15,0.2,119.792565,26.264455,51.0,80,2023-03-24 22:34:17
1161,0,BKVJ5  ,YU SHUN 27          ,413443130,0,11.2,119.904457,25.48678,204.5,80,2023-03-24 22:37:12
1164,0,BKPH6,YI DA 7,413447410,0,11.4,119.794497,25.288475,201.9,80,2023-03-24 22:26:40
1233,0,TEST   ,JIN HANG YOU 68     ,413570990,0,10.6,119.009667,24.702642,49.8,80,2023-03-24 22:37:46
1263,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.036973,24.46656,0.0,80,2023-03-24 22:36:36
1268,,,,413695530,15,0.30000000000000004,118.037133,24.463842,312.9,80,2023-03-24 22:37:26
1273,,,HAIMINGHUA168       ,413695950,15,0.0,118.0365,24.469562,36.8,80,2023-03-24 22:36:55
1274,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-24 22:34:56
1275,,BVBL6,,413697070,15,0.0,117.58068,23.77268,0.0,80,2023-03-24 22:28:16
1278,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.03666,24.463540000000002,244.0,80,2023-03-24 22:35:05
1280,9702974,BVIT5  ,XING TONG 10        ,413697810,0,10.7,118.929605,24.782632,47.6,80,2023-03-24 22:37:24
1284,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.03701,24.462577,292.4,80,2023-03-24 22:33:56
1285,,,HENG YU 9           ,413698760,15,0.0,118.365957,24.515902,65.4,80,2023-03-24 22:36:08
1299,0,BPBW9  ,MIN YOU 101         ,412459770,5,0.0,119.485387,26.018552,0.0,80,2023-03-24 22:34:03
