fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
37,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.30000000000000004,118.034253,24.43121,343.8,80,2023-03-24 19:37:20
38,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.039347,24.430375,360.0,80,2023-03-24 19:36:22
62,,BVGH8  ,,413696450,15,0.0,118.433338,24.635573,93.1,80,2023-03-24 19:36:52
64,9172234,T2HM5  ,MELATI 3            ,572210220,0,13.9,120.944955,21.020567,23.0,80,2023-03-24 19:37:03
90,0,,DA QING 769,412402730,1,0.1,116.848332,23.265162,34.1,80,2023-03-24 19:29:41
133,0,BOGX5,JIN WANG YOU 17,413235570,0,10.2,118.363518,24.218942,224.9,80,2023-03-24 19:37:19
163,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040185,24.467253,40.1,80,2023-03-24 19:37:08
164,0,BVAK8  ,HAI DA 788          ,413696810,0,3.3,118.04564,24.431145,54.4,80,2023-03-24 19:37:06
165,9058684,9LU2698,AN SHUEN            ,667001895,2,1.3,120.176027,22.311983,163.4,80,2023-03-24 19:37:16
185,,,HAI DA 868,412703850,15,0.0,118.04028,24.427712,97.3,80,2023-03-24 19:36:01
186,,       ,,412703890,15,1.4,118.04153,24.455208,314.4,80,2023-03-24 19:37:11
209,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.346015,22.53953,38.1,80,2023-03-24 19:36:08
274,9445473,D5SA5  ,ATHERINA            ,636018918,0,12.7,119.751968,19.86579,51.0,80,2023-03-24 19:37:53
305,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.121592,24.394377,24.0,80,2023-03-24 19:37:43
322,9868120,BOFH7  ,BEI HAI KUN PENG    ,412474000,0,12.2,119.901608,25.303538,217.1,80,2023-03-24 19:36:33
334,0,BOAC7  ,DA AN 38            ,413212970,0,10.3,118.295117,24.141765,227.3,80,2023-03-24 19:38:05
341,,0000000,,413592460,15,0.0,119.547647,26.120932,251.4,80,2023-03-24 19:37:11
345,0,BODT5  ,SHENG RONG 26       ,413223960,1,0.0,117.549215,23.713013,353.7,80,2023-03-24 19:36:37
425,,BVFG 8 ,,413699880,15,0.0,118.037477,24.466562,236.4,80,2023-03-24 19:28:06
429,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,11.3,122.082197,25.055582,320.8,80,2023-03-24 19:37:16
617,9547520,H3UD   ,AKANE               ,353172000,0,12.4,119.337917,22.376767,236.0,80,2023-03-24 19:37:47
624,9596272,3FQH2  ,MERIDIAN EXPRESS    ,356537000,0,10.2,121.126608,21.703758,262.3,80,2023-03-24 19:37:23
885,0,BKQM4  ,HENG HUI 7          ,412406130,0,9.6,120.08364,25.669385,17.2,80,2023-03-24 19:37:19
988,9346861,SVCD4,KRITI VERANO,241367000,0,13.5,121.433432,22.202017,32.1,80,2023-03-24 19:37:19
998,0,BPCR9  ,RONG TOU YOU 8      ,412303310,15,0.0,119.449775,25.24071,23.8,80,2023-03-24 19:26:36
1046,0,BPBW9  ,MIN YOU 101         ,412459770,5,0.0,119.485333,26.018502,0.0,80,2023-03-24 19:34:05
1235,0,BKVJ5  ,YU SHUN 27          ,413443130,0,9.7,120.09712,25.96158,191.5,80,2023-03-24 19:37:20
1238,9646479,BKNM6,HUITONG78,413445560,1,0.1,118.99853,24.632922,52.3,80,2023-03-24 19:26:42
1291,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.03784,24.467017,0.0,80,2023-03-24 19:37:05
1295,,,,413695530,15,0.0,118.03784,24.46442,32.9,80,2023-03-24 19:37:26
1300,,,HAIMINGHUA168       ,413695950,15,0.0,118.036573,24.469613,36.8,80,2023-03-24 19:33:08
1313,0,BXQQ   ,FU LI518            ,412469620,0,5.8,116.925642,23.248888,55.0,80,2023-03-24 19:36:14
