fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
1,,BVGH8  ,,413696450,15,0.0,118.433288,24.635573,80.0,80,2023-03-24 19:15:52
3,9172234,T2HM5  ,MELATI 3            ,572210220,0,14.1,120.913453,20.948842,20.3,80,2023-03-24 19:17:21
81,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.131305,23.563987,175.3,80,2023-03-24 19:05:40
103,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.346035,22.539535,38.1,80,2023-03-24 19:12:09
146,9445473,D5SA5  ,ATHERINA            ,636018918,0,12.5,119.6891,19.81803,51.5,80,2023-03-24 19:16:11
256,0,BOGX5,JIN WANG YOU 17,413235570,0,10.2,118.413548,24.250548,248.0,80,2023-03-24 19:17:29
273,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.034267,24.431173,360.0,80,2023-03-24 19:13:14
274,0,BVG08  ,HAI GONG 169        ,412704030,1,0.30000000000000004,118.039293,24.430567,360.0,80,2023-03-24 19:15:07
293,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040172,24.46664,65.2,80,2023-03-24 19:10:10
294,0,BVAK8  ,HAI DA 788          ,413696810,0,0.30000000000000004,118.036173,24.430363,101.3,80,2023-03-24 19:16:42
295,9058684,9LU2698,AN SHUEN            ,667001895,2,0.8,120.175107,22.316952,173.7,80,2023-03-24 19:17:26
308,0,BLBZ   ,HAI XIN YOU 602     ,413400630,1,0.0,118.121722,24.394572,24.0,80,2023-03-24 19:16:52
326,9868120,BOFH7  ,BEI HAI KUN PENG    ,412474000,0,12.1,119.944638,25.357777,210.3,80,2023-03-24 19:17:03
340,0,BOAC7  ,DA AN 38            ,413212970,0,10.5,118.340662,24.184977,217.0,80,2023-03-24 19:17:26
368,,,HAI DA 868,412703850,15,0.0,118.040267,24.427617,76.3,80,2023-03-24 19:06:44
395,,0000000,,413592460,15,0.0,119.547643,26.120928,251.4,80,2023-03-24 19:10:13
429,,BVFG 8 ,,413699880,15,0.0,118.037372,24.466572,236.4,80,2023-03-24 19:07:01
433,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,10.6,122.118652,25.005372,349.6,80,2023-03-24 19:17:27
571,9346861,SVCD4,KRITI VERANO,241367000,0,13.1,121.390538,22.139747,32.3,80,2023-03-24 19:17:27
572,9892810,SVDI7  ,AMANTEA             ,241720000,0,14.3,121.31546,20.945308,230.1,80,2023-03-24 19:17:07
578,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,12.1,117.9018,21.5155,78.0,80,2023-03-24 19:12:15
784,,BPCR9  ,,412303310,15,0.0,119.449777,25.24072,349.8,80,2023-03-24 19:11:37
880,9547520,H3UD   ,AKANE               ,353172000,0,12.8,119.4033,22.4169,236.0,80,2023-03-24 19:16:57
887,9596272,3FQH2  ,MERIDIAN EXPRESS    ,356537000,0,10.2,121.18619,21.71093,267.0,80,2023-03-24 19:17:21
1060,,BKSO3  ,,412438420,5,0.0,117.880787,24.43267,360.0,80,2023-03-24 19:05:21
1247,0,BKQM4  ,HENG HUI 7          ,412406130,0,10.1,120.06552,25.617217,18.2,80,2023-03-24 19:17:30
1281,0,BXQQ   ,FU LI518            ,412469620,0,5.7,116.895527,23.22856,51.6,80,2023-03-24 19:14:36
1359,0,BKVJ5  ,YU SHUN 27          ,413443130,0,9.7,120.108325,26.01757,188.8,80,2023-03-24 19:16:28
1363,9646479,BKNM6,HUITONG78,413445560,1,0.1,118.998367,24.632768,352.2,80,2023-03-24 19:14:44
1365,0,BKPH6,YI DA 7,413447410,0,10.0,119.912243,25.826067,170.2,80,2023-03-24 19:17:29
1392,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037827,24.466302,0.0,80,2023-03-24 19:12:36
1396,,       ,,413695110,15,0.0,118.03692,24.463315,262.5,80,2023-03-24 19:12:46
1398,,,,413695530,15,0.0,118.037653,24.463915,325.0,80,2023-03-24 19:10:19
