fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
23,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.0,117.131285,23.563992,193.7,80,2023-03-26 09:35:40
25,8408636,9LU2144,KUN PENG            ,667001341,0,3.7,121.520882,25.832742,354.7,80,2023-03-26 09:37:24
42,,,QUAN YI YOU 02      ,413697460,15,0.0,118.71504,24.816363,210.6,80,2023-03-26 09:33:39
60,,0000000,,413592460,15,0.0,119.547612,26.120927,151.8,80,2023-03-26 09:27:09
62,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,1,0.0,117.550533,23.711335,71.7,80,2023-03-26 09:29:42
211,0,SSD,JI XIANG 17,414403170,0,9.0,118.247258,24.113723,232.0,80,2023-03-26 09:37:24
244,0,0      ,DONG  FANG  59      ,413358250,0,6.1,120.009267,26.367228,30.5,80,2023-03-26 09:37:25
268,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.034293,24.431177,360.0,80,2023-03-26 09:35:37
269,0,BVG08  ,HAI GONG 169        ,412704030,1,0.30000000000000004,118.039413,24.430282,360.0,80,2023-03-26 09:36:53
320,9793260,D5SB5  ,VEGA SONG           ,636018926,0,14.2,121.462573,27.764873,102.1,80,2023-03-26 09:34:49
326,9821706,D5TW2  ,ELANDRA SOUND       ,636019297,0,12.1,118.424747,23.699013,58.1,80,2023-03-26 09:35:58
370,,,HAI DA 868,412703850,15,0.0,118.215267,24.4969,123.5,80,2023-03-26 09:36:02
371,,       ,,412703890,15,1.4,118.041547,24.455222,55.1,80,2023-03-26 09:26:04
398,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,12.7,122.005317,23.422575,11.0,80,2023-03-26 09:37:29
428,,BVFG 8 ,,413699880,15,0.0,118.036957,24.466452,158.9,80,2023-03-26 09:33:41
433,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,9.2,121.714762,25.648267,61.2,80,2023-03-26 09:37:23
436,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,0,9.4,118.742645,24.58458,44.7,80,2023-03-26 09:36:11
450,0,BOZC5  ,HENG  FA  16        ,413368610,0,10.5,121.14532,27.357765,212.8,80,2023-03-26 09:36:07
486,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.584238,23.738852,77.3,80,2023-03-26 09:25:41
490,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039787,24.466672,250.4,80,2023-03-26 09:29:39
491,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.036373,24.425123,360.0,80,2023-03-26 09:36:53
493,9058684,9LU2698,AN SHUEN            ,667001895,2,2.7,120.245133,22.041542,358.4,80,2023-03-26 09:37:24
551,9335094,C6VO4  ,GULF ESPRIT         ,308231000,0,13.0,121.746933,25.340683,185.0,80,2023-03-26 09:37:22
552,9335109,C6VP7  ,GULF ELAN           ,309833000,0,12.7,121.772233,26.94785,37.0,80,2023-03-26 09:28:33
585,0,BPEC,JING WEI YOU 1,412423130,0,9.6,117.789013,23.72231,221.2,80,2023-03-26 09:28:23
739,0,BINB   ,HU YOU 8            ,412373510,0,9.2,119.571653,25.104932,237.0,80,2023-03-26 09:37:21
934,0,BKUC4,YUAN XIANG 157,412401340,0,9.6,119.785633,25.262017,214.5,80,2023-03-26 09:36:56
1019,0,BXQQ   ,FU LI518            ,412469620,0,5.9,118.118058,24.171373,188.7,80,2023-03-26 09:37:29
1236,0,BHYF6  ,HENG SHUN YOU 68    ,413360780,0,10.0,119.297707,24.787663,50.0,80,2023-03-26 09:37:21
1305,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,0.0,120.177983,23.79725,219.0,80,2023-03-26 09:37:23
1322,0,BKQK3  ,YI ZHOU 7           ,412437640,0,8.2,120.848227,27.596082,263.2,80,2023-03-26 09:27:18
1323,0,BPCO8,ZHENYANG18,412438370,1,0.1,119.0436,25.021483,296.9,80,2023-03-26 09:35:58
1348,0,0      ,MING RI GUANG 10 HAO,413232120,0,8.9,120.742413,26.796897,31.5,80,2023-03-26 09:37:21
1350,9856476,BOGI3  ,KUN SHUN            ,413233410,0,3.3,119.689792,25.226455,42.5,80,2023-03-26 09:36:11
