fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
18,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.131292,23.563973,76.3,80,2023-03-25 23:47:40
20,8408636,9LU2144,KUN PENG            ,667001341,2,1.8,121.451515,25.921177,235.1,80,2023-03-25 23:51:40
36,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715028,24.81636,278.8,80,2023-03-25 23:50:08
56,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040352,24.466985,160.3,80,2023-03-25 23:51:48
57,0,BVAK8  ,HAI DA 788          ,413696810,1,0.1,118.034267,24.424985,360.0,80,2023-03-25 23:57:54
58,9058684,9LU2698,AN SHUEN            ,667001895,2,0.6000000000000001,120.2194,22.13027,143.4,80,2023-03-25 23:57:56
68,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,9.9,120.48116,24.302613,327.6,80,2023-03-25 23:57:53
71,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,0,11.9,117.535972,23.593402,62.6,80,2023-03-25 23:56:58
124,0,BLBZ   ,HAI XIN YOU 602     ,413400630,5,0.0,118.087922,24.53772,157.6,80,2023-03-25 23:49:22
125,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,1,0.8,117.5518,23.712102,244.5,80,2023-03-25 23:53:41
155,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,13.8,120.913857,21.633628,31.8,80,2023-03-25 23:57:54
245,,BVGH8  ,,413696450,15,0.1,118.433207,24.63661,278.8,80,2023-03-25 23:51:50
326,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.032947,24.43084,360.0,80,2023-03-25 23:55:52
327,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.038027,24.429945,360.0,80,2023-03-25 23:57:16
383,0,SSD,JI XIANG 17,414403170,0,11.5,119.708107,25.201863,233.6,80,2023-03-25 23:57:07
432,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,6.0,120.000783,23.835833,170.0,80,2023-03-25 23:57:55
534,0,BPEC,JING WEI YOU 1,412423130,0,10.3,119.154482,24.848612,229.5,80,2023-03-25 23:56:56
744,,,HAI DA 868,412703850,15,0.0,118.038027,24.427507,144.6,80,2023-03-25 23:55:08
745,,       ,,412703890,15,1.4,118.041552,24.455227999999998,116.0,80,2023-03-25 23:56:04
768,,0000000,,413592460,15,0.0,119.547647,26.120958,300.8,80,2023-03-25 23:54:07
771,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.584265,23.738858,77.3,80,2023-03-25 23:49:30
811,0,BKUC4,YUAN XIANG 157,412401340,0,10.8,120.481883,26.755333,192.1,80,2023-03-25 23:57:46
1114,0,0      ,MING RI GUANG 10 HAO,413232120,0,6.7,120.026267,25.50162,28.2,80,2023-03-25 23:58:01
1116,9856476,BOGI3  ,KUN SHUN            ,413233410,0,14.6,120.136975,25.36846,210.4,80,2023-03-25 23:58:01
1164,0,BHYF6  ,HENG SHUN YOU 68    ,413360780,0,12.0,117.922752,23.793392,55.5,80,2023-03-25 23:46:11
1173,,BIBI9  ,,413377790,15,0.1,119.792617,26.264297,51.0,80,2023-03-25 23:57:15
1174,,BIBJ2  ,,413377810,15,0.1,119.791688,26.26649,120.7,80,2023-03-25 23:57:43
1179,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.57276,26.134917,355.9,80,2023-03-25 23:57:51
1255,9335109,C6VP7  ,GULF ELAN           ,309833000,0,11.7,120.332933,25.305667,37.0,80,2023-03-25 23:54:07
1272,0,BINB   ,HU YOU 8            ,412373510,0,10.5,120.050773,26.433835,218.5,80,2023-03-25 23:57:46
1290,0,BOCI6,SHUN YANG 77,413438050,0,8.2,120.003782,26.374805,219.2,80,2023-03-25 23:57:58
1294,9646479,BKNM6,HUITONG78,413445560,1,0.4,118.998718,24.631258,134.4,80,2023-03-25 23:47:43
1295,0,BKPH6,YI DA 7,413447410,5,0.0,117.584232,23.737265,9.4,80,2023-03-25 23:47:25
1356,0,BPCO8,ZHENYANG18,412438370,1,0.0,119.044617,25.0229,134.9,80,2023-03-25 23:47:59
1368,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.036947,24.466595,0.0,80,2023-03-25 23:52:54
1369,,,,413695530,0,0.0,118.037027,24.464137,360.0,80,2023-03-25 23:51:11
1375,,,JINHAISHUN3         ,413695940,15,0.0,118.040148,24.46689,74.7,80,2023-03-25 23:51:04
1376,,,HAIMINGHUA168       ,413695950,15,0.0,118.03658,24.469138,36.8,80,2023-03-25 23:57:16
1377,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-25 23:56:17
1379,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036628,24.463272,244.0,80,2023-03-25 23:46:18
1382,,BVHC8,,413697550,15,0.0,118.037312,24.466608,355.4,80,2023-03-25 23:47:53
1385,9702974,BVIT5  ,XING TONG 10        ,413697810,0,11.1,118.641372,24.377148,243.5,80,2023-03-25 23:57:43
1390,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.033875,24.460463,74.3,80,2023-03-25 23:55:02
1391,,,HENG YU 9           ,413698760,15,0.0,118.035452,24.429912,83.2,80,2023-03-25 23:55:13
1442,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519152,24.28666,241.9,80,2023-03-25 23:57:35
1472,0,BPCX9  ,XIN XIANG TAI       ,412378820,5,0.0,118.043627,24.452288,356.6,80,2023-03-25 23:55:39
1509,0,BOYZ4  ,CHANG LI 28         ,413345850,0,12.6,120.781498,26.880322,217.0,80,2023-03-25 23:57:26
1519,0,BOYU6,YIJIA1HAO,413357930,0,10.6,119.538432,25.085587,233.1,80,2023-03-25 23:55:07
1525,0,BVFR8,HAIDA988,412705360,1,0.1,118.042195,24.425693,316.6,80,2023-03-25 23:56:14
1528,9919735,VRUZ5  ,THERESA TIGA        ,477859300,0,12.5,120.420968,18.328223,195.1,80,2023-03-25 23:49:59
1584,0,____   ,BAI TONG 9          ,414405380,1,0.0,119.08924,24.973003,167.5,80,2023-03-25 23:53:36
1640,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,1,0.2,119.79432,26.264292,132.3,80,2023-03-25 23:56:17
1671,9611656,BPGF   ,GUI CHI             ,414732000,0,14.0,118.141138,23.458202,54.9,80,2023-03-25 23:57:57
1673,9283277,BPAC   ,YU LIN WAN          ,413120000,0,13.7,117.72173,23.410167,60.9,80,2023-03-25 23:55:43
1679,,_      ,,413466770,1,0.30000000000000004,116.8596,23.26366,360.0,80,2023-03-25 23:55:03
1682,,,,413700790,15,0.0,118.037062,24.464217,224.6,80,2023-03-25 23:50:18
1732,0,,SHAN QING 5 ,413470870,0,0.0,117.108577,23.559547,21.0,80,2023-03-25 23:49:55
1733,,,ZHENG LI XIN HAI 101,413472670,15,0.0,118.8924,24.875392,209.6,80,2023-03-25 23:57:11
1739,0,BMEO   ,DONG FANG 67,413494360,1,0.0,118.120062,24.399563,13.8,80,2023-03-25 23:56:34
1743,9435583,BPFM   ,LING YANG ZUO       ,413178000,0,11.1,118.904428,24.205662,225.1,80,2023-03-25 23:57:50
1755,9550060,BPBF7  ,HUA FU YOU 2        ,413498270,5,0.0,119.262658,25.426893,290.5,80,2023-03-25 23:52:59
1757,9249336,HOWO   ,LYCASTE PEACE       ,357261000,0,12.6,120.71595,21.426135,221.3,80,2023-03-25 23:58:00
1765,9337171,VRMH6  ,COSPEARL LAKE       ,477242700,0,13.6,122.318812,24.245432,203.9,80,2023-03-25 23:58:02
1768,0,BKWF3,DA QING 739,413404390,1,0.0,118.53233,24.529898,303.8,80,2023-03-25 23:53:23
1771,8910639,BNCB   ,TONG YEA NO.3       ,416124900,0,0.0,120.285933,22.597482,360.0,80,2023-03-25 23:57:28
1791,9398943,BQCH   ,YUAN YANG HU        ,413880000,0,10.8,122.604645,24.750325,203.3,80,2023-03-25 23:58:02
1879,9166962,3EVT9  ,JM ARIES            ,374974000,0,8.7,121.223252,25.334127,65.2,80,2023-03-25 23:57:56
1889,,,WO SHUN,667001839,15,2.1,119.267413,22.924805,226.1,80,2023-03-25 23:57:39
1956,,BVCA8,,413694720,15,0.0,118.040578,24.429207,356.3,80,2023-03-25 23:57:28
1971,,,MIN XIA MEN YOU 0060,412459660,15,0.0,118.036985,24.462707,160.3,80,2023-03-25 23:57:29
2017,9363869,3ETR3  ,BAY YASU            ,370646000,5,0.0,120.17817,23.797282,163.1,80,2023-03-25 23:47:05
2069,9166857,D8VG   ,ARAHAN              ,440501000,0,8.4,120.231917,22.54713,80.4,80,2023-03-25 23:57:56
2100,9887360,D7HF   ,HANYU FRONTIER      ,441497000,0,11.9,120.550767,24.58445,205.1,80,2023-03-25 23:57:35
2172,0,BMNY   ,FA XING YOU 168,413508450,0,0.1,119.79905,26.220578,286.0,80,2023-03-25 23:57:41
2278,0,BKRE6  ,RUN JI 9,413450890,0,10.6,120.242857,26.065213,213.9,80,2023-03-25 23:58:02
2280,0,BKNO6,GUO YANG 118,413445930,0,4.8,118.64706,24.327547,9.0,80,2023-03-25 23:57:51
2369,9820063,SSD,CHUNG YU16,416005473,15,0.0,120.30172,22.584972,67.7,80,2023-03-25 23:58:00
2370,9820075,BR4010 ,CHUNG YU NO.18      ,416005474,15,0.0,121.743293,25.14021,360.0,80,2023-03-25 23:58:01
