fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
46,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,12.4,122.020152,23.491858,11.5,80,2023-03-26 09:57:29
61,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,1,0.1,117.55128,23.711613,91.6,80,2023-03-26 09:47:45
142,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.1313,23.563995,274.6,80,2023-03-26 09:47:39
143,8408636,9LU2144,KUN PENG            ,667001341,0,3.8,121.520277,25.853987,356.4,80,2023-03-26 09:56:14
163,9821706,D5TW2  ,ELANDRA SOUND       ,636019297,0,12.2,118.489632,23.737795,56.2,80,2023-03-26 09:56:57
202,,0000000,,413592460,15,0.0,119.547635,26.120912,71.8,80,2023-03-26 09:48:10
208,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.0398,24.466673,250.4,80,2023-03-26 09:50:28
209,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.03628,24.425192,360.0,80,2023-03-26 09:51:55
211,9058684,9LU2698,AN SHUEN            ,667001895,2,9.8,120.238653,22.076958,353.4,80,2023-03-26 09:57:22
244,0,0      ,DONG  FANG  59      ,413358250,0,6.1,120.020853,26.398227,6.6,80,2023-03-26 09:57:06
262,0,SSD,JI XIANG 17,414403170,0,8.6,118.20673,24.080715,228.8,80,2023-03-26 09:57:28
305,,BVFG 8 ,,413699880,15,0.0,118.036955,24.466468,158.9,80,2023-03-26 09:51:32
310,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,9.4,121.763487,25.676035,51.7,80,2023-03-26 09:57:24
313,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,0,9.9,118.766542,24.607007,35.9,80,2023-03-26 09:48:17
326,0,BOZC5  ,HENG  FA  16        ,413368610,0,10.6,121.10596,27.305267,210.6,80,2023-03-26 09:57:27
380,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715037,24.816367,210.6,80,2023-03-26 09:56:26
428,0,,HAI DA 868,412703850,1,0.0,118.215183,24.496917,357.7,80,2023-03-26 09:57:18
429,0,BVAQ8,HAI ZHI XING 168,412703930,1,0.2,117.548375,23.720167,185.1,80,2023-03-26 09:49:21
449,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.1,118.034293,24.431221999999998,360.0,80,2023-03-26 09:56:37
450,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.039427,24.430343,360.0,80,2023-03-26 09:54:52
492,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,0.0,120.1781,23.797333,219.0,80,2023-03-26 09:57:22
494,0,BPAT5  ,YUN DA YOU 3,412439960,0,12.1,116.769533,23.312483,139.9,80,2023-03-26 09:56:24
866,0,BKUC4,YUAN XIANG 157,412401340,0,10.2,119.763767,25.2405,234.1,80,2023-03-26 09:47:27
1101,0,0      ,MING RI GUANG 10 HAO,413232120,0,8.7,120.77372,26.837313,34.5,80,2023-03-26 09:57:30
1103,9856476,BOGI3  ,KUN SHUN            ,413233410,0,6.0,119.693028,25.256433,338.4,80,2023-03-26 09:57:30
