fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
2,0,BLBZ   ,HAI XIN YOU 602     ,413400630,0,7.3,118.734057,24.591538,50.3,80,2023-03-26 20:37:32
23,0,BXRM,FENG SHENG YOU 10,412469780,0,9.7,120.83537,26.93718,215.1,80,2023-03-26 20:37:14
33,0,BOZC5  ,HENG  FA  16        ,413368610,0,9.3,120.125933,25.772597,197.2,80,2023-03-26 20:37:17
64,0,0      ,DONG  FANG  59      ,413358250,0,6.8,120.67512,27.34806,30.8,80,2023-03-26 20:36:10
68,,BVGH8  ,,413696450,15,0.0,118.433235,24.63554,68.2,80,2023-03-26 20:36:48
144,0,BTJG2  ,NING YANG YOU 8     ,414403270,0,10.4,120.9592,27.106422,207.3,80,2023-03-26 20:32:46
150,9821706,D5TW2  ,ELANDRA SOUND       ,636019297,0,11.4,120.096487,25.100365,43.8,80,2023-03-26 20:37:26
261,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.1,118.034293,24.431097,360.0,80,2023-03-26 20:33:20
262,0,BVG08  ,HAI GONG 169        ,412704030,1,0.2,118.039427,24.430075,360.0,80,2023-03-26 20:36:40
276,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039865,24.466608,143.7,80,2023-03-26 20:32:25
277,0,BVAK8  ,HAI DA 788          ,413696810,0,0.0,118.04492,24.42977,41.0,80,2023-03-26 20:37:22
278,9058684,9LU2698,AN SHUEN            ,667001895,2,0.30000000000000004,120.143933,22.298108,184.2,80,2023-03-26 20:37:21
284,,,DA FENG 3,413697040,15,7.7,120.097227,26.554145,184.7,80,2023-03-26 20:34:25
305,,,HAI DA 868,412703850,15,0.0,118.040017,24.427817,189.9,80,2023-03-26 20:36:48
307,0,BVAQ8,HAI ZHI XING 168,412703930,1,0.0,117.54917,23.719313,82.2,80,2023-03-26 20:25:18
328,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300765,22.584465,21.8,80,2023-03-26 20:36:36
337,9588445,A8WZ6  ,NORDIC BREEZE       ,636014868,0,12.4,122.64982,24.138438,179.5,80,2023-03-26 20:37:23
460,9335094,C6VO4  ,GULF ESPRIT         ,308231000,5,0.0,121.748817,25.141783,131.0,80,2023-03-26 20:31:56
480,0,BPCR9  ,RONG TOU YOU 8      ,412303310,15,0.0,119.449943,25.240492,171.2,80,2023-03-26 20:26:23
496,9747273,HPBS   ,YOKOHAMA PIONEER    ,374842000,0,12.6,121.42525,26.489333,225.2,80,2023-03-26 20:36:56
594,0,BINB   ,HU YOU 8            ,412373510,1,0.1,118.535387,24.523752,243.0,80,2023-03-26 20:37:16
597,9796224,BTTP   ,DING HENG 15        ,412380870,0,10.4,121.083122,27.27898,212.7,80,2023-03-26 20:29:22
