fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
2,0,BLBZ   ,HAI XIN YOU 602     ,413400630,0,9.4,118.098837,24.402248,131.4,80,2023-03-26 15:27:11
32,,,QUAN YI YOU 02      ,413697460,15,0.4,118.714663,24.816605,242.6,80,2023-03-26 15:26:37
63,0,,HAI DA 868,412703850,1,10.7,118.362967,24.50445,245.8,80,2023-03-26 15:27:18
64,,       ,,412703890,15,1.4,118.041557,24.455297,330.2,80,2023-03-26 15:25:46
81,0,BOZC5  ,HENG  FA  16        ,413368610,0,9.8,120.49492,26.550237,223.0,80,2023-03-26 15:27:17
109,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040083,24.466592,243.6,80,2023-03-26 15:26:24
111,9058684,9LU2698,AN SHUEN            ,667001895,2,0.7000000000000001,120.192907,22.335967,204.0,80,2023-03-26 15:27:12
117,,,DA FENG 3,413697040,15,7.6,120.440347,27.080472,239.8,80,2023-03-26 15:25:56
124,,BVGH8  ,,413696450,15,0.0,118.433037,24.635827,270.4,80,2023-03-26 15:24:46
202,8408636,9LU2144,KUN PENG            ,667001341,0,3.1,121.591565,26.164793,32.5,80,2023-03-26 15:26:42
223,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.032333,24.431193,360.0,80,2023-03-26 15:18:14
224,0,BVG08  ,HAI GONG 169        ,412704030,1,0.2,118.03772,24.430222,360.0,80,2023-03-26 15:27:07
234,9588445,A8WZ6  ,NORDIC BREEZE       ,636014868,0,12.6,122.804633,25.210598,173.0,80,2023-03-26 15:27:11
236,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.58431,23.73889,77.3,80,2023-03-26 15:25:37
312,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,10.7,122.628442,26.097043,71.5,80,2023-03-26 15:27:14
317,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,1,0.2,119.046097,25.015745,200.2,80,2023-03-26 15:23:26
338,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,12.7,122.500278,24.485863,21.0,80,2023-03-26 15:27:19
394,9821706,D5TW2  ,ELANDRA SOUND       ,636019297,0,10.5,119.33562,24.415368,46.6,80,2023-03-26 15:27:06
484,0,BKUC4,YUAN XIANG 157,412401340,0,10.5,118.9116,24.627783,227.5,80,2023-03-26 15:21:10
632,0,BPCR9  ,RONG TOU YOU 8      ,412303310,15,0.2,119.450155,25.240437,11.9,80,2023-03-26 15:20:24
