fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
64,0,BLBZ   ,HAI XIN YOU 602     ,413400630,0,0.0,118.087902,24.537762999999998,157.6,80,2023-03-26 13:47:31
100,0,BOZC5  ,HENG  FA  16        ,413368610,0,10.2,120.748373,26.710453,229.6,80,2023-03-26 13:47:27
114,9588445,A8WZ6  ,NORDIC BREEZE       ,636014868,0,13.4,122.813807,25.560752,185.0,80,2023-03-26 13:47:12
116,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.584252,23.738892,77.3,80,2023-03-26 13:37:38
142,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715075,24.816485,118.6,80,2023-03-26 13:40:47
158,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,12.2,122.374015,24.1636,25.7,80,2023-03-26 13:47:29
206,0,SSD,JI XIANG 17,414403170,0,9.1,117.768848,23.711372,226.0,80,2023-03-26 13:42:18
217,9821706,D5TW2  ,ELANDRA SOUND       ,636019297,0,10.3,119.102865,24.222883,51.3,80,2023-03-26 13:47:34
302,0,,HAI DA 868,412703850,15,8.2,118.368427,24.512492,54.6,80,2023-03-26 13:47:08
387,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.032347,24.431238,360.0,80,2023-03-26 13:36:10
388,0,BVG08  ,HAI GONG 169        ,412704030,1,2.1,118.037693,24.430388,130.0,80,2023-03-26 13:46:08
433,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,9.8,122.340023,25.980227,63.6,80,2023-03-26 13:47:35
486,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040475,24.466858,343.3,80,2023-03-26 13:40:16
487,0,BVAK8  ,HAI DA 788          ,413696810,5,0.0,118.080747,24.52033,287.7,80,2023-03-26 13:37:11
489,9058684,9LU2698,AN SHUEN            ,667001895,2,0.7000000000000001,120.198347,22.357235,177.4,80,2023-03-26 13:47:32
555,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,5,0.0,120.178033,23.79725,299.0,80,2023-03-26 13:44:42
682,9335094,C6VO4  ,GULF ESPRIT         ,308231000,5,0.0,121.748817,25.141783,319.0,80,2023-03-26 13:46:57
707,0,BINB   ,HU YOU 8            ,412373510,0,9.7,118.977507,24.7441,226.7,80,2023-03-26 13:40:52
747,,BPCR9  ,,412303310,15,0.2,119.449963,25.240498,287.2,80,2023-03-26 13:47:25
893,0,BPCO8,ZHENYANG18,412438370,1,0.1,119.0436,25.02155,101.1,80,2023-03-26 13:45:08
993,0,BKUC4,YUAN XIANG 157,412401340,0,10.8,119.137767,24.813083,229.6,80,2023-03-26 13:47:28
1027,,0000000,,412592650,15,0.0,117.453832,23.65752,187.8,80,2023-03-26 13:46:09
1086,0,BXQQ   ,FU LI518            ,412469620,0,6.7,117.833893,23.865255,222.5,80,2023-03-26 13:36:37
1427,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.03812,24.466392,0.0,80,2023-03-26 13:46:32
1432,,,,413695530,15,0.0,118.0376,24.463722,87.8,80,2023-03-26 13:45:23
1437,,,JINHAISHUN3         ,413695940,15,0.0,118.040262,24.466738,74.7,80,2023-03-26 13:35:54
1438,,,HAIMINGHUA168       ,413695950,15,0.0,118.03672,24.469117,36.8,80,2023-03-26 13:46:21
1440,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-26 13:47:31
1443,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036613,24.463355,249.6,80,2023-03-26 13:42:58
1446,,BVHC8,,413697550,15,0.1,118.037822,24.46637,75.3,80,2023-03-26 13:47:29
1450,9702974,BVIT5  ,XING TONG 10        ,413697810,1,0.1,118.12304,24.392452,345.3,80,2023-03-26 13:39:23
1456,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.037252,24.462507,244.8,80,2023-03-26 13:43:51
1457,,,HENG YU 9           ,413698760,15,6.8,118.097723,24.418895,116.3,80,2023-03-26 13:47:05
1557,0,BHYF6  ,HENG SHUN YOU 68    ,413360780,0,8.2,119.8019,25.189375,48.1,80,2023-03-26 13:46:55
1566,,BIBI9  ,,413377790,15,0.4,119.79287,26.264452,51.0,80,2023-03-26 13:45:52
1567,,BIBJ2  ,,413377810,15,0.2,119.79554,26.26312,34.9,80,2023-03-26 13:44:12
1575,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,1,0.0,119.795627,26.263103,155.1,80,2023-03-26 13:45:40
1590,0,,HUA SHENG366        ,414403440,1,0.0,119.109297,24.969955,319.6,80,2023-03-26 13:45:19
1593,0,____   ,BAI TONG 9          ,414405380,1,0.1,119.089267,24.972547,331.4,80,2023-03-26 13:44:36
1604,0,BOCI6,SHUN YANG 77,413438050,0,8.4,119.302002,24.932855,222.3,80,2023-03-26 13:47:34
1610,0,BKTI5,KAI FENG 17,413445240,1,0.0,119.044472,25.012713,0.0,80,2023-03-26 13:45:29
1611,0,BKPH6,YI DA 7,413447410,5,0.0,117.58425,23.737262,347.5,80,2023-03-26 13:41:22
1612,0,,ZHE PU YOU 16,413448750,15,6.1,118.826933,24.759467,75.3,80,2023-03-26 13:42:09
1632,0,,SHAN QING 5 ,413470870,0,0.1,117.108483,23.559612,94.2,80,2023-03-26 13:39:01
1633,,,ZHENG LI XIN HAI 101,413472670,15,0.0,118.891755,24.874433,108.6,80,2023-03-26 13:43:14
1638,0,BMEO   ,DONG FANG 67,413494360,5,0.0,117.98731,24.45141,282.9,80,2023-03-26 13:38:34
1641,0,BVFR8,HAIDA988,412705360,1,0.1,118.042228,24.42609,51.4,80,2023-03-26 13:47:24
1680,0,BOYZ4  ,CHANG LI 28         ,413345850,0,12.4,118.977432,24.767153,234.7,80,2023-03-26 13:47:07
1694,0,BOYU6,YIJIA1HAO,413357930,0,8.7,117.635608,23.666642,237.1,80,2023-03-26 13:43:33
1704,9611656,BPGF   ,GUI CHI             ,414732000,0,11.5,120.405297,25.340018,40.8,80,2023-03-26 13:46:54
1707,9283277,BPAC   ,YU LIN WAN          ,413120000,0,10.6,120.008635,25.14147,44.0,80,2023-03-26 13:36:38
