fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
30,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.1,118.034267,24.431097,191.7,80,2023-03-26 18:45:16
31,0,BVG08  ,HAI GONG 169        ,412704030,1,0.30000000000000004,118.03944,24.430236999999998,360.0,80,2023-03-26 18:44:37
51,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039813,24.466735,195.8,80,2023-03-26 18:44:45
52,0,BVAK8  ,HAI DA 788          ,413696810,0,0.2,118.04356,24.429737,301.7,80,2023-03-26 18:47:31
53,9058684,9LU2698,AN SHUEN            ,667001895,2,0.6000000000000001,120.156027,22.308883,241.2,80,2023-03-26 18:47:34
99,,0000000,,413592460,15,0.0,119.54766,26.121023,232.7,80,2023-03-26 18:44:34
102,9588445,A8WZ6  ,NORDIC BREEZE       ,636014868,0,12.6,122.657,24.515935,185.5,80,2023-03-26 18:47:34
184,,,HAI DA 868,412703850,15,0.1,118.040017,24.427783,189.9,80,2023-03-26 18:47:33
186,0,BVAQ8,HAI ZHI XING 168,412703930,1,0.2,117.548293,23.719913,128.4,80,2023-03-26 18:43:16
194,0,BXRM,FENG SHENG YOU 10,412469780,0,9.3,121.014392,27.18432,204.6,80,2023-03-26 18:45:44
203,0,BOZC5  ,HENG  FA  16        ,413368610,0,10.0,120.23708,26.053635,194.7,80,2023-03-26 18:47:29
244,,BVFG 8 ,,413699880,15,0.0,118.036985,24.466467,296.4,80,2023-03-26 18:39:49
251,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,1,0.1,119.046672,25.015412,330.8,80,2023-03-26 18:47:31
272,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,13.0,122.774498,25.157932,21.4,80,2023-03-26 18:47:28
292,9335094,C6VO4  ,GULF ESPRIT         ,308231000,5,0.0,121.74885,25.141733,131.0,80,2023-03-26 18:46:56
301,,BVGH8  ,,413696450,15,0.0,118.433268,24.635595,319.9,80,2023-03-26 18:39:49
362,0,0      ,DONG  FANG  59      ,413358250,0,7.4,120.558707,27.160885,33.2,80,2023-03-26 18:46:19
382,0,SSD,JI XIANG 17,414403170,0,10.6,117.055733,23.148613,237.9,80,2023-03-26 18:46:56
383,0,BTJG2  ,NING YANG YOU 8     ,414403270,0,10.3,121.159408,27.367548,213.5,80,2023-03-26 18:44:07
392,9821706,D5TW2  ,ELANDRA SOUND       ,636019297,0,11.8,119.819012,24.825157,35.1,80,2023-03-26 18:44:46
420,0,BLBZ   ,HAI XIN YOU 602     ,413400630,0,6.9,118.574515,24.424435,42.6,80,2023-03-26 18:47:31
452,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300818,22.584457,21.8,80,2023-03-26 18:45:38
635,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,5,0.0,120.178,23.797233,60.0,80,2023-03-26 18:44:42
680,0,BPCR9  ,RONG TOU YOU 8      ,412303310,15,0.0,119.449922,25.240535,97.3,80,2023-03-26 18:38:23
794,0,BPBW9  ,MIN YOU 101         ,412459770,0,8.5,119.34668,25.046933,75.0,80,2023-03-26 18:47:33
865,0,BKUC4,YUAN XIANG 157,412401340,0,10.1,118.399683,24.22755,226.9,80,2023-03-26 18:47:30
901,0,BXQQ   ,FU LI518            ,412469620,0,8.3,117.27252,23.451805,245.8,80,2023-03-26 18:43:31
1052,0,BINB   ,HU YOU 8            ,412373510,1,0.0,118.53584,24.524053,245.2,80,2023-03-26 18:43:15
1055,9796224,BTTP   ,DING HENG 15        ,412380870,0,10.5,121.286388,27.510183,224.2,80,2023-03-26 18:47:04
1114,0,BOCI6,SHUN YANG 77,413438050,0,7.2,118.719998,24.52321,227.5,80,2023-03-26 18:47:19
1169,0,BHYF6  ,HENG SHUN YOU 68    ,413360780,0,10.3,120.179002,25.862045,16.9,80,2023-03-26 18:47:31
1199,,0000000,,412592650,15,0.0,117.453837,23.65755,13.5,80,2023-03-26 18:41:11
1225,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037027,24.466228,0.0,80,2023-03-26 18:43:35
1226,,,MIN XIA MEN YOU 0042,413694420,15,0.0,118.077292,24.509998,88.0,80,2023-03-26 18:39:17
1236,,,JINHAISHUN3         ,413695940,15,0.0,118.039833,24.466652,74.7,80,2023-03-26 18:35:55
1237,,,HAIMINGHUA168       ,413695950,15,0.0,118.036217,24.469332,36.8,80,2023-03-26 18:46:35
1238,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-26 18:44:35
1277,9342774,BPFU   ,RUI JIN TAN         ,413154000,0,12.3,121.43531,27.257138,206.1,80,2023-03-26 18:43:57
1333,9856476,BOGI3  ,KUN SHUN            ,413233410,5,0.0,119.254003,25.43868,325.6,80,2023-03-26 18:36:17
1394,0,,HUA SHENG366        ,414403440,1,0.1,119.109788,24.969445,325.0,80,2023-03-26 18:45:17
1396,0,____   ,BAI TONG 9          ,414405380,1,0.1,119.089827,24.972087,316.7,80,2023-03-26 18:44:35
1418,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036535,24.463357,249.6,80,2023-03-26 18:38:02
1421,,BVHC8,,413697550,15,0.0,118.037245,24.466512,284.1,80,2023-03-26 18:46:47
1425,9702974,BVIT5  ,XING TONG 10        ,413697810,1,0.1,118.12584,24.390688,207.4,80,2023-03-26 18:45:22
1430,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.037043,24.46257,101.6,80,2023-03-26 18:45:52
1431,,,HENG YU 9           ,413698760,15,0.0,118.217047,24.513248,223.8,80,2023-03-26 18:45:45
1471,0,BPCX9  ,XIN XIANG TAI       ,412378820,5,0.0,118.04365,24.452355,356.6,80,2023-03-26 18:41:03
1508,0,BOYZ4  ,CHANG LI 28         ,413345850,0,12.5,118.152727,24.042148,227.8,80,2023-03-26 18:47:06
