fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
22,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.0,117.131295,23.563987,158.1,80,2023-03-26 01:38:40
45,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.032427,24.431462,360.0,80,2023-03-26 01:46:42
46,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.03772,24.430343,360.0,80,2023-03-26 01:45:26
64,,BVGH8  ,,413696450,15,0.0,118.433057,24.636923,162.6,80,2023-03-26 01:45:49
112,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,13.2,121.171625,21.97122,23.7,80,2023-03-26 01:47:19
125,0,0      ,DONG  FANG  59      ,413358250,0,6.0,119.62636,25.650437,355.2,80,2023-03-26 01:46:46
135,,BVFG 8 ,,413699880,15,0.0,118.037288,24.46655,153.9,80,2023-03-26 01:39:58
139,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,11.2,120.593323,24.618497,29.0,80,2023-03-26 01:47:15
142,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,0,10.4,117.819525,23.793895,47.6,80,2023-03-26 01:43:19
184,0,BLBZ   ,HAI XIN YOU 602     ,413400630,5,0.0,118.08795,24.537702,157.6,80,2023-03-26 01:37:23
333,0,SSD,JI XIANG 17,414403170,0,12.0,119.380878,25.012807,242.5,80,2023-03-26 01:47:21
431,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040298,24.466833,179.7,80,2023-03-26 01:42:05
432,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.034267,24.425197,360.0,80,2023-03-26 01:46:06
433,9058684,9LU2698,AN SHUEN            ,667001895,2,1.0,120.243067,22.1125,128.8,80,2023-03-26 01:47:16
463,9335109,C6VP7  ,GULF ELAN           ,309833000,0,12.7,120.56805,25.62895,29.0,80,2023-03-26 01:47:16
481,0,BINB   ,HU YOU 8            ,412373510,0,9.8,119.858893,26.169865,204.9,80,2023-03-26 01:47:20
507,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,0.9,119.987017,23.754483,229.0,80,2023-03-26 01:47:14
743,,,HAI DA 868,412703850,15,0.0,118.03795,24.427867,160.6,80,2023-03-26 01:46:41
744,,       ,,412703890,15,1.4,118.041495,24.4552,354.1,80,2023-03-26 01:47:03
771,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.584255,23.738867,77.3,80,2023-03-26 01:37:32
1018,0,BKUC4,YUAN XIANG 157,412401340,0,10.8,120.388383,26.4403,200.4,80,2023-03-26 01:47:15
1054,0,BPEC,JING WEI YOU 1,412423130,0,10.6,118.91472,24.645027,230.4,80,2023-03-26 01:39:56
1356,0,BOYZ4  ,CHANG LI 28         ,413345850,0,12.1,120.526235,26.574117,220.9,80,2023-03-26 01:47:08
1368,0,BOYU6,YIJIA1HAO,413357930,0,10.6,119.239597,24.89424,234.1,80,2023-03-26 01:46:10
1401,0,BPCO8,ZHENYANG18,412438370,1,0.1,119.044033,25.02215,131.3,80,2023-03-26 01:44:59
1405,,0000000,,412592650,15,0.0,117.453862,23.657542,267.4,80,2023-03-26 01:44:37
1431,0,BOCI6,SHUN YANG 77,413438050,0,8.2,119.895935,26.137863,177.9,80,2023-03-26 01:47:18
1460,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037027,24.466325,0.0,80,2023-03-26 01:44:32
1464,,,,413695530,0,0.0,118.037148,24.464137,360.0,80,2023-03-26 01:47:02
1469,,,JINHAISHUN3         ,413695940,15,0.0,118.040293,24.466895,74.7,80,2023-03-26 01:39:04
1470,,,HAIMINGHUA168       ,413695950,15,0.0,118.036692,24.469085,36.8,80,2023-03-26 01:46:48
1472,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-26 01:47:19
1473,,BVBL6,,413697070,15,0.0,117.580707,23.772753,0.0,80,2023-03-26 01:41:34
1476,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036785,24.46318,244.0,80,2023-03-26 01:36:20
1479,,BVHC8,,413697550,15,0.0,118.037268,24.466548,317.6,80,2023-03-26 01:39:31
1483,9702974,BVIT5  ,XING TONG 10        ,413697810,0,12.4,118.263748,24.343393,275.1,80,2023-03-26 01:47:03
1488,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.03716,24.462773,223.5,80,2023-03-26 01:40:08
1489,,,HENG YU 9           ,413698760,15,0.0,118.035292,24.430163,83.2,80,2023-03-26 01:46:19
1509,0,0      ,MING RI GUANG 10 HAO,413232120,0,8.2,120.109293,25.726058,25.4,80,2023-03-26 01:47:12
1511,9856476,BOGI3  ,KUN SHUN            ,413233410,0,13.9,119.790217,25.2179,267.8,80,2023-03-26 01:46:42
1591,9398943,BQCH   ,YUAN YANG HU        ,413880000,0,11.0,122.47317,24.437278,202.7,80,2023-03-26 01:47:12
1636,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,1,0.1,119.794373,26.264292,286.2,80,2023-03-26 01:47:18
1674,0,BXQQ   ,FU LI518            ,412469620,5,0.0,118.073458,24.50225,0.0,80,2023-03-26 01:46:14
1707,,BIBI9  ,,413377790,15,0.30000000000000004,119.79287,26.264333,51.0,80,2023-03-26 01:45:23
1708,,BIBJ2  ,,413377810,15,0.30000000000000004,119.79237,26.266363,120.7,80,2023-03-26 01:45:45
1713,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.57276,26.134917,355.9,80,2023-03-26 01:47:10
1722,9611656,BPGF   ,GUI CHI             ,414732000,0,12.6,118.485508,23.704043,51.6,80,2023-03-26 01:46:22
1729,,_      ,,413466770,1,0.2,116.859693,23.263632,360.0,80,2023-03-26 01:37:03
1732,,,,413700790,15,0.1,118.037165,24.464285,349.2,80,2023-03-26 01:36:44
1779,9435583,BPFM   ,LING YANG ZUO       ,413178000,0,12.0,118.628755,23.961423,226.7,80,2023-03-26 01:47:18
1791,9249336,HOWO   ,LYCASTE PEACE       ,357261000,0,14.5,120.445818,21.126858,223.3,80,2023-03-26 01:38:19
1796,0,BKTI5,KAI FENG 17,413445240,1,0.2,119.102967,24.961548,0.0,80,2023-03-26 01:44:58
1812,0,,SHAN QING 5 ,413470870,0,0.0,117.10847,23.559715,238.8,80,2023-03-26 01:43:01
1813,,,ZHENG LI XIN HAI 101,413472670,15,0.0,118.8924,24.875392,209.6,80,2023-03-26 01:39:19
1820,0,BMEO   ,DONG FANG 67,413494360,1,0.1,118.119933,24.39913,203.0,80,2023-03-26 01:41:35
1824,0,BVFR8,HAIDA988,412705360,1,0.0,118.04219,24.425945,230.1,80,2023-03-26 01:47:12
1942,0,,HUA SHENG366        ,414403440,1,0.1,119.109508,24.9697,157.0,80,2023-03-26 01:42:21
1943,0,____   ,BAI TONG 9          ,414405380,1,0.0,119.08924,24.97264,325.4,80,2023-03-26 01:41:33
1970,9887360,D7HF   ,HANYU FRONTIER      ,441497000,0,0.6000000000000001,120.476172,24.284148,71.4,80,2023-03-26 01:47:14
1992,0,,HUA JUN YOU 369     ,413511130,5,0.0,119.488148,26.020343,216.6,80,2023-03-26 01:43:52
2006,,,MIN XIA MEN YOU 0060,412459660,15,0.1,118.037295,24.462795,132.2,80,2023-03-26 01:45:30
2189,0,,YONGFENGDA18,413417630,0,3.0,119.701367,25.187783,76.9,80,2023-03-26 01:38:12
2208,0,BHOW   ,JI  XIANG  6        ,413444190,1,0.0,118.115547,24.400692,360.0,80,2023-03-26 01:46:48
2230,9337171,VRMH6  ,COSPEARL LAKE       ,477242700,0,13.1,122.113985,23.881387,207.5,80,2023-03-26 01:47:18
2233,0,BKWF3,DA QING 739,413404390,1,0.0,118.532392,24.529867,166.4,80,2023-03-26 01:45:19
2238,11471087,BLHH  ,TONG YEA NO.3       ,416124900,0,0.0,120.285952,22.597502,360.0,80,2023-03-26 01:47:10
2314,9166857,D8VG   ,ARAHAN              ,440501000,1,0.1,120.259492,22.557358,183.8,80,2023-03-26 01:45:12
2331,0,BKRE6  ,RUN JI 9,413450890,0,10.0,120.126992,25.777252,203.6,80,2023-03-26 01:47:14
2361,0,BMNY   ,FA XING YOU 168,413508450,0,0.1,119.799117,26.220542,15.1,80,2023-03-26 01:47:06
2439,9171175,UENV ,CILICIA,273436640,5,0.0,120.511213,24.28106,360.0,80,2023-03-26 01:45:04
2536,,,WO SHUN,667001839,15,0.7000000000000001,119.268073,22.923575,209.4,80,2023-03-26 01:47:10
2555,,,LUHAIXING66,413699970,15,0.0,118.038283,24.463067,218.5,80,2023-03-26 01:45:57
