fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
43,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.1,118.032387,24.430908,360.0,80,2023-03-26 14:57:12
44,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.037627,24.4302,360.0,80,2023-03-26 14:57:02
63,0,BLBZ   ,HAI XIN YOU 602     ,413400630,0,9.1,118.047258,24.455883,198.3,80,2023-03-26 14:57:23
88,0,BXRM,FENG SHENG YOU 10,412469780,0,9.4,121.429047,27.67495,218.1,80,2023-03-26 14:53:52
97,0,BOZC5  ,HENG  FA  16        ,413368610,0,10.1,120.564827,26.604195,233.9,80,2023-03-26 14:57:19
116,9588445,A8WZ6  ,NORDIC BREEZE       ,636014868,0,11.8,122.799822,25.312663,180.7,80,2023-03-26 14:56:13
188,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,10.2,122.539143,26.068633,65.4,80,2023-03-26 14:57:23
193,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,1,0.4,119.046097,25.015752,202.8,80,2023-03-26 14:53:25
220,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040205,24.466648,317.7,80,2023-03-26 14:55:21
222,9058684,9LU2698,AN SHUEN            ,667001895,2,0.7000000000000001,120.195547,22.342815,202.0,80,2023-03-26 14:57:23
226,,,DA FENG 3,413697040,15,7.2,120.50041,27.12218,228.5,80,2023-03-26 14:53:46
242,,,HAI DA 868,412703850,15,0.0,118.396233,24.535783,105.7,80,2023-03-26 14:57:18
243,,       ,,412703890,15,1.4,118.041515,24.455265,195.1,80,2023-03-26 14:51:22
255,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715078,24.81645,118.6,80,2023-03-26 14:50:36
333,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,12.5,122.467098,24.385377,10.1,80,2023-03-26 14:57:19
364,0,0      ,DONG  FANG  59      ,413358250,0,5.9,120.233733,26.802133,40.9,80,2023-03-26 14:50:12
424,,BVGH8  ,,413696450,15,0.0,118.43285,24.635962,126.5,80,2023-03-26 14:54:47
454,9821706,D5TW2  ,ELANDRA SOUND       ,636019297,0,10.2,119.263483,24.357158,48.5,80,2023-03-26 14:57:06
512,0,BKUC4,YUAN XIANG 157,412401340,0,10.6,118.987983,24.689067,228.4,80,2023-03-26 14:49:51
636,0,BPCR9  ,RONG TOU YOU 8      ,412303310,15,0.1,119.450062,25.240448,98.5,80,2023-03-26 14:53:24
824,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,5,0.0,120.177967,23.797233,312.0,80,2023-03-26 14:53:42
878,9335094,C6VO4  ,GULF ESPRIT         ,308231000,5,0.0,121.748817,25.14175,250.0,80,2023-03-26 14:55:57
900,0,BINB   ,HU YOU 8            ,412373510,0,9.8,118.808547,24.605185,239.2,80,2023-03-26 14:57:20
905,0,BXQQ   ,FU LI518            ,412469620,0,7.3,117.729233,23.757858,232.6,80,2023-03-26 14:52:39
1024,0,BPCO8,ZHENYANG18,412438370,1,0.0,119.0439,25.02115,237.9,80,2023-03-26 14:54:06
1029,,0000000,,412592650,15,0.0,117.453865,23.657497,227.4,80,2023-03-26 14:46:11
1082,0,BPEC,JING WEI YOU 1,412423130,0,9.9,117.115267,23.191337,244.4,80,2023-03-26 14:52:56
1224,0,0      ,MING RI GUANG 10 HAO,413232120,0,9.0,121.261027,27.443938,37.3,80,2023-03-26 14:49:58
1336,0,BOYZ4  ,CHANG LI 28         ,413345850,0,12.6,118.778978,24.606322,224.8,80,2023-03-26 14:56:46
1348,0,BOYU6,YIJIA1HAO,413357930,0,9.4,117.489282,23.573863,234.2,80,2023-03-26 14:46:13
1388,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.0374,24.46588,0.0,80,2023-03-26 14:56:40
1392,,,,413695530,15,0.0,118.037627,24.463687,87.8,80,2023-03-26 14:51:23
1397,,,JINHAISHUN3         ,413695940,15,0.0,118.040333,24.466708,74.7,80,2023-03-26 14:54:01
1398,,,HAIMINGHUA168       ,413695950,15,0.0,118.036702,24.469033,36.8,80,2023-03-26 14:56:40
1400,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-26 14:56:31
1401,,BVBL6,,413697070,15,0.1,117.58068,23.772772,0.0,80,2023-03-26 14:53:41
1403,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036805,24.46325,249.6,80,2023-03-26 14:54:55
1406,,BVHC8,,413697550,15,0.0,118.037397,24.466305,247.1,80,2023-03-26 14:57:12
1410,9702974,BVIT5  ,XING TONG 10        ,413697810,1,0.0,118.123162,24.391325,60.3,80,2023-03-26 14:57:22
1417,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.037513,24.462533,213.4,80,2023-03-26 14:56:19
1476,9398943,BQCH   ,YUAN YANG HU        ,413880000,0,8.5,121.543728,22.503165,215.7,80,2023-03-26 14:57:23
1554,0,BHYF6  ,HENG SHUN YOU 68    ,413360780,0,8.6,119.908953,25.315053,35.0,80,2023-03-26 14:55:32
1563,,BIBI9  ,,413377790,15,0.1,119.793493,26.264893,51.0,80,2023-03-26 14:54:56
1564,,BIBJ2  ,,413377810,15,0.2,119.822823,26.23099,137.4,80,2023-03-26 14:55:44
1595,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,1,0.1,119.795107,26.26454,185.8,80,2023-03-26 14:56:14
1610,0,BOCI6,SHUN YANG 77,413438050,0,8.7,119.160557,24.826483,219.6,80,2023-03-26 14:57:24
1615,0,BKTI5,KAI FENG 17,413445240,1,0.1,119.04479,25.012313,0.0,80,2023-03-26 14:54:30
1616,9646479,BKNM6,HUITONG78,413445560,1,0.6000000000000001,118.998235,24.631673,280.8,80,2023-03-26 14:47:42
1617,0,BKPH6,YI DA 7,413447410,0,6.2,117.57752,23.730247,192.0,80,2023-03-26 14:47:01
1630,0,,SHAN QING 5 ,413470870,0,0.1,117.10845,23.559665,233.9,80,2023-03-26 14:50:40
1631,,,ZHENG LI XIN HAI 101,413472670,15,0.0,118.891755,24.874433,108.6,80,2023-03-26 14:52:05
1635,0,BMEO   ,DONG FANG 67,413494360,5,0.0,117.987355,24.451375,282.9,80,2023-03-26 14:47:27
1640,9611656,BPGF   ,GUI CHI             ,414732000,0,12.3,120.581123,25.513222,39.6,80,2023-03-26 14:56:22
1642,9283277,BPAC   ,YU LIN WAN          ,413120000,0,11.0,120.157205,25.346028,35.1,80,2023-03-26 14:56:59
1651,9337171,VRMH6  ,COSPEARL LAKE       ,477242700,0,14.5,120.629552,21.233153,222.6,80,2023-03-26 14:57:22
1654,0,BKWF3,DA QING 739,413404390,5,0.0,118.430342,24.641542,219.8,80,2023-03-26 14:56:40
1681,9594688,BYFU   ,FENG HAI 23         ,413466780,0,7.7,119.879477,25.432045,24.9,80,2023-03-26 14:57:17
1683,,,,413700790,15,0.1,118.037555,24.463668,126.3,80,2023-03-26 14:56:48
1730,0,,HUA SHENG366        ,414403440,1,0.30000000000000004,119.109583,24.969672,291.8,80,2023-03-26 14:57:19
1733,0,____   ,BAI TONG 9          ,414405380,1,0.1,119.089427,24.972385,288.7,80,2023-03-26 14:56:37
1754,9572185,VRGU7  ,SC CHENGDU          ,477779200,0,11.6,121.597033,26.15745,200.0,80,2023-03-26 14:56:35
1843,,,HENG YU 9           ,413698760,15,7.3,118.2181,24.473655,27.6,80,2023-03-26 14:57:10
1902,9830795,D5RM5  ,AMPHION             ,636018811,0,12.6,121.39373,21.050647,53.4,80,2023-03-26 14:57:25
1913,0,BVFR8,HAIDA988,412705360,1,0.1,118.04225,24.426075,346.9,80,2023-03-26 14:56:23
1924,0,,HUA JUN YOU 369     ,413511130,5,0.0,119.488158,26.020423,216.6,80,2023-03-26 14:52:56
1939,9887360,D7HF   ,HANYU FRONTIER      ,441497000,5,0.0,120.505523,24.26495,274.9,80,2023-03-26 14:56:08
1946,9426295,9V8599 ,PIS POLARIS         ,563270000,0,13.0,122.362022,23.092898,11.2,80,2023-03-26 14:57:18
1952,0,,YONGFENGDA18,413417630,0,8.2,120.0983,26.580417,29.4,80,2023-03-26 14:57:11
2030,,,MIN XIA MEN YOU 0060,412459660,0,0.0,118.037253,24.46249,6.8,80,2023-03-26 14:57:14
2068,0,BMNY   ,FA XING YOU 168,413508450,0,0.0,119.79497,26.218013,243.7,80,2023-03-26 14:57:18
