fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
2,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,1,0.0,117.54988,23.710942,332.4,80,2023-03-26 05:53:41
46,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,13.2,121.76469,22.680873,37.4,80,2023-03-26 05:57:31
79,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.1,117.131252,23.564002,47.8,80,2023-03-26 05:53:39
80,8408636,9LU2144,KUN PENG            ,667001341,2,2.2,121.522408,25.767723,146.2,80,2023-03-26 05:54:41
92,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715017,24.81635,135.4,80,2023-03-26 05:56:19
107,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.584252,23.73884,77.3,80,2023-03-26 05:55:31
112,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039997,24.466563,129.4,80,2023-03-26 05:57:11
113,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.036413,24.425163,360.0,80,2023-03-26 05:54:53
114,9058684,9LU2698,AN SHUEN            ,667001895,2,0.8,120.265627,22.053438,206.4,80,2023-03-26 05:57:24
121,,BVGH8  ,,413696450,15,0.0,118.433345,24.635547,350.4,80,2023-03-26 05:51:48
182,,,,412703850,15,0.1,118.039983,24.42795,207.9,80,2023-03-26 05:56:47
244,0,0      ,DONG  FANG  59      ,413358250,0,6.1,119.839933,26.011088,30.9,80,2023-03-26 05:57:26
255,0,SSD,JI XIANG 17,414403170,0,10.8,118.732677,24.508202,231.2,80,2023-03-26 05:57:27
265,9821706,D5TW2  ,ELANDRA SOUND       ,636019297,0,10.5,117.76884,23.350307,23.8,80,2023-03-26 05:55:07
365,,BVFG 8 ,,413699880,15,0.5,118.037002,24.46643,81.0,80,2023-03-26 05:53:54
369,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,11.9,121.158488,25.265703,44.2,80,2023-03-26 05:57:24
372,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,0,8.6,118.337737,24.210297,44.0,80,2023-03-26 05:57:30
432,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,5.2,119.973717,23.72805,42.0,80,2023-03-26 05:57:24
566,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.1,118.034253,24.431413,360.0,80,2023-03-26 05:55:41
