fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
2,0,BLBZ   ,HAI XIN YOU 602     ,413400630,5,0.0,118.087895,24.537712,157.6,80,2023-03-26 12:55:53
3,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,1,1.2,117.550633,23.711353,102.5,80,2023-03-26 13:05:41
31,,,QUAN YI YOU 02      ,413697460,15,0.0,118.715103,24.816468,118.6,80,2023-03-26 13:04:46
83,0,SSD,JI XIANG 17,414403170,0,8.8,117.858145,23.787088,222.5,80,2023-03-26 12:56:54
142,9134294,V3IJ2  ,ECHO STAR           ,312868000,0,12.8,117.423818,23.309962,172.0,80,2023-03-26 12:55:49
208,0,BOZC5  ,HENG  FA  16        ,413368610,0,10.6,120.80692,26.812993,200.8,80,2023-03-26 13:07:47
226,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,12.1,122.317228,24.04208,21.8,80,2023-03-26 13:07:49
244,0,,HAI DA 868,412703850,15,8.4,118.280133,24.484682,53.4,80,2023-03-26 13:07:38
267,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.03244,24.431535,360.0,80,2023-03-26 13:00:09
268,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.037773,24.430453,360.0,80,2023-03-26 13:07:03
277,9588445,A8WZ6  ,NORDIC BREEZE       ,636014868,0,13.7,122.826968,25.709085,187.3,80,2023-03-26 13:07:42
305,0,0      ,DONG  FANG  59      ,413358250,0,5.5,120.158,26.653057,41.4,80,2023-03-26 13:06:56
369,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040417,24.466968,102.7,80,2023-03-26 13:04:27
370,0,BVAK8  ,HAI DA 788          ,413696810,0,3.0,118.078293,24.523077,62.9,80,2023-03-26 13:07:40
372,9058684,9LU2698,AN SHUEN            ,667001895,2,0.2,120.196507,22.361613,113.8,80,2023-03-26 13:07:44
434,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,9.8,122.236555,25.924728,58.0,80,2023-03-26 13:07:44
439,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,0,6.1,119.04902,25.012597,339.7,80,2023-03-26 13:07:39
485,,BVGH8  ,,413696450,15,0.0,118.433213,24.636877,341.2,80,2023-03-26 13:03:46
513,9821706,D5TW2  ,ELANDRA SOUND       ,636019297,0,10.9,119.004198,24.14568,46.0,80,2023-03-26 13:07:25
565,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,5,0.0,120.17795,23.797217,299.0,80,2023-03-26 13:05:42
686,9335094,C6VO4  ,GULF ESPRIT         ,308231000,5,0.0,121.748767,25.141733,290.0,80,2023-03-26 13:04:59
735,,BINB   ,,412373510,0,9.7,119.048893,24.805168,227.0,80,2023-03-26 13:07:50
820,0,BKUC4,YUAN XIANG 157,412401340,0,10.5,119.2344,24.8911,226.8,80,2023-03-26 13:07:49
851,0,BXQQ   ,FU LI518            ,412469620,0,6.5,117.878778,23.909413,225.5,80,2023-03-26 13:04:12
1079,0,BPCO8,ZHENYANG18,412438370,1,0.0,119.043533,25.021883,75.0,80,2023-03-26 13:06:09
1135,0,BPEC,JING WEI YOU 1,412423130,0,8.9,117.356522,23.361345,214.0,80,2023-03-26 13:04:44
