fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
20,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.0,117.131285,23.563992,193.7,80,2023-03-26 09:35:40
21,8408636,9LU2144,KUN PENG            ,667001341,0,3.7,121.520438,25.843442,355.5,80,2023-03-26 09:47:13
128,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,9.5,121.739078,25.660823,53.4,80,2023-03-26 09:47:14
131,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,0,9.6,118.757727,24.597645,46.3,80,2023-03-26 09:43:31
145,0,BOZC5  ,HENG  FA  16        ,413368610,0,10.6,121.132267,27.339117,215.0,80,2023-03-26 09:43:36
159,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,12.5,122.012753,23.456827,11.1,80,2023-03-26 09:47:19
185,,,HAI DA 868,412703850,15,0.30000000000000004,118.215217,24.496767,357.8,80,2023-03-26 09:47:12
186,,       ,,412703890,15,1.4,118.04154,24.455225,222.2,80,2023-03-26 09:44:05
213,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.584252,23.738837,77.3,80,2023-03-26 09:43:35
217,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039802,24.466663,250.4,80,2023-03-26 09:38:20
218,0,BVAK8  ,HAI DA 788          ,413696810,1,0.1,118.036373,24.42509,360.0,80,2023-03-26 09:42:52
220,9058684,9LU2698,AN SHUEN            ,667001895,2,6.1,120.24276,22.054912,342.9,80,2023-03-26 09:47:14
223,,,DA FENG 3,413697040,15,8.5,120.98248,27.70678,236.6,80,2023-03-26 09:42:28
244,0,0      ,DONG  FANG  59      ,413358250,0,5.7,120.015333,26.38313,21.2,80,2023-03-26 09:47:16
266,0,SSD,JI XIANG 17,414403170,0,8.9,118.227378,24.097403,227.2,80,2023-03-26 09:47:18
278,9821706,D5TW2  ,ELANDRA SOUND       ,636019297,0,12.1,118.424747,23.699013,58.1,80,2023-03-26 09:35:58
324,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.0,118.034293,24.431202,360.0,80,2023-03-26 09:44:48
325,0,BVG08  ,HAI GONG 169        ,412704030,1,0.2,118.039413,24.430315,360.0,80,2023-03-26 09:42:52
364,0,BLBZ   ,HAI XIN YOU 602     ,413400630,5,0.0,118.087945,24.537723,157.6,80,2023-03-26 09:37:24
421,9335094,C6VO4  ,GULF ESPRIT         ,308231000,0,12.7,121.742067,25.305517,185.0,80,2023-03-26 09:47:13
734,9335109,C6VP7  ,GULF ELAN           ,309833000,0,12.6,121.801983,26.973933,49.0,80,2023-03-26 09:39:02
757,0,BINB   ,HU YOU 8            ,412373510,0,9.3,119.54792,25.090435,235.9,80,2023-03-26 09:47:20
805,0,BKUC4,YUAN XIANG 157,412401340,0,9.8,119.777033,25.251083,223.7,80,2023-03-26 09:41:42
912,0,BKQK3  ,YI ZHOU 7           ,412437640,0,7.9,120.818133,27.601267,308.9,80,2023-03-26 09:40:14
913,0,BPCO8,ZHENYANG18,412438370,1,0.0,119.0436,25.0215,66.5,80,2023-03-26 09:38:59
927,9359870,HZAO   ,GULF HUWAYLAT       ,403584000,0,0.0,120.1781,23.797367,219.0,80,2023-03-26 09:47:13
948,0,BPEC,JING WEI YOU 1,412423130,0,9.6,117.755515,23.694233,232.3,80,2023-03-26 09:44:04
977,,0000000,,412592650,15,0.0,117.453818,23.657488,154.3,80,2023-03-26 09:41:08
1083,0,BXQQ   ,FU LI518            ,412469620,0,6.1,118.110545,24.156298,199.3,80,2023-03-26 09:47:18
1257,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037013,24.466223,0.0,80,2023-03-26 09:40:02
1258,,,,413695530,15,0.0,118.082267,24.524832,206.0,80,2023-03-26 09:43:49
1264,,BVHL8  ,,413695950,15,0.0,118.036195,24.469238,36.8,80,2023-03-26 09:46:41
1267,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192548,24.560825,281.4,80,2023-03-26 09:43:06
1269,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036528,24.463233,249.6,80,2023-03-26 09:43:30
1272,,BVHC8,,413697550,15,0.0,118.03724,24.466442,315.4,80,2023-03-26 09:36:34
1276,9702974,BVIT5  ,XING TONG 10        ,413697810,1,0.2,118.170692,24.363213000000002,62.6,80,2023-03-26 09:47:22
1283,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.037053,24.462553,163.8,80,2023-03-26 09:39:10
1284,,,HENG YU 9           ,413698760,15,0.0,117.996382,24.449398,282.9,80,2023-03-26 09:37:47
1358,0,,HUA SHENG366        ,414403440,1,0.2,119.109562,24.969643,177.7,80,2023-03-26 09:42:20
1359,0,____   ,BAI TONG 9          ,414405380,1,0.1,119.089227,24.97251,307.2,80,2023-03-26 09:44:36
1387,0,0      ,MING RI GUANG 10 HAO,413232120,0,8.5,120.757533,26.817115,36.0,80,2023-03-26 09:47:20
1389,9856476,BOGI3  ,KUN SHUN            ,413233410,0,7.0,119.695138,25.237152,1.4,80,2023-03-26 09:47:20
1449,0,BHYF6  ,HENG SHUN YOU 68    ,413360780,0,9.8,119.321032,24.80595,49.7,80,2023-03-26 09:47:22
1460,,BIBI9  ,,413377790,15,0.0,119.792437,26.264663,51.0,80,2023-03-26 09:42:42
1461,,BIBJ2  ,,413377810,15,0.1,119.791622,26.266863,120.7,80,2023-03-26 09:43:03
1467,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,7.5,119.630267,26.131247,110.6,80,2023-03-26 09:47:22
1476,9611656,BPGF   ,GUI CHI             ,414732000,0,12.8,119.800618,24.786078,46.6,80,2023-03-26 09:46:43
1478,9283277,BPAC   ,YU LIN WAN          ,413120000,0,12.3,119.396445,24.649623,48.9,80,2023-03-26 09:47:18
1499,0,BOCI6,SHUN YANG 77,413438050,0,7.3,119.78659,25.287497,216.0,80,2023-03-26 09:44:43
1505,0,BKTI5,KAI FENG 17,413445240,1,0.0,119.044332,25.012823,0.0,80,2023-03-26 09:42:27
1523,0,,SHAN QING 5 ,413470870,0,0.0,117.10845,23.559688,101.8,80,2023-03-26 09:43:32
1528,0,BMEO   ,DONG FANG 67,413494360,5,0.0,117.987335,24.451325,282.9,80,2023-03-26 09:38:28
1593,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,1,0.1,119.794027,26.26467,167.1,80,2023-03-26 09:47:16
1645,9398943,BQCH   ,YUAN YANG HU        ,413880000,0,8.4,121.880132,23.116825,192.9,80,2023-03-26 09:47:22
1684,0,BOYZ4  ,CHANG LI 28         ,413345850,0,12.2,119.756455,25.195652,236.2,80,2023-03-26 09:47:07
1703,0,BVFR8,HAIDA988,412705360,1,0.1,118.044735,24.4257,5.5,80,2023-03-26 09:35:16
1716,0,,HUA JUN YOU 369     ,413511130,5,0.0,119.488135,26.020317,216.6,80,2023-03-26 09:43:54
1727,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519135,24.286643,241.9,80,2023-03-26 09:42:40
1788,9594688,BYFU   ,FENG HAI 23         ,413466780,0,9.2,119.365942,25.031433,78.1,80,2023-03-26 09:47:15
1832,,,MIN XIA MEN YOU 0060,412459660,0,0.1,118.03704,24.462802,49.2,80,2023-03-26 09:47:12
1877,9795115,9V5370 ,EAGLE LYON          ,563027100,0,13.7,121.156573,25.504592,218.0,80,2023-03-26 09:47:20
1878,9233973,D5NC9  ,MERMAID T           ,636017876,0,12.2,120.71671,25.813627,222.0,80,2023-03-26 09:47:11
1887,9426295,9V8599 ,PIS POLARIS         ,563270000,0,12.3,122.157463,21.982798,7.3,80,2023-03-26 09:39:49
1894,0,,YONGFENGDA18,413417630,0,6.0,119.863367,26.0326,18.9,80,2023-03-26 09:47:22
1940,9887360,D7HF   ,HANYU FRONTIER      ,441497000,5,0.0,120.505498,24.264883,274.9,80,2023-03-26 09:47:05
2032,,BNCB,,416124900,0,0.0,120.285927,22.597475,360.0,80,2023-03-26 09:47:20
2042,,,JINSHI87,413593760,0,7.2,119.976267,26.520933,68.4,80,2023-03-26 09:35:38
2113,0,BMNY   ,FA XING YOU 168,413508450,0,0.1,119.794655,26.218195,310.9,80,2023-03-26 09:42:40
2145,9550060,BPBF7  ,HUA FU YOU 2        ,413498270,5,0.0,119.262662,25.426887,283.9,80,2023-03-26 09:41:00
2151,9337171,VRMH6  ,COSPEARL LAKE       ,477242700,0,14.2,121.379308,22.250645,213.1,80,2023-03-26 09:47:17
2155,0,BKWF3,DA QING 739,413404390,1,0.1,118.531263,24.528267,312.2,80,2023-03-26 09:42:25
2179,0,BHOW,JIXIANG6,413444190,1,0.0,118.117093,24.39946,360.0,80,2023-03-26 09:47:04
2204,9830795,D5RM5  ,AMPHION             ,636018811,0,11.3,120.533053,20.399997,52.9,80,2023-03-26 09:36:55
2228,9166857,D8VG   ,ARAHAN              ,440501000,5,0.0,120.308113,22.534958,165.5,80,2023-03-26 09:38:58
