fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
2,0,BLBZ   ,HAI XIN YOU 602     ,413400630,5,0.0,118.087933,24.537708,157.6,80,2023-03-26 05:19:22
3,0,BPDX9  ,XIANGSHUNYOU9   ,413400670,1,0.1,117.54995,23.710767,154.8,80,2023-03-26 05:17:44
53,9263227,HOZX   ,COSBRIGHT LAKE      ,351165000,0,13.0,121.693485,22.593368,37.2,80,2023-03-26 05:27:39
62,,BVGH8  ,,413696450,15,0.0,118.433435,24.635573,196.4,80,2023-03-26 05:15:48
147,9134294,V3IJ2  ,ECHO STAR           ,312868000,5,0.0,117.131287,23.563997,132.1,80,2023-03-26 05:23:40
149,8408636,9LU2144,KUN PENG            ,667001341,2,2.3,121.513108,25.78131,142.2,80,2023-03-26 05:27:41
179,0,BODT5  ,SHENG RONG 26       ,413223960,5,0.0,117.58421,23.738841999999998,77.3,80,2023-03-26 05:19:37
206,0,BVCZ8  ,HAI GONG 166        ,412704020,1,0.1,118.034227,24.431148,360.0,80,2023-03-26 05:25:41
207,0,BVG08  ,HAI GONG 169        ,412704030,1,0.2,118.039147,24.430295,360.0,80,2023-03-26 05:25:29
226,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.040003,24.466537,143.7,80,2023-03-26 05:20:23
227,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.036373,24.425107,360.0,80,2023-03-26 05:24:54
228,9058684,9LU2698,AN SHUEN            ,667001895,2,1.0,120.268893,22.061223,207.7,80,2023-03-26 05:27:33
247,,,HAI DA 868,412703850,15,0.1,118.04,24.42785,216.4,80,2023-03-26 05:27:27
248,,       ,,412703890,15,1.4,118.041527,24.455225,222.1,80,2023-03-26 05:27:28
370,9630444,V7ZA6  ,BLUE ARROW          ,538004779,0,12.4,121.085458,25.191547,47.3,80,2023-03-26 05:27:44
373,9238129,BIAJ3,ZHONG RAN ZHI XING,413376420,0,7.8,118.283258,24.163372,48.7,80,2023-03-26 05:27:39
461,0,BKUC4,YUAN XIANG 157,412401340,0,9.9,120.108717,25.862917,203.1,80,2023-03-26 05:27:45
