fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
1,0,BEJE   ,CHENG LANG 66       ,413570560,1,0.2,118.18596,24.361342,360.0,80,2023-03-16 22:35:44
2,0,BEHS   ,MING   CHENG        ,413570660,0,8.7,120.506527,26.704857,50.6,80,2023-03-16 22:37:55
33,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.1,118.035973,24.431185,360.0,80,2023-03-16 22:36:46
34,0,BVG08  ,HAI GONG 169        ,412704030,1,0.1,118.038973,24.430522,360.0,80,2023-03-16 22:37:03
69,9796913,VRRS6  ,FOREVER SPLENDOR    ,477162400,0,14.2,121.926628,23.305532,24.6,80,2023-03-16 22:37:48
100,0,BOAC7  ,DA AN 38            ,413212970,0,9.9,119.792758,25.287395,212.4,80,2023-03-16 22:35:12
159,,,JIN HAI SHUN 5      ,413696780,15,0.0,118.039997,24.46667,292.0,80,2023-03-16 22:33:56
161,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.04308,24.428562,273.2,80,2023-03-16 22:36:46
162,9058684,9LU2698,AN SHUEN            ,667001895,0,0.7000000000000001,119.287907,22.817985,94.6,80,2023-03-16 22:37:57
166,,,DA FENG 3,413697040,15,7.9,119.94148,26.279488,209.3,80,2023-03-16 22:30:40
182,0,BLBZ   ,HAI XIN YOU 602     ,413400630,0,10.3,119.457107,25.04444,242.4,80,2023-03-16 22:37:43
195,0,BISC   ,KAI SHUN YOU 57     ,412431920,1,0.4,118.177027,24.359237,360.0,80,2023-03-16 22:37:53
201,9395379,D5IQ6  ,KORO SEA            ,636016968,5,0.0,120.337048,22.541192,121.5,80,2023-03-16 22:35:58
237,9650339,VRKU4  ,ZHUANG YUAN AO      ,477938700,0,10.6,119.818497,25.082257,230.4,80,2023-03-16 22:37:37
243,9947029,9HA5700,BWEK BORNHOLM       ,256110000,1,0.0,119.686502,25.236952,276.5,80,2023-03-16 22:28:23
245,,,HAI DA 868,412703850,1,0.0,118.037083,24.424733,129.2,80,2023-03-16 22:36:37
246,,       ,,412703890,15,1.4,118.041478,24.455255,317.3,80,2023-03-16 22:37:39
