fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
18,0,BREE   ,KAI SHUN YOU 1      ,413207680,0,11.5,119.185173,24.827258,226.7,80,2023-03-16 21:53:14
30,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.1,118.03604,24.431038,360.0,80,2023-03-16 21:57:06
31,0,BVG08  ,HAI GONG 169        ,412704030,1,0.0,118.03908,24.43014,162.7,80,2023-03-16 21:50:32
62,9405227,VRDQ9  ,NEW ENTERPRISE      ,477049600,0,13.0,119.564487,20.028553,219.8,80,2023-03-16 21:56:27
74,9134294,V3IJ2  ,ECHO STAR           ,312868000,1,0.8,119.683817,25.218892,352.5,80,2023-03-16 21:47:59
75,8408636,9LU2144,KUN PENG            ,667001341,0,2.5,121.747538,25.688498,11.9,80,2023-03-16 21:57:55
97,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300777,22.584405,16.6,80,2023-03-16 21:56:16
98,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.301255,22.584602,179.1,80,2023-03-16 21:57:56
124,,,,412703850,15,0.0,118.03705,24.424767,129.2,80,2023-03-16 21:57:21
164,0,BVAK8  ,HAI DA 788          ,413696810,1,0.0,118.043,24.428512,29.9,80,2023-03-16 21:57:44
165,9058684,9LU2698,AN SHUEN            ,667001895,0,0.7000000000000001,119.288213,22.817977,278.9,80,2023-03-16 21:57:57
183,,BVGH8  ,,413696450,15,0.0,118.433197,24.635382,307.3,80,2023-03-16 21:50:12
185,0,,HUI HANG 117,413436690,1,0.1,118.10825,24.38525,90.4,80,2023-03-16 21:46:31
251,9796913,VRRS6  ,FOREVER SPLENDOR    ,477162400,0,13.5,121.868497,23.161003,18.5,80,2023-03-16 21:57:34
275,0,BOAC7  ,DA AN 38            ,413212970,0,10.8,119.855172,25.400228,206.0,80,2023-03-16 21:52:41
304,0,BLBZ   ,HAI XIN YOU 602     ,413400630,0,10.6,119.565568,25.112935,228.2,80,2023-03-16 21:56:23
319,0,BISC   ,KAI SHUN YOU 57     ,412431920,1,1.0,118.17644,24.358813,360.0,80,2023-03-16 21:55:14
325,9395379,D5IQ6  ,KORO SEA            ,636016968,5,0.0,120.337115,22.54121,121.5,80,2023-03-16 21:56:50
333,,0000000,,413592460,15,0.0,119.547692,26.121038,150.9,80,2023-03-16 21:51:12
372,0,BBIU5,HUIJINYI 039,413327960,1,0.0,118.491742,24.55117,346.6,80,2023-03-16 21:56:56
431,9650339,VRKU4  ,ZHUANG YUAN AO      ,477938700,0,10.7,119.914927,25.173177,221.2,80,2023-03-16 21:54:39
488,0,BEJE   ,CHENG LANG 66       ,413570560,1,0.1,118.18588,24.361105,360.0,80,2023-03-16 21:57:03
489,0,BEHS   ,MING   CHENG        ,413570660,0,9.3,120.42191,26.636837,48.3,80,2023-03-16 21:56:56
1005,9734678,C6BV7  ,CONCORDE            ,311000378,0,15.8,120.726367,25.618757,49.0,80,2023-03-16 21:57:58
1060,0,BINB   ,HU YOU 8            ,412373510,0,6.1,119.803587,25.296217,23.5,80,2023-03-16 21:51:01
1061,0,BIBD9  ,SHEN RUN            ,412380070,0,7.1,118.776697,24.456237,46.6,80,2023-03-16 21:48:33
1062,9627734,BICH9  ,JIU LONG 7          ,412380880,0,12.9,117.446432,23.46918,224.5,80,2023-03-16 21:56:25
1157,0,BHYF6  ,HENG SHUN YOU 68    ,413360780,0,10.6,120.70364000000001,26.787723,218.2,80,2023-03-16 21:57:55
1163,0,BIQX   ,HU YOU 12           ,413373420,0,10.9,118.796767,24.493453,227.0,80,2023-03-16 21:54:51
1165,,BIBJ2  ,,413377810,15,0.1,119.792898,26.265482,355.3,80,2023-03-16 21:49:08
1168,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.69564,26.46032,215.6,80,2023-03-16 21:57:20
1175,0,BLFQ8  ,TIAN SHUN HAI 1     ,413426880,0,5.4,120.050253,25.765447,27.2,80,2023-03-16 21:52:46
1215,0,BEHV,ZHEN XING YOU 89 ,412570920,5,0.2,117.994157,24.449952,180.6,80,2023-03-16 21:56:49
1228,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.03708,24.466855,0.0,80,2023-03-16 21:47:14
1230,,       ,,413695110,5,0.1,118.036733,24.463388,124.7,80,2023-03-16 21:51:14
1233,0,,ZHOU HAI 66,413695530,0,0.0,118.037267,24.464105,360.0,80,2023-03-16 21:55:15
1273,0,BKQK3  ,YI ZHOU 7           ,412437640,0,5.4,119.862947,25.405632,28.1,80,2023-03-16 21:54:21
1274,0,BPCO8,ZHENYANG18,412438370,0,9.6,119.116433,24.79945,228.5,80,2023-03-16 21:51:41
1275,0,BKSO3  ,KANG FA 11          ,412438420,5,0.0,117.880827,24.434677,4.9,80,2023-03-16 21:56:46
1300,,,MINXIAMENYOU0026,413215850,15,0.0,118.0383,24.462825,31.4,80,2023-03-16 21:57:39
1354,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519123,24.286688,15.1,80,2023-03-16 21:55:52
1359,,,JINHAISHUN3         ,413695940,15,0.0,118.039877,24.466712,120.6,80,2023-03-16 21:46:07
1360,,,HAIMINGHUA168       ,413695950,15,0.0,118.036382,24.469497,153.8,80,2023-03-16 21:56:26
1361,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192648,24.560845,127.0,80,2023-03-16 21:56:46
1362,,BVBL6,,413697070,15,0.0,117.580587,23.772667,0.0,80,2023-03-16 21:51:28
1364,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.03669,24.463368,313.7,80,2023-03-16 21:52:24
1366,,BVHC8,,413697550,15,0.0,118.029608,24.431782,289.4,80,2023-03-16 21:52:29
1367,9702974,BVIT5  ,XING TONG 10        ,413697810,0,11.2,118.484262,24.346678,267.5,80,2023-03-16 21:57:47
1372,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.036997,24.462713,286.9,80,2023-03-16 21:52:53
1373,,,HENG YU 9           ,413698760,15,8.7,118.050252,24.430005,103.5,80,2023-03-16 21:57:20
1376,0,,LU HAI XING 67,413699550,1,0.0,118.038282,24.462847,190.2,80,2023-03-16 21:55:58
1453,9186273,3EQU6  ,JM SCORPIO          ,357057000,0,0.8,120.409915,26.285807,9.5,80,2023-03-16 21:57:33
1457,0,BVFR8,HAIDA988,412705360,1,0.1,118.039575,24.42354,201.5,80,2023-03-16 21:56:12
1521,9760562,9V5145 ,FANFARE             ,563046800,0,1.1,120.510298,24.279147,24.8,80,2023-03-16 21:57:53
1526,0,BFBM9  ,ZHONG HAI YOU 668   ,413305640,1,0.0,119.750747,26.38678,22.7,80,2023-03-16 21:49:36
1530,0,_      ,HUA GUANG 95        ,413466770,1,0.2,118.531693,24.52787,360.0,80,2023-03-16 21:55:23
1533,,,,413700790,15,0.1,117.90435,24.36263,238.8,80,2023-03-16 21:48:07
1537,9149251,3EHQ4  ,SHINING             ,374133000,0,9.4,119.302882,24.555372,46.1,80,2023-03-16 21:56:26
1546,0,BOCI6,SHUN YANG 77,413438050,0,5.1,119.789342,25.961932,44.9,80,2023-03-16 21:51:51
1548,8563773,BLAG2  ,HAI XIN YOU 606     ,413441490,0,9.4,118.506507,24.350427,221.7,80,2023-03-16 21:57:57
1559,0,BQFT   ,YUN DA YOU 9,413459360,5,0.0,117.584218,23.737632,122.5,80,2023-03-16 21:49:36
1560,0,BSWH   ,YI  SHUN  18        ,413459410,1,0.4,118.187817,24.354917,27.3,80,2023-03-16 21:57:58
1561,0,,SHAN QING 5 ,413470870,0,0.0,117.10801,23.559048,96.3,80,2023-03-16 21:52:45
1562,,,ZHENG LI XIN HAI 101,413472670,15,7.1,119.302043,25.069193,274.6,80,2023-03-16 21:56:31
1566,0,BMEO   ,DONG FANG 67,413494360,0,9.0,119.880917,25.442132,207.8,80,2023-03-16 21:48:35
1574,0,BICG8  ,YUNDING16           ,413379450,0,7.7,117.35715,23.372422,42.7,80,2023-03-16 21:53:42
1613,0,0000   ,RUI YUN 9           ,414402880,1,0.7000000000000001,119.694813,25.235918,165.7,80,2023-03-16 21:47:07
1664,0,BQKH   ,HONG ZHI 88         ,412705520,5,0.0,119.488347,26.02026,316.2,80,2023-03-16 21:49:05
1667,0,BQTY   ,JIA LI 68           ,412763150,0,0.2,118.191837,24.34425,32.4,80,2023-03-16 21:57:53
1670,0,BKQR5  ,JIN WANG YOU 11     ,412763640,0,10.0,120.453152,26.47256,214.3,80,2023-03-16 21:57:25
1671,0,BKQS5,GUO YANG 79,412763650,1,0.0,118.116067,24.40875,189.9,80,2023-03-16 21:57:47
1675,9398943,BQCH   ,YUAN YANG HU        ,413880000,0,15.3,121.410882,22.315177,35.6,80,2023-03-16 21:57:55
1683,9435583,BPFM   ,LING YANG ZUO       ,413178000,0,9.6,119.219998,24.49306,41.0,80,2023-03-16 21:55:17
1696,9249336,HOWO   ,LYCASTE PEACE       ,357261000,0,17.0,120.821238,21.522912,37.9,80,2023-03-16 21:57:56
1700,0,BIBQ5  ,JIAN QIAO 211       ,413378260,0,12.2,119.423953,25.00718,52.0,80,2023-03-16 21:57:54
1805,9316543,3EAL5  ,TAKIS               ,355348000,0,10.0,120.639767,25.0895,25.0,80,2023-03-16 21:57:37
1847,0,BKNM4  ,BAI TONG 8          ,413411330,0,8.1,120.487427,26.747852,18.5,80,2023-03-16 21:53:20
1886,9509449,V7RD5  ,ELANDRA OAK         ,538006775,0,11.0,119.505392,21.629188,215.2,80,2023-03-16 21:46:10
1970,9795115,9V5370 ,EAGLE LYON          ,563027100,0,12.3,121.285463,25.642578,39.4,80,2023-03-16 21:57:58
1971,9719692,V7JO5  ,STI SYMPHONY        ,538006079,0,12.2,122.38753,22.531147,25.1,80,2023-03-16 21:57:13
2027,,,MIN XIA MEN YOU 0060,412459660,15,0.0,118.037033,24.462832,129.2,80,2023-03-16 21:55:07
2052,0,BIQA   ,DONG CHENG YOU 17   ,413371120,0,8.5,120.315315,26.722567,26.6,80,2023-03-16 21:55:18
2056,0,BVCA8,JIN HAI SHUN 9,413694720,1,0.0,118.040817,24.428983,324.5,80,2023-03-16 21:57:46
2061,9688831,V7DH5  ,STI MADISON         ,538005385,5,0.0,120.171288,23.796005,351.5,80,2023-03-16 21:57:52
2124,9611591,BHSM2  ,KE JIN HAO          ,413359620,0,10.5,120.022817,26.364683,34.2,80,2023-03-16 21:51:53
2137,9262417,VRDY3  ,QIAN CHI            ,477071900,0,9.8,120.710873,25.63395,222.9,80,2023-03-16 21:56:18
2290,,,LUHAIXING66,413699970,15,0.2,118.03832,24.462923,75.2,80,2023-03-16 21:51:37
2367,926677400,T2RI5  ,EVER VICTORY        ,572439220,2,1.4,120.261267,24.471273,75.9,80,2023-03-16 21:57:54
2488,9820063,SSD,CHUNG YU16,416005473,15,0.0,120.30165,22.584862,184.5,80,2023-03-16 21:57:59
2489,9820075,BR4010 ,CHUNG YU NO.18      ,416005474,15,0.0,121.743333,25.140263,360.0,80,2023-03-16 21:57:50
2490,9820087,BR4011 ,CHUNG YU NO.19      ,416005475,0,0.1,121.743267,25.140317,170.8,80,2023-03-16 21:57:53
2625,930458800,OZSG2  ,TORM RESILIENCE     ,219027876,0,12.6,122.022235,20.732797,215.5,80,2023-03-16 21:54:19
2691,9686364,VROV3  ,NEW VOYAGE          ,477737900,0,14.6,121.133417,21.242347,9.5,80,2023-03-16 21:57:58
2735,9566356,BHFC   ,TONG YUN            ,416450000,5,0.0,120.340845,22.541078,255.1,80,2023-03-16 21:56:22
2752,8500501,T8A2537,BROADVIEW,511456000,1,7.2,119.548942,23.87712,198.2,80,2023-03-16 21:56:34
2885,9629952,V7XP2  ,STI GARNET          ,538004533,0,11.9,122.590038,24.914205,215.1,80,2023-03-16 21:57:55
2889,9133070,V7MJ8  ,FLORA               ,538006405,0,12.3,120.982237,26.59094,214.1,80,2023-03-16 21:57:54
2890,9772060,V7FU5  ,PACIFIC MARTINA     ,538007364,0,9.2,121.069267,25.948795,63.3,80,2023-03-16 21:57:59
2891,9788332,V7QX4  ,FRONT EMPIRE        ,538007495,0,10.4,118.526663,20.804975,75.4,80,2023-03-16 21:56:23
2937,9439199,D5MV6  ,SAPPORO PRINCESS    ,636017817,0,11.2,122.619783,24.500867,189.0,80,2023-03-16 21:57:49
3051,,,MIN XIA MEN YOU 0099,413698930,15,0.0,118.037533,24.461867,104.1,80,2023-03-16 21:57:48
3069,9799214,VRSX5  ,NEW TREASURE        ,477372400,0,12.4,122.148383,23.934548,196.1,80,2023-03-16 21:57:52
3079,8801759,9LU2185,SJMARINER 1,667001382,0,8.1,120.001535,22.737673,136.4,80,2023-03-16 21:57:43
