fid,IMO_Number,Call_Sign,ShipName,MMSI,Navigational_Status,SOG,Longitude,Latitude,COG,Ship_and_Cargo_Type,Record_Time
6,0,BBIU5,HUIJINYI 039,413327960,1,0.1,118.490537,24.551185,70.6,80,2023-03-16 19:56:53
16,0,BREE   ,KAI SHUN YOU 1      ,413207680,0,11.8,119.512253,25.046282,248.1,80,2023-03-16 19:57:55
30,0,BVCZ8  ,HAI GONG 166        ,412704020,0,0.0,118.036093,24.431072,360.0,80,2023-03-16 19:57:37
31,0,BVG08  ,HAI GONG 169        ,412704030,1,3.9,118.036413,24.431938,92.8,80,2023-03-16 19:57:57
63,9405227,VRDQ9  ,NEW ENTERPRISE      ,477049600,0,12.7,119.848995,20.364305,219.9,80,2023-03-16 19:54:08
73,9134294,V3IJ2  ,ECHO STAR           ,312868000,1,0.30000000000000004,119.683003,25.219222,141.2,80,2023-03-16 19:54:39
74,8408636,9LU2144,KUN PENG            ,667001341,0,5.1,121.6987,25.670107,196.1,80,2023-03-16 19:57:59
102,0,BOAC7  ,DA AN 38            ,413212970,0,10.0,120.023267,25.709898,204.4,80,2023-03-16 19:55:02
105,,BVHG8,,413696790,15,0.0,118.037115,24.466452,75.8,80,2023-03-16 19:47:07
106,0,BVAK8  ,HAI DA 788          ,413696810,0,5.0,118.04288,24.448015,166.2,80,2023-03-16 19:57:56
107,9058684,9LU2698,AN SHUEN            ,667001895,0,0.1,119.288467,22.818027,89.8,80,2023-03-16 19:57:57
111,,,DA FENG 3,413697040,15,7.6,120.098263,26.588457,220.3,80,2023-03-16 19:49:18
121,0,BEJE   ,CHENG LANG 66       ,413570560,1,0.0,118.184947,24.361012,360.0,80,2023-03-16 19:56:05
122,0,BEHS   ,MING   CHENG        ,413570660,0,10.6,120.100408,26.497182,62.1,80,2023-03-16 19:57:47
153,9814569,BR4000 ,CHUNG YU NO.21      ,416005451,5,0.0,120.300832,22.584518,16.6,80,2023-03-16 19:56:10
154,9814571,BR4001 ,CHUNG YU NO.22      ,416005452,8,0.0,120.30131,22.584678,164.0,80,2023-03-16 19:57:58
182,0,BLBZ   ,HAI XIN YOU 602     ,413400630,0,10.6,119.833803,25.35408,202.9,80,2023-03-16 19:54:04
183,0,BKAQ   ,DONG HAI 302        ,413400640,0,8.6,117.012322,23.105797,51.8,80,2023-03-16 19:54:45
200,0,BISC   ,KAI SHUN YOU 57     ,412431920,1,0.0,118.175573,24.358508,360.0,80,2023-03-16 19:55:30
206,9395379,D5IQ6  ,KORO SEA            ,636016968,5,0.0,120.337128,22.541253,121.5,80,2023-03-16 19:53:56
306,,,HAI DA 868,412703850,15,0.0,118.036967,24.424833,129.2,80,2023-03-16 19:57:06
372,9796913,VRRS6  ,FOREVER SPLENDOR    ,477162400,0,14.0,121.694343,22.745667,27.1,80,2023-03-16 19:57:35
484,,BVGH8  ,,413696450,15,0.0,118.433227,24.63549,214.1,80,2023-03-16 19:56:14
488,0,,HUI HANG 117,413436690,1,0.0,118.108117,24.385333,159.0,80,2023-03-16 19:55:32
590,9734678,C6BV7  ,CONCORDE            ,311000378,0,15.8,120.230002,25.353863,62.0,80,2023-03-16 19:57:41
653,0,BKQM4  ,HENG HUI 7          ,412406130,0,11.2,118.32804,24.1691,229.0,80,2023-03-16 19:57:57
986,0,BINB   ,HU YOU 8            ,412373510,0,5.9,119.662627,25.142152,60.5,80,2023-03-16 19:55:28
988,0,BIBD9  ,SHEN RUN            ,412380070,0,8.4,118.596278,24.30165,38.3,80,2023-03-16 19:57:51
989,9627734,BICH9  ,JIU LONG 7          ,412380880,0,12.9,117.802315,23.787737,225.3,80,2023-03-16 19:51:04
1165,6514332,BVVVVB,MIN XIA MEN YOU 0008,413693820,0,0.0,118.037187,24.466308,0.0,80,2023-03-16 19:57:21
1167,,       ,,413695110,15,0.0,118.03696,24.463315,95.2,80,2023-03-16 19:56:16
1169,,,,413695530,0,0.0,118.03752,24.463952,360.0,80,2023-03-16 19:54:08
1182,,,MINXIAMENYOU0026,413215850,15,0.0,118.038667,24.46291,349.9,80,2023-03-16 19:49:09
1260,0,BOCI6,SHUN YANG 77,413438050,0,4.9,119.693353,25.81596,39.0,80,2023-03-16 19:57:14
1262,8563773,BLAG2  ,HAI XIN YOU 606     ,413441490,0,9.9,118.747617,24.597323,214.1,80,2023-03-16 19:57:57
1276,0,BSWH   ,YI  SHUN  18        ,413459410,1,0.30000000000000004,118.18708,24.355125,58.7,80,2023-03-16 19:57:58
1278,0,,SHAN QING 5 ,413470870,0,0.0,117.10809,23.559112,199.1,80,2023-03-16 19:49:44
1287,9435583,BPFM   ,LING YANG ZUO       ,413178000,0,8.3,119.00865,24.299827,44.9,80,2023-03-16 19:57:36
1318,0,BKQK3  ,YI ZHOU 7           ,412437640,0,5.3,119.763027,25.240967,28.1,80,2023-03-16 19:53:46
1319,0,BPCO8,ZHENYANG18,412438370,0,9.9,119.368683,25.00395,228.2,80,2023-03-16 19:57:50
1324,0,BEHV,ZHEN XING YOU 89 ,412570920,5,0.0,117.994215,24.450015,114.7,80,2023-03-16 19:47:55
1388,0,BQ3019,CHUNG YU NO1,416000120,1,0.0,120.519205,24.286787,257.2,80,2023-03-16 19:55:51
1418,,,JINHAISHUN3         ,413695940,15,0.0,118.039905,24.466878,120.6,80,2023-03-16 19:49:49
1419,,,HAIMINGHUA168       ,413695950,15,0.0,118.036397,24.469513,153.8,80,2023-03-16 19:57:20
1420,,,SHUN ZHOU 99        ,413697050,15,0.0,118.192648,24.560845,127.0,80,2023-03-16 19:56:45
1422,,,MIN XIA MEN YOU 0087,413697180,15,0.0,118.036862,24.463458,226.8,80,2023-03-16 19:55:07
1424,,BVHC8,,413697550,15,0.0,118.029452,24.43187,293.3,80,2023-03-16 19:54:45
1425,9702974,BVIT5  ,XING TONG 10        ,413697810,0,11.3,118.824045,24.515147,190.9,80,2023-03-16 19:56:27
1427,0,BVJE5,XINGTONG106,413698440,0,0.2,118.930643,25.054348,360.0,80,2023-03-16 19:47:42
1429,0,BVHW8  ,HAI GONG 167        ,413698470,8,0.0,118.037433,24.462707,186.9,80,2023-03-16 19:50:42
1433,,,LU HAI XING 67,413699550,15,0.0,118.038637,24.462833,190.2,80,2023-03-16 19:57:02
1496,0,BIQX   ,HU YOU 12           ,413373420,0,10.9,119.12584,24.748775,218.9,80,2023-03-16 19:45:30
1502,0,BLGO3  ,ZHONG HAI YOU 698   ,413405390,0,0.0,119.695693,26.460402,215.6,80,2023-03-16 19:46:00
1508,0,BLFQ8  ,TIAN SHUN HAI 1     ,413426880,0,5.7,119.96496,25.60247,5.3,80,2023-03-16 19:57:55
1516,9186273,3EQU6  ,JM SCORPIO          ,357057000,0,0.2,120.410043,26.285927,195.8,80,2023-03-16 19:57:54
1520,0,BVFR8,HAIDA988,412705360,1,0.2,118.039168,24.424005,166.5,80,2023-03-16 19:56:13
1534,0,BQKH   ,HONG ZHI 88         ,412705520,5,0.0,119.488213,26.020345,316.2,80,2023-03-16 19:50:53
1538,0,BQTY   ,JIA LI 68           ,412763150,0,0.2,118.19102,24.344407,100.3,80,2023-03-16 19:57:52
